#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         268    -7.03548    -7.22111   0.0402631
         269     -7.0382    -7.22043   0.0401192
         270    -7.04096    -7.21977   0.0399761
         271    -7.04442    -7.21912   0.0398338
         272    -7.04726    -7.21849   0.0396924
         273    -7.04983    -7.21787   0.0395518
         274    -7.05243    -7.21727    0.039412
         275     -7.0554    -7.21668   0.0392731
         276    -7.05872    -7.21611    0.039135
         277    -7.06208    -7.21555   0.0389977
         278    -7.06515    -7.21501   0.0388611
         279    -7.06857    -7.21448   0.0387254
         280    -7.07202    -7.21397   0.0385904
         281    -7.07549    -7.21348   0.0384562
         282    -7.07866      -7.213   0.0383228
         283    -7.08249    -7.21254   0.0381902
         284     -7.0857     -7.2121   0.0380583
         285    -7.08827    -7.21166   0.0379273
         286    -7.09183    -7.21124    0.037797
         287    -7.09475    -7.21084   0.0376675
         288    -7.09767    -7.21044   0.0375387
         289    -7.10093    -7.21006   0.0374107
         290    -7.10515     -7.2097   0.0372835
         291    -7.10776    -7.20935    0.037157
         292    -7.11037    -7.20901   0.0370313
         293    -7.11394    -7.20869   0.0369063
         294     -7.1175    -7.20838   0.0367821
         295    -7.12008    -7.20808   0.0366586
         296     -7.1233    -7.20779   0.0365359
         297     -7.1265    -7.20752   0.0364139
         298    -7.12903    -7.20726   0.0362927
         299    -7.13285    -7.20701   0.0361722
         300    -7.13534    -7.20677   0.0360524
         301    -7.13846    -7.20654   0.0359333
         302    -7.14123    -7.20633    0.035815
         303     -7.1443    -7.20612   0.0356974
         304    -7.14701    -7.20593   0.0355805
         305    -7.14903    -7.20574   0.0354643
         306    -7.15168    -7.20556   0.0353488
         307    -7.15493     -7.2054   0.0352341
         308    -7.15749    -7.20524     0.03512
         309    -7.16066     -7.2051   0.0350067
         310    -7.16347    -7.20496    0.034894
         311    -7.16623    -7.20484    0.034782
         312    -7.16927    -7.20473   0.0346707
         313    -7.17162    -7.20462   0.0345601
         314    -7.17392    -7.20452   0.0344502
         315    -7.17616    -7.20443    0.034341
         316    -7.17836    -7.20435   0.0342324
         317     -7.1805    -7.20427   0.0341245
         318    -7.18389    -7.20421   0.0340172
         319    -7.18624    -7.20415   0.0339106
         320    -7.18887    -7.20411   0.0338047
         321    -7.19111    -7.20407   0.0336994
         322    -7.19361    -7.20403   0.0335948
         323    -7.19573    -7.20401   0.0334908
         324    -7.19779    -7.20399   0.0333874
         325    -7.20011    -7.20398   0.0332847
         326    -7.20172    -7.20397   0.0331826
         327    -7.20327    -7.20397   0.0330811
         328    -7.20507    -7.20397   0.0329802
         329    -7.20649    -7.20398     0.03288
         330    -7.20816    -7.20399   0.0327804
         331    -7.21009    -7.20401   0.0326813
         332    -7.21066    -7.20403   0.0325829
         333    -7.21213    -7.20405   0.0324851
         334    -7.21289    -7.20408   0.0323878
         335    -7.21454    -7.20411   0.0322912
         336    -7.21581    -7.20415   0.0321951
         337    -7.21732    -7.20419   0.0320996
         338     -7.2178    -7.20423   0.0320046
         339    -7.21885    -7.20427   0.0319102
         340    -7.21918    -7.20431   0.0318164
         341    -7.21913    -7.20436   0.0317231
         342    -7.21965     -7.2044   0.0316304
         343    -7.22075    -7.20445   0.0315382
         344    -7.22113     -7.2045   0.0314466
         345    -7.22112    -7.20454   0.0313555
         346    -7.22234     -7.2046   0.0312649
         347    -7.22284    -7.20465   0.0311748
         348    -7.22296     -7.2047   0.0310853
