#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
         618     4.91523      5.4004    0.097091
         619     4.91297     5.39961   0.0969374
         620     4.91149     5.39882   0.0967842
         621      4.9101     5.39803   0.0966316
         622     4.90737     5.39724   0.0964794
         623     4.90614     5.39646   0.0963278
         624     4.90358     5.39567   0.0961766
         625     4.90321     5.39488    0.096026
         626     4.90151     5.39409   0.0958758
         627     4.89989      5.3933   0.0957261
         628     4.89835     5.39251    0.095577
         629     4.89759     5.39173   0.0954283
         630      4.8962     5.39094     0.09528
         631     4.89629     5.39016   0.0951322
         632     4.89362     5.38937    0.094985
         633     4.89172     5.38859   0.0948382
         634     4.88988      5.3878   0.0946918
         635      4.8874     5.38701    0.094546
         636     4.88709     5.38622   0.0944006
         637     4.88895     5.38544   0.0942556
         638     4.88803     5.38466   0.0941111
         639     4.88788     5.38389   0.0939671
         640     4.88636     5.38311   0.0938235
         641     4.88559     5.38233   0.0936803
         642     4.88557     5.38156   0.0935376
         643     4.88559     5.38079   0.0933953
         644     4.88423     5.38002   0.0932534
         645     4.88362     5.37925    0.093112
         646     4.88304     5.37848   0.0929711
         647     4.88249     5.37771   0.0928305
         648     4.88128     5.37695   0.0926904
         649     4.88221     5.37618   0.0925507
         650     4.88034     5.37542   0.0924115
         651     4.88061     5.37466   0.0922727
         652     4.87879      5.3739   0.0921343
         653      4.8784     5.37314   0.0919963
         654     4.87804     5.37238   0.0918588
         655       4.877     5.37163   0.0917216
         656     4.87528     5.37087   0.0915849
         657     4.87428     5.37012   0.0914487
         658     4.87401     5.36936   0.0913128
         659     4.87518     5.36861   0.0911773
         660     4.87496     5.36786   0.0910422
         661     4.87477     5.36712   0.0909075
         662     4.87531     5.36638   0.0907733
         663     4.87234     5.36563   0.0906394
         664     4.87222     5.36489   0.0905059
         665     4.87282     5.36415   0.0903729
         666     4.87202     5.36341   0.0902402
         667     4.87337     5.36267   0.0901079
         668     4.87332     5.36194    0.089976
         669       4.874     5.36121   0.0898444
         670     4.87329     5.36048   0.0897133
         671     4.87332     5.35976   0.0895825
         672     4.87266     5.35903   0.0894522
         673     4.87273     5.35831   0.0893222
         674     4.87141     5.35759   0.0891926
         675      4.8701     5.35687   0.0890633
         676     4.86882     5.35614   0.0889345
         677     4.87037     5.35543   0.0888061
         678     4.86911     5.35471    0.088678
         679     4.86857     5.35399   0.0885503
         680     4.86945     5.35328   0.0884229
         681     4.86963     5.35257   0.0882959
         682     4.86981     5.35186   0.0881693
         683     4.87071     5.35116    0.088043
         684      4.8709     5.35046   0.0879171
         685     4.87038     5.34975   0.0877915
         686     4.86986     5.34905   0.0876663
         687     4.86934     5.34836   0.0875415
         688      4.8695     5.34766    0.087417
         689     4.86966     5.34697   0.0872929
         690     4.86981     5.34628   0.0871692
         691     4.86994     5.34559   0.0870457
         692     4.87005      5.3449   0.0869227
         693     4.87085     5.34421   0.0867999
         694     4.86951     5.34353   0.0866775
         695     4.87096     5.34285   0.0865555
         696     4.87028     5.34217   0.0864338
         697     4.87099      5.3415   0.0863124
         698     4.86884     5.34082   0.0861914
         699     4.86809     5.34014   0.0860708
         700     4.86942     5.33947   0.0859504
         701     4.86861      5.3388   0.0858305
         702     4.86919     5.33813   0.0857108
         703     4.86904     5.33746   0.0855915
         704     4.86745     5.33679   0.0854725
         705     4.86725     5.33613   0.0853539
         706     4.86704     5.33546   0.0852355
         707     4.86682      5.3348   0.0851176
         708     4.86729     5.33414   0.0849999
         709     4.86704     5.33348   0.0848826
         710     4.86609     5.33282   0.0847656
         711     4.86584     5.33217   0.0846489
         712     4.86772     5.33151   0.0845325
         713     4.86749     5.33086   0.0844165
         714     4.86728     5.33021   0.0843007
         715     4.86852     5.32957   0.0841853
         716     4.86908     5.32893   0.0840702
         717     4.87038     5.32829   0.0839554
         718     4.86962     5.32765   0.0838409
         719     4.86962     5.32701   0.0837267
         720     4.86899     5.32637   0.0836128
         721     4.86984     5.32574   0.0834992
         722     4.87007     5.32511    0.083386
         723      4.8704     5.32448    0.083273
         724     4.87082     5.32385   0.0831603
         725     4.87207     5.32323    0.083048
         726     4.87061     5.32261   0.0829359
         727     4.87281     5.32199   0.0828241
         728     4.87374     5.32137   0.0827127
         729     4.87482     5.32076   0.0826015
         730     4.87676     5.32015   0.0824906
         731     4.87817     5.31955   0.0823799
         732     4.87975     5.31895   0.0822696
         733     4.88153     5.31835   0.0821595
         734     4.88632     5.31776   0.0820497
         735     4.88849     5.31718   0.0819401
         736     4.89228      5.3166   0.0818308
         737     4.89558     5.31603   0.0817218
         738      4.8984     5.31546    0.081613
         739     4.90215      5.3149   0.0815045
         740     4.90543     5.31435   0.0813962
         741     4.91036     5.31381   0.0812882
         742     4.91482     5.31327   0.0811804
         743      4.9174     5.31273   0.0810729
         744     4.92164     5.31221   0.0809657
         745     4.92471     5.31169   0.0808587
         746     4.92943     5.31118   0.0807519
         747     4.93369     5.31067   0.0806454
         748      4.9396     5.31018   0.0805391
         749     4.94364     5.30969    0.080433
         750     4.95002     5.30921   0.0803272
         751     4.95452     5.30873   0.0802217
         752     4.96065     5.30827   0.0801163
         753      4.9663     5.30782   0.0800112
         754     4.97215     5.30737   0.0799063
         755     4.97679     5.30693   0.0798017
