#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        3046  -0.0120576  -0.0260106 8.79822e-05
        3047  -0.0120344   -0.026006 8.80728e-05
        3048  -0.0120168  -0.0260014 8.81634e-05
        3049  -0.0120042  -0.0259969 8.82539e-05
        3050   -0.011997  -0.0259923 8.83443e-05
        3051  -0.0119953  -0.0259877 8.84343e-05
        3052  -0.0119991  -0.0259831 8.85241e-05
        3053  -0.0120085  -0.0259785 8.86133e-05
        3054  -0.0120236  -0.0259739  8.8702e-05
        3055  -0.0120444  -0.0259694 8.87901e-05
        3056  -0.0120708  -0.0259648 8.88775e-05
        3057   -0.012103  -0.0259603  8.8964e-05
        3058  -0.0121412  -0.0259558 8.90496e-05
        3059  -0.0121849  -0.0259513 8.91342e-05
        3060  -0.0122345  -0.0259468 8.92177e-05
        3061  -0.0122896  -0.0259423 8.93001e-05
        3062  -0.0123504  -0.0259379 8.93812e-05
        3063  -0.0124166  -0.0259335 8.94609e-05
        3064  -0.0124886  -0.0259291 8.95393e-05
        3065  -0.0125661  -0.0259247 8.96161e-05
        3066   -0.012649  -0.0259204 8.96915e-05
        3067  -0.0127378  -0.0259161 8.97651e-05
        3068  -0.0128315  -0.0259118 8.98371e-05
        3069    -0.01293  -0.0259076 8.99074e-05
        3070  -0.0130337  -0.0259034 8.99759e-05
        3071  -0.0131429  -0.0258993 9.00425e-05
        3072  -0.0132567  -0.0258952 9.01071e-05
        3073  -0.0133752  -0.0258911 9.01699e-05
        3074  -0.0134984   -0.025887 9.02306e-05
        3075  -0.0136263  -0.0258831 9.02893e-05
        3076  -0.0137584  -0.0258791  9.0346e-05
        3077  -0.0138949  -0.0258752 9.04005e-05
        3078   -0.014035  -0.0258714  9.0453e-05
        3079  -0.0141793  -0.0258676 9.05033e-05
        3080  -0.0143278  -0.0258638 9.05514e-05
        3081  -0.0144795  -0.0258601 9.05974e-05
        3082  -0.0146346  -0.0258565 9.06412e-05
        3083  -0.0147931  -0.0258529 9.06828e-05
        3084  -0.0149545  -0.0258494 9.07222e-05
        3085  -0.0151193  -0.0258459 9.07594e-05
        3086  -0.0152867  -0.0258425 9.07945e-05
        3087  -0.0154566  -0.0258391 9.08274e-05
        3088  -0.0156292  -0.0258358 9.08581e-05
        3089  -0.0158042  -0.0258326 9.08868e-05
        3090  -0.0159813  -0.0258294 9.09132e-05
        3091  -0.0161605  -0.0258262 9.09376e-05
        3092  -0.0163419  -0.0258232 9.09599e-05
        3093  -0.0165244  -0.0258202 9.09802e-05
        3094  -0.0167088  -0.0258172 9.09984e-05
        3095  -0.0168946  -0.0258143 9.10147e-05
        3096   -0.017082  -0.0258115  9.1029e-05
        3097  -0.0172702  -0.0258088 9.10414e-05
        3098  -0.0174595  -0.0258061 9.10519e-05
        3099  -0.0176496  -0.0258034 9.10605e-05
        3100  -0.0178406  -0.0258009 9.10674e-05
        3101   -0.018032  -0.0257984 9.10724e-05
        3102  -0.0182239  -0.0257959 9.10758e-05
        3103  -0.0184164  -0.0257935 9.10775e-05
        3104  -0.0186091  -0.0257912 9.10776e-05
        3105  -0.0188019   -0.025789  9.1076e-05
        3106  -0.0189947  -0.0257868  9.1073e-05
        3107  -0.0191873  -0.0257847 9.10684e-05
        3108  -0.0193797  -0.0257826 9.10625e-05
        3109  -0.0195716  -0.0257806 9.10551e-05
        3110  -0.0197633  -0.0257787 9.10463e-05
        3111  -0.0199544  -0.0257768 9.10363e-05
        3112  -0.0201447   -0.025775 9.10251e-05
        3113  -0.0203342  -0.0257732 9.10126e-05
        3114  -0.0205229  -0.0257716  9.0999e-05
        3115  -0.0207108  -0.0257699 9.09843e-05
        3116  -0.0208976  -0.0257684 9.09685e-05
        3117  -0.0210834  -0.0257669 9.09517e-05
        3118  -0.0212681  -0.0257654  9.0934e-05
        3119  -0.0214515   -0.025764 9.09154e-05
        3120  -0.0216339  -0.0257627 9.08959e-05
        3121   -0.021815  -0.0257614 9.08756e-05
        3122  -0.0219944  -0.0257602 9.08545e-05
        3123  -0.0221722  -0.0257591 9.08326e-05
        3124  -0.0223486   -0.025758 9.08101e-05
        3125  -0.0225233   -0.025757  9.0787e-05
        3126  -0.0226968   -0.025756 9.07632e-05
        3127   -0.022868  -0.0257551 9.07389e-05
        3128  -0.0230372  -0.0257542  9.0714e-05
        3129  -0.0232048  -0.0257534 9.06887e-05
        3130    -0.02337  -0.0257526 9.06629e-05
        3131  -0.0235337  -0.0257519 9.06367e-05
        3132  -0.0236954  -0.0257513 9.06102e-05
        3133   -0.023855  -0.0257506 9.05833e-05
        3134  -0.0240126  -0.0257501 9.05561e-05
        3135  -0.0241678  -0.0257496 9.05286e-05
        3136  -0.0243206  -0.0257491 9.05009e-05
        3137   -0.024471  -0.0257487 9.04729e-05
        3138  -0.0246193  -0.0257484 9.04448e-05
        3139  -0.0247652   -0.025748 9.04165e-05
        3140  -0.0249088  -0.0257478 9.03881e-05
        3141  -0.0250497  -0.0257476 9.03596e-05
        3142  -0.0251882  -0.0257474  9.0331e-05
        3143  -0.0253239  -0.0257472 9.03024e-05
        3144  -0.0254569  -0.0257472 9.02737e-05
        3145  -0.0255867  -0.0257471  9.0245e-05
        3146  -0.0257141  -0.0257471 9.02164e-05
        3147  -0.0258385  -0.0257471 9.01877e-05
        3148  -0.0259599  -0.0257472 9.01591e-05
        3149  -0.0260786  -0.0257473 9.01305e-05
        3150  -0.0261941  -0.0257474  9.0102e-05
        3151  -0.0263067  -0.0257476 9.00736e-05
        3152  -0.0264161  -0.0257478 9.00453e-05
        3153  -0.0265221  -0.0257481  9.0017e-05
        3154  -0.0266251  -0.0257484 8.99889e-05
        3155  -0.0267245  -0.0257487 8.99609e-05
        3156  -0.0268209   -0.025749 8.99331e-05
        3157  -0.0269137  -0.0257494 8.99053e-05
        3158  -0.0270029  -0.0257498 8.98777e-05
        3159  -0.0270886  -0.0257502 8.98503e-05
        3160  -0.0271706  -0.0257506  8.9823e-05
        3161  -0.0272486  -0.0257511 8.97958e-05
        3162  -0.0273228  -0.0257516 8.97688e-05
        3163  -0.0273934  -0.0257521 8.97419e-05
        3164    -0.02746  -0.0257527 8.97152e-05
        3165  -0.0275222  -0.0257532 8.96886e-05
        3166  -0.0275808  -0.0257538 8.96621e-05
        3167   -0.027635  -0.0257544 8.96358e-05
        3168  -0.0276852   -0.025755 8.96095e-05
        3169  -0.0277311  -0.0257556 8.95834e-05
        3170  -0.0277727  -0.0257563 8.95574e-05
        3171  -0.0278098  -0.0257569 8.95315e-05
        3172  -0.0278424  -0.0257576 8.95057e-05
        3173  -0.0278705  -0.0257582   8.948e-05
        3174  -0.0278939  -0.0257589 8.94543e-05
        3175  -0.0279127  -0.0257596 8.94287e-05
        3176  -0.0279266  -0.0257603 8.94032e-05
        3177  -0.0279358   -0.025761 8.93776e-05
        3178    -0.02794  -0.0257616 8.93521e-05
        3179  -0.0279393  -0.0257623 8.93267e-05
        3180  -0.0279335   -0.025763 8.93012e-05
        3181  -0.0279227  -0.0257637 8.92757e-05
        3182  -0.0279073  -0.0257644 8.92502e-05
        3183  -0.0278859   -0.025765 8.92246e-05
        3184  -0.0278598  -0.0257657  8.9199e-05
        3185  -0.0278282  -0.0257663 8.91734e-05
        3186  -0.0277914   -0.025767 8.91477e-05
        3187  -0.0277492  -0.0257676 8.91218e-05
        3188  -0.0277016  -0.0257682  8.9096e-05
        3189  -0.0276487  -0.0257688   8.907e-05
        3190  -0.0275901  -0.0257694 8.90439e-05
        3191  -0.0275264  -0.0257699 8.90177e-05
        3192  -0.0274573  -0.0257704 8.89914e-05
        3193  -0.0273831  -0.0257709 8.89649e-05
        3194  -0.0273033  -0.0257714 8.89384e-05
        3195  -0.0272175  -0.0257719 8.89117e-05
        3196   -0.027127  -0.0257723 8.88849e-05
        3197  -0.0270314  -0.0257727 8.88579e-05
        3198  -0.0269305  -0.0257731 8.88309e-05
        3199  -0.0268248  -0.0257734 8.88037e-05
        3200   -0.026714  -0.0257737 8.87765e-05
        3201  -0.0265981  -0.0257739 8.87491e-05
        3202  -0.0264774  -0.0257742 8.87217e-05
        3203   -0.026352  -0.0257743 8.86941e-05
        3204  -0.0262222  -0.0257745 8.86666e-05
        3205  -0.0260879  -0.0257746  8.8639e-05
        3206  -0.0259493  -0.0257746 8.86113e-05
        3207  -0.0258069  -0.0257746 8.85837e-05
        3208  -0.0256604  -0.0257746 8.85561e-05
        3209    -0.02551  -0.0257745 8.85285e-05
        3210  -0.0253565  -0.0257744 8.85011e-05
        3211  -0.0251999  -0.0257742 8.84737e-05
        3212  -0.0250401   -0.025774 8.84464e-05
        3213  -0.0248777  -0.0257737 8.84193e-05
        3214  -0.0247133  -0.0257734 8.83924e-05
        3215   -0.024547   -0.025773 8.83658e-05
        3216  -0.0243794  -0.0257726 8.83394e-05
        3217  -0.0242101  -0.0257721 8.83132e-05
        3218  -0.0240399  -0.0257715 8.82874e-05
        3219   -0.023869  -0.0257709  8.8262e-05
        3220  -0.0236981  -0.0257703 8.82369e-05
        3221  -0.0235273  -0.0257696 8.82123e-05
        3222   -0.023357  -0.0257689 8.81881e-05
        3223   -0.023188  -0.0257681 8.81643e-05
        3224  -0.0230207  -0.0257672 8.81411e-05
        3225  -0.0228551  -0.0257663 8.81184e-05
        3226  -0.0226919  -0.0257653 8.80962e-05
        3227  -0.0225312  -0.0257643 8.80746e-05
        3228  -0.0223741  -0.0257633 8.80536e-05
        3229  -0.0222209  -0.0257622 8.80332e-05
        3230  -0.0220716  -0.0257611 8.80133e-05
        3231  -0.0219271  -0.0257599 8.79941e-05
        3232  -0.0217876  -0.0257586 8.79755e-05
        3233  -0.0216533  -0.0257574 8.79574e-05
        3234  -0.0215246  -0.0257561   8.794e-05
        3235  -0.0214026  -0.0257547 8.79231e-05
        3236   -0.021287  -0.0257533 8.79067e-05
        3237  -0.0211778  -0.0257519 8.78909e-05
        3238  -0.0210762  -0.0257505 8.78757e-05
        3239  -0.0209823   -0.025749 8.78609e-05
        3240  -0.0208966  -0.0257475 8.78465e-05
        3241  -0.0208186   -0.025746 8.78326e-05
        3242  -0.0207494  -0.0257444  8.7819e-05
        3243  -0.0206885  -0.0257429 8.78057e-05
        3244  -0.0206363  -0.0257413 8.77928e-05
        3245  -0.0205927  -0.0257397 8.77801e-05
        3246  -0.0205586  -0.0257381 8.77675e-05
        3247  -0.0205333  -0.0257365 8.77551e-05
        3248  -0.0205169  -0.0257349 8.77428e-05
        3249  -0.0205099  -0.0257333 8.77306e-05
        3250  -0.0205116  -0.0257317 8.77183e-05
        3251  -0.0205224  -0.0257301 8.77059e-05
        3252  -0.0205419  -0.0257285 8.76935e-05
        3253  -0.0205699  -0.0257269 8.76809e-05
        3254  -0.0206069  -0.0257253  8.7668e-05
        3255  -0.0206517  -0.0257238  8.7655e-05
        3256   -0.020704  -0.0257222 8.76416e-05
        3257  -0.0207645  -0.0257207 8.76279e-05
        3258  -0.0208325  -0.0257192 8.76138e-05
        3259  -0.0209075  -0.0257177 8.75994e-05
        3260  -0.0209894  -0.0257163 8.75845e-05
        3261  -0.0210776  -0.0257149 8.75692e-05
        3262  -0.0211716  -0.0257135 8.75535e-05
        3263  -0.0212714  -0.0257121 8.75372e-05
        3264  -0.0213764  -0.0257108 8.75205e-05
        3265  -0.0214862  -0.0257095 8.75032e-05
        3266  -0.0216003  -0.0257082 8.74855e-05
        3267  -0.0217183   -0.025707 8.74672e-05
        3268  -0.0218396  -0.0257058 8.74485e-05
        3269   -0.021964  -0.0257047 8.74292e-05
        3270  -0.0220911  -0.0257036 8.74095e-05
        3271  -0.0222201  -0.0257025 8.73892e-05
        3272  -0.0223504  -0.0257015 8.73685e-05
        3273  -0.0224822  -0.0257005 8.73474e-05
        3274  -0.0226149  -0.0256996 8.73258e-05
        3275  -0.0227475  -0.0256987 8.73038e-05
        3276  -0.0228803  -0.0256978 8.72813e-05
        3277  -0.0230126   -0.025697 8.72586e-05
        3278  -0.0231443  -0.0256962 8.72354e-05
        3279  -0.0232746  -0.0256955 8.72119e-05
        3280  -0.0234031  -0.0256948 8.71881e-05
        3281  -0.0235301  -0.0256941 8.71641e-05
        3282  -0.0236547  -0.0256935 8.71397e-05
        3283  -0.0237767  -0.0256929 8.71151e-05
        3284   -0.023896  -0.0256924 8.70903e-05
        3285  -0.0240125  -0.0256918 8.70653e-05
        3286  -0.0241254  -0.0256914 8.70401e-05
        3287  -0.0242351  -0.0256909 8.70148e-05
        3288  -0.0243409  -0.0256905 8.69893e-05
        3289   -0.024443  -0.0256901 8.69637e-05
        3290  -0.0245406  -0.0256898 8.69379e-05
        3291  -0.0246343  -0.0256895 8.69121e-05
        3292  -0.0247237  -0.0256892 8.68862e-05
        3293  -0.0248087  -0.0256889 8.68602e-05
        3294  -0.0248892  -0.0256887 8.68342e-05
        3295  -0.0249652  -0.0256884 8.68081e-05
        3296  -0.0250369  -0.0256882  8.6782e-05
        3297  -0.0251037  -0.0256881 8.67559e-05
        3298  -0.0251662  -0.0256879 8.67297e-05
        3299  -0.0252238  -0.0256878 8.67035e-05
        3300  -0.0252769  -0.0256876 8.66773e-05
        3301  -0.0253254  -0.0256875 8.66512e-05
        3302  -0.0253692  -0.0256874  8.6625e-05
        3303  -0.0254086  -0.0256874 8.65988e-05
        3304  -0.0254448  -0.0256873 8.65726e-05
        3305  -0.0254756  -0.0256872 8.65464e-05
        3306  -0.0255028  -0.0256872 8.65203e-05
        3307  -0.0255257  -0.0256871 8.64941e-05
        3308  -0.0255449  -0.0256871  8.6468e-05
        3309  -0.0255601   -0.025687 8.64419e-05
        3310  -0.0255718   -0.025687 8.64158e-05
        3311  -0.0255799   -0.025687 8.63897e-05
        3312  -0.0255846  -0.0256869 8.63636e-05
        3313  -0.0255866  -0.0256869 8.63375e-05
        3314  -0.0255856  -0.0256869 8.63115e-05
        3315  -0.0255816  -0.0256868 8.62854e-05
        3316  -0.0255751  -0.0256868 8.62594e-05
        3317  -0.0255666  -0.0256868 8.62334e-05
        3318  -0.0255554  -0.0256867 8.62074e-05
        3319  -0.0255422  -0.0256867 8.61815e-05
        3320  -0.0255272  -0.0256866 8.61555e-05
        3321  -0.0255109  -0.0256866 8.61296e-05
        3322  -0.0254926  -0.0256865 8.61037e-05
        3323  -0.0254734  -0.0256865 8.60778e-05
        3324  -0.0254534  -0.0256864  8.6052e-05
        3325  -0.0254321  -0.0256863 8.60261e-05
        3326  -0.0254104  -0.0256862 8.60003e-05
        3327  -0.0253882  -0.0256861 8.59745e-05
        3328  -0.0253656  -0.0256861 8.59487e-05
        3329  -0.0253432  -0.0256859 8.59229e-05
        3330  -0.0253209  -0.0256858 8.58972e-05
        3331  -0.0252988  -0.0256857 8.58715e-05
        3332  -0.0252775  -0.0256856 8.58458e-05
        3333  -0.0252568  -0.0256855 8.58202e-05
        3334  -0.0252366  -0.0256853 8.57945e-05
        3335  -0.0252174  -0.0256852 8.57689e-05
        3336  -0.0251993  -0.0256851 8.57433e-05
        3337  -0.0251823  -0.0256849 8.57178e-05
        3338  -0.0251667  -0.0256847 8.56922e-05
        3339  -0.0251526  -0.0256846 8.56667e-05
        3340  -0.0251401  -0.0256844 8.56412e-05
        3341  -0.0251294  -0.0256843 8.56157e-05
        3342  -0.0251203  -0.0256841 8.55903e-05
        3343  -0.0251131  -0.0256839 8.55649e-05
        3344  -0.0251077  -0.0256837 8.55394e-05
        3345  -0.0251044  -0.0256836  8.5514e-05
        3346  -0.0251032  -0.0256834 8.54887e-05
        3347   -0.025104  -0.0256832 8.54633e-05
        3348  -0.0251073  -0.0256831 8.54379e-05
        3349  -0.0251125  -0.0256829 8.54126e-05
        3350  -0.0251198  -0.0256827 8.53873e-05
        3351  -0.0251297  -0.0256825 8.53619e-05
        3352  -0.0251413  -0.0256824 8.53366e-05
        3353  -0.0251554  -0.0256822 8.53113e-05
        3354  -0.0251717  -0.0256821  8.5286e-05
        3355  -0.0251903  -0.0256819 8.52607e-05
        3356  -0.0252112  -0.0256818 8.52354e-05
        3357  -0.0252341  -0.0256817 8.52102e-05
        3358  -0.0252592  -0.0256815 8.51849e-05
        3359  -0.0252866  -0.0256814 8.51596e-05
        3360  -0.0253158  -0.0256813 8.51343e-05
        3361  -0.0253472  -0.0256812  8.5109e-05
        3362  -0.0253804  -0.0256811 8.50838e-05
        3363  -0.0254155   -0.025681 8.50585e-05
        3364  -0.0254524   -0.025681 8.50333e-05
        3365  -0.0254912  -0.0256809  8.5008e-05
        3366  -0.0255316  -0.0256809 8.49828e-05
        3367  -0.0255735  -0.0256808 8.49575e-05
        3368  -0.0256173  -0.0256808 8.49323e-05
        3369  -0.0256626  -0.0256808 8.49071e-05
        3370  -0.0257093  -0.0256808 8.48819e-05
        3371  -0.0257575  -0.0256808 8.48567e-05
        3372   -0.025807  -0.0256809 8.48316e-05
        3373  -0.0258578  -0.0256809 8.48064e-05
        3374  -0.0259097   -0.025681 8.47813e-05
        3375  -0.0259626  -0.0256811 8.47562e-05
        3376  -0.0260171  -0.0256812 8.47312e-05
        3377  -0.0260724  -0.0256813 8.47062e-05
        3378  -0.0261286  -0.0256814 8.46812e-05
        3379   -0.026186  -0.0256816 8.46563e-05
        3380   -0.026244  -0.0256817 8.46314e-05
        3381  -0.0263025  -0.0256819 8.46066e-05
        3382  -0.0263621  -0.0256821 8.45818e-05
        3383  -0.0264222  -0.0256824 8.45571e-05
        3384  -0.0264829  -0.0256826 8.45324e-05
        3385  -0.0265445  -0.0256828 8.45078e-05
        3386  -0.0266068  -0.0256831 8.44833e-05
        3387  -0.0266698  -0.0256834 8.44589e-05
        3388  -0.0267331  -0.0256837 8.44345e-05
        3389  -0.0267969   -0.025684 8.44102e-05
        3390  -0.0268612  -0.0256844 8.43861e-05
        3391   -0.026926  -0.0256848  8.4362e-05
        3392  -0.0269912  -0.0256851  8.4338e-05
        3393  -0.0270568  -0.0256855 8.43141e-05
        3394  -0.0271228   -0.025686 8.42903e-05
        3395  -0.0271892  -0.0256864 8.42666e-05
        3396  -0.0272558  -0.0256869 8.42431e-05
        3397  -0.0273229  -0.0256874 8.42197e-05
        3398  -0.0273907  -0.0256879 8.41964e-05
        3399  -0.0274583  -0.0256884 8.41732e-05
        3400  -0.0275265  -0.0256889 8.41502e-05
        3401   -0.027595  -0.0256895 8.41273e-05
        3402  -0.0276638  -0.0256901 8.41046e-05
        3403  -0.0277335  -0.0256907  8.4082e-05
        3404   -0.027803  -0.0256913 8.40596e-05
        3405  -0.0278728  -0.0256919 8.40374e-05
        3406  -0.0279429  -0.0256926 8.40153e-05
        3407  -0.0280133  -0.0256933 8.39934e-05
        3408   -0.028084   -0.025694 8.39717e-05
        3409  -0.0281551  -0.0256947 8.39501e-05
        3410  -0.0282261  -0.0256954 8.39288e-05
        3411  -0.0282977  -0.0256962 8.39077e-05
        3412  -0.0283698   -0.025697 8.38867e-05
        3413  -0.0284416  -0.0256978  8.3866e-05
        3414  -0.0285142  -0.0256986 8.38455e-05
        3415  -0.0285866  -0.0256995 8.38252e-05
        3416  -0.0286594  -0.0257003 8.38052e-05
        3417  -0.0287319  -0.0257012 8.37853e-05
        3418  -0.0288053  -0.0257021 8.37657e-05
        3419  -0.0288785   -0.025703 8.37464e-05
        3420  -0.0289522   -0.025704 8.37273e-05
        3421  -0.0290261   -0.025705 8.37084e-05
        3422  -0.0290998   -0.025706 8.36899e-05
        3423  -0.0291736   -0.025707 8.36715e-05
        3424  -0.0292474   -0.025708 8.36535e-05
        3425  -0.0293213  -0.0257091 8.36357e-05
        3426  -0.0293948  -0.0257101 8.36182e-05
        3427  -0.0294686  -0.0257112  8.3601e-05
        3428  -0.0295422  -0.0257123 8.35841e-05
        3429  -0.0296158  -0.0257135 8.35675e-05
        3430  -0.0296893  -0.0257146 8.35512e-05
        3431  -0.0297627  -0.0257158 8.35351e-05
        3432  -0.0298355   -0.025717 8.35194e-05
        3433  -0.0299083  -0.0257182  8.3504e-05
        3434  -0.0299805  -0.0257195 8.34889e-05
        3435  -0.0300523  -0.0257208 8.34741e-05
        3436  -0.0301234   -0.025722 8.34597e-05
        3437  -0.0301942  -0.0257233 8.34455e-05
        3438  -0.0302644  -0.0257247 8.34317e-05
        3439  -0.0303341   -0.025726 8.34182e-05
        3440  -0.0304033  -0.0257274 8.34051e-05
        3441  -0.0304715  -0.0257287 8.33922e-05
        3442   -0.030539  -0.0257301 8.33797e-05
        3443  -0.0306051  -0.0257315 8.33675e-05
        3444  -0.0306709   -0.025733 8.33556e-05
        3445  -0.0307357  -0.0257344 8.33441e-05
        3446  -0.0307997  -0.0257359 8.33329e-05
        3447  -0.0308622  -0.0257374  8.3322e-05
        3448  -0.0309239  -0.0257389 8.33114e-05
        3449  -0.0309845  -0.0257404 8.33011e-05
        3450  -0.0310438   -0.025742 8.32911e-05
        3451  -0.0311017  -0.0257435 8.32815e-05
        3452  -0.0311583  -0.0257451 8.32721e-05
        3453  -0.0312133  -0.0257467 8.32631e-05
        3454   -0.031267  -0.0257483 8.32543e-05
        3455  -0.0313193  -0.0257499 8.32458e-05
        3456  -0.0313702  -0.0257515 8.32376e-05
        3457  -0.0314193  -0.0257531 8.32297e-05
        3458  -0.0314665  -0.0257548  8.3222e-05
        3459  -0.0315122  -0.0257565 8.32146e-05
        3460  -0.0315562  -0.0257581 8.32074e-05
        3461  -0.0315981  -0.0257598 8.32005e-05
        3462  -0.0316382  -0.0257615 8.31938e-05
        3463  -0.0316767  -0.0257632 8.31873e-05
        3464  -0.0317134  -0.0257649  8.3181e-05
        3465  -0.0317482  -0.0257667 8.31749e-05
        3466  -0.0317807  -0.0257684  8.3169e-05
        3467  -0.0318112  -0.0257701 8.31633e-05
        3468  -0.0318393  -0.0257719 8.31577e-05
        3469  -0.0318656  -0.0257736 8.31523e-05
        3470  -0.0318899  -0.0257754  8.3147e-05
        3471  -0.0319121  -0.0257772 8.31418e-05
        3472   -0.031932   -0.025779 8.31368e-05
        3473  -0.0319495  -0.0257807 8.31318e-05
        3474  -0.0319642  -0.0257825  8.3127e-05
        3475  -0.0319772  -0.0257843 8.31222e-05
        3476  -0.0319878  -0.0257861 8.31174e-05
        3477   -0.031996  -0.0257879 8.31127e-05
        3478  -0.0320019  -0.0257896  8.3108e-05
        3479  -0.0320057  -0.0257914 8.31033e-05
        3480  -0.0320072  -0.0257932 8.30986e-05
        3481  -0.0320059   -0.025795 8.30939e-05
        3482  -0.0320023  -0.0257968 8.30892e-05
        3483  -0.0319963  -0.0257986 8.30844e-05
        3484  -0.0319878  -0.0258003 8.30795e-05
        3485   -0.031977  -0.0258021 8.30746e-05
        3486  -0.0319639  -0.0258039 8.30695e-05
        3487  -0.0319482  -0.0258056 8.30644e-05
        3488    -0.03193  -0.0258074 8.30592e-05
        3489  -0.0319095  -0.0258092 8.30538e-05
        3490  -0.0318865  -0.0258109 8.30482e-05
        3491  -0.0318613  -0.0258126 8.30425e-05
        3492  -0.0318335  -0.0258144 8.30366e-05
        3493  -0.0318033  -0.0258161 8.30306e-05
        3494  -0.0317707  -0.0258178 8.30243e-05
        3495  -0.0317358  -0.0258195 8.30178e-05
        3496  -0.0316987  -0.0258211 8.30111e-05
        3497  -0.0316591  -0.0258228 8.30041e-05
        3498  -0.0316169  -0.0258245 8.29969e-05
        3499  -0.0315724  -0.0258261 8.29895e-05
        3500  -0.0315259  -0.0258277 8.29817e-05
        3501  -0.0314771  -0.0258294 8.29737e-05
        3502  -0.0314263   -0.025831 8.29654e-05
        3503  -0.0313728  -0.0258325 8.29568e-05
        3504  -0.0313174  -0.0258341 8.29479e-05
        3505  -0.0312597  -0.0258356 8.29387e-05
        3506     -0.0312  -0.0258372 8.29291e-05
        3507  -0.0311383  -0.0258387 8.29192e-05
        3508  -0.0310744  -0.0258402  8.2909e-05
        3509  -0.0310086  -0.0258417 8.28985e-05
        3510  -0.0309408  -0.0258431 8.28876e-05
        3511   -0.030871  -0.0258445 8.28764e-05
        3512  -0.0307996   -0.025846 8.28648e-05
        3513  -0.0307261  -0.0258473 8.28528e-05
        3514  -0.0306507  -0.0258487 8.28405e-05
        3515  -0.0305735  -0.0258501 8.28279e-05
        3516  -0.0304945  -0.0258514 8.28148e-05
        3517  -0.0304139  -0.0258527 8.28015e-05
        3518  -0.0303315  -0.0258539 8.27877e-05
        3519  -0.0302478  -0.0258552 8.27736e-05
        3520  -0.0301623  -0.0258564 8.27591e-05
        3521  -0.0300756  -0.0258576 8.27443e-05
        3522   -0.029987  -0.0258588 8.27291e-05
        3523   -0.029897  -0.0258599 8.27136e-05
        3524  -0.0298058  -0.0258611 8.26977e-05
        3525  -0.0297129  -0.0258621 8.26814e-05
        3526  -0.0296185  -0.0258632 8.26648e-05
        3527  -0.0295231  -0.0258642 8.26479e-05
        3528  -0.0294262  -0.0258653 8.26307e-05
        3529  -0.0293283  -0.0258662 8.26131e-05
        3530  -0.0292293  -0.0258672 8.25952e-05
        3531  -0.0291297  -0.0258681 8.25769e-05
        3532  -0.0290286   -0.025869 8.25584e-05
        3533  -0.0289262  -0.0258699 8.25396e-05
        3534  -0.0288231  -0.0258707 8.25205e-05
        3535   -0.028719  -0.0258715  8.2501e-05
        3536  -0.0286144  -0.0258723 8.24814e-05
        3537  -0.0285086   -0.025873 8.24614e-05
        3538  -0.0284021  -0.0258738 8.24412e-05
        3539  -0.0282949  -0.0258744 8.24207e-05
        3540  -0.0281869  -0.0258751    8.24e-05
        3541  -0.0280783  -0.0258757 8.23791e-05
        3542  -0.0279691  -0.0258763  8.2358e-05
        3543  -0.0278593  -0.0258769 8.23366e-05
        3544  -0.0277488  -0.0258774 8.23151e-05
        3545   -0.027638  -0.0258779 8.22934e-05
        3546  -0.0275268  -0.0258784 8.22715e-05
        3547  -0.0274151  -0.0258788 8.22494e-05
        3548  -0.0273034  -0.0258792 8.22272e-05
        3549  -0.0271913  -0.0258796 8.22049e-05
        3550  -0.0270787  -0.0258799 8.21824e-05
        3551  -0.0269659  -0.0258802 8.21599e-05
        3552  -0.0268528  -0.0258805 8.21372e-05
        3553  -0.0267394  -0.0258807 8.21144e-05
        3554  -0.0266261  -0.0258809 8.20916e-05
        3555  -0.0265129  -0.0258811 8.20687e-05
        3556  -0.0263995  -0.0258813 8.20457e-05
        3557  -0.0262861  -0.0258814 8.20227e-05
        3558  -0.0261727  -0.0258814 8.19997e-05
        3559  -0.0260592  -0.0258815 8.19767e-05
        3560   -0.025946  -0.0258815 8.19537e-05
        3561   -0.025833  -0.0258815 8.19307e-05
        3562    -0.02572  -0.0258815 8.19077e-05
        3563  -0.0256077  -0.0258814 8.18847e-05
        3564  -0.0254952  -0.0258813 8.18618e-05
        3565  -0.0253833  -0.0258811  8.1839e-05
        3566  -0.0252716   -0.025881 8.18162e-05
        3567  -0.0251606  -0.0258808 8.17935e-05
        3568    -0.02505  -0.0258805 8.17709e-05
        3569  -0.0249399  -0.0258803 8.17484e-05
        3570  -0.0248305    -0.02588 8.17261e-05
        3571  -0.0247216  -0.0258796 8.17038e-05
        3572  -0.0246135  -0.0258793 8.16817e-05
        3573   -0.024506  -0.0258789 8.16598e-05
        3574  -0.0243989  -0.0258785  8.1638e-05
        3575  -0.0242932   -0.025878 8.16163e-05
        3576  -0.0241883  -0.0258776 8.15949e-05
        3577  -0.0240843  -0.0258771 8.15736e-05
        3578  -0.0239814  -0.0258765 8.15525e-05
        3579  -0.0238796   -0.025876 8.15317e-05
        3580  -0.0237782  -0.0258754  8.1511e-05
        3581  -0.0236787  -0.0258748 8.14905e-05
        3582  -0.0235805  -0.0258741 8.14703e-05
        3583  -0.0234837  -0.0258735 8.14503e-05
        3584   -0.023388  -0.0258728 8.14305e-05
        3585   -0.023294  -0.0258721  8.1411e-05
        3586  -0.0232015  -0.0258713 8.13917e-05
