BLK #        BLK_AVE    CURRENT_AVE          ERROR
111        1987.02           2576        58.9075
112        1987.02           2571        58.5132
113        1987.02           2565        58.5493
114        1980.18           2560        58.2092
115        1980.18           2555        57.9044
116        1976.75           2550        57.6249
117        1974.56           2545        57.3729
118         1969.3           2540        57.1394
119        1969.08           2536        56.5578
120        1960.79           2531         56.367
121        1960.19           2526        56.2038
122        1959.39           2521        56.0667
123        1957.98           2517        55.5832
124        1951.94           2512        55.4845
125        1951.94           2508        55.0446
126        1951.94           2503        54.9982
127        1951.94           2499        54.6126
128        1949.32           2495        54.2478
129        1929.83           2490         54.226
130        1924.07           2486        53.8568
131        1924.07           2482        53.5128
132        1924.07           2477        53.5476
133        1924.07           2473        53.2505
134        1920.16           2469        52.9684
135        1916.44           2465        52.7011
136         1911.6           2461        52.4462
137         1911.6           2457        52.2127
138        1911.38           2453        51.9994
139        1910.93           2449        51.8054
140        1901.42           2445        51.6128
141        1901.42           2441        51.4394
142        1901.42           2437        51.2844
143        1901.42           2434        50.8113
144        1900.33           2430        50.6918
145         1896.7           2426        50.5826
146         1896.7           2423        50.1577
147         1896.7           2419        50.0828
148         1896.7           2416        49.6937
149         1896.7           2412        49.6511
150        1895.44           2409        49.2938
151        1891.04           2405        49.2721
152        1891.04           2402        48.9398
153        1888.48           2398        48.9425
154        1885.38           2395        48.6317
155        1880.25           2392         48.328
156        1880.25           2389        48.0392
157        1880.25           2385        48.0843
158        1880.25           2382        47.8239
159        1879.03           2379        47.5757
160        1870.61           2376         47.328
161        1868.23           2373        47.0903
162        1868.23           2369         47.179
163        1862.22           2366        46.9577
164        1862.22           2363        46.7492
165         1860.6           2360        46.5509
166        1856.99           2357        46.3594
167        1856.99           2354        46.1799
168        1852.73           2351        46.0061
169        1852.73           2348        45.8437
170        1852.73           2345        45.6926
171        1848.31           2342        45.5462
172        1848.31           2339        45.4106
173        1848.31           2337        44.9845
174        1846.35           2334        44.8683
175        1846.35           2331         44.762
176         1838.2           2328        44.6545
177         1838.2           2325        44.5568
178         1837.7           2323        44.1717
179         1837.7           2320        44.0932
180        1837.75           2317        44.0238
181        1837.75           2315        43.6695
182        1835.08           2312        43.6154
183        1835.08           2309        43.5694
184        1835.08           2307         43.241
185        1835.08           2304        43.2126
186        1835.08           2302        42.9027
187         1830.1           2299        42.8848
188         1830.1           2297        42.5866
189        1827.87           2294         42.582
190        1824.99           2292        42.2951
191        1824.42           2289        42.3017
192        1824.42           2287         42.031
193        1823.38           2284         42.051
194        1823.38           2282        41.7953
195        1823.38           2280        41.5475
196        1807.99           2277        41.5716
197         1806.4           2275        41.3199
198         1806.4           2273        41.0759
199         1806.4           2270        41.1193
200         1806.4           2268        40.8902
201        1805.13           2266        40.6671
202        1803.98           2263        40.7275
203        1803.98           2261        40.5173
204        1803.98           2259        40.3141
205        1803.98           2257        40.1178
206        1803.98           2254        40.2028
207        1803.98           2252        40.0196
208        1803.79           2250        39.8427
209        1801.04           2248        39.6695
210        1801.87           2246        39.5034
211        1801.87           2244        39.3435
212        1801.87           2242        39.1898
213        1801.87           2239        39.3118
214        1801.87           2237        39.1695
215        1801.87           2235        39.0331
216        1798.63           2233         38.899
217        1794.04           2231         38.766
218        1793.94           2229        38.6386
219        1791.86           2227        38.5146
220        1783.95           2225        38.3882
221        1783.95           2223        38.2674
222        1783.95           2221        38.1518
223        1783.95           2219        38.0414
224        1778.84           2217        37.9313
225        1778.84           2215        37.8263
226        1778.84           2213        37.7263
227        1778.84           2212        37.3701
228        1778.84           2210        37.2805
229        1777.97           2208        37.1948
230        1779.99           2206        37.1156
231        1778.76           2204        37.0398
232        1778.76           2202        36.9684
233        1778.76           2200        36.9014
234        1778.67           2199        36.5816
235        1778.67           2197        36.5238
236        1778.67           2195        36.4702
237        1777.97           2193        36.4199
238        1774.84           2191         36.371
239        1771.47           2190        36.0689
240        1774.84           2188        36.0286
241        1771.92           2186        35.9896
242        1771.92           2185        35.7013
243        1771.92           2183        35.6707
244        1769.76           2181        35.6417
245        1769.49           2179        35.6161
246        1767.91           2178         35.342
247        1765.21           2176        35.3207
248        1765.21           2174        35.3027
249        1762.51           2173        35.0367
250           1759           2171        35.0213
251           1759           2169        35.0091
252        1758.91           2168        34.7523
253        1758.91           2166        34.7473
254         1758.6           2165        34.4979
255         1758.6           2163        34.4997
256        1758.52           2161        34.5043
257         1757.3           2160        34.2654
258        1755.41           2158        34.2743
259        1755.41           2157        34.0412
260         1755.4           2155        34.0567
261         1755.4           2154        33.8307
262        1755.05           2152        33.8522
263        1755.05           2151        33.6328
264        1754.59           2149        33.6601
265        1754.57           2148        33.4473
266        1754.57           2146        33.4803
267        1754.57           2145        33.2742
268        1754.57           2143         33.313
269        1751.82           2142        33.1112
270        1748.48           2140        33.1511
271        1748.48           2139        32.9533
272        1748.48           2137        32.9985
273        1748.48           2136         32.807
274        1748.48           2135        32.6185
275        1748.48           2133         32.672
276        1747.77           2132         32.489
277        1747.77           2130        32.5469
278        1747.77           2129        32.3699
279        1747.77           2128        32.1956
280        1743.66           2126        32.2583
281        1743.66           2125        32.0869
282        1743.66           2123         32.154
283        1743.66           2122        31.9883
284        1743.66           2121        31.8252
285        1743.66           2119        31.8995
286         1743.4           2118        31.7416
287         1743.4           2117        31.5863
288         1743.4           2116        31.4335
289        1737.13           2114        31.5129
290         1738.1           2113        31.3618
291         1738.1           2112        31.2132
292         1738.1           2110        31.2996
293         1738.1           2109         31.156
294         1738.1           2108        31.0149
295         1738.1           2107        30.8762
296         1738.1           2105        30.9711
297        1737.92           2104         30.837
298        1737.92           2103        30.7052
299        1737.92           2102        30.5758
300        1733.51           2100        30.6757
301        1733.51           2099         30.548
302        1732.48           2098         30.422
303        1732.48           2097        30.2981
304        1732.48           2096        30.1765
305        1732.48           2094        30.2854
306        1730.42           2093        30.1669
307        1730.42           2092        30.0505
308        1728.59           2091        29.9351
309        1728.32           2090        29.8217
310        1728.59           2088         29.937
311        1725.25           2087        29.8259
312        1725.25           2086        29.7168
313        1725.25           2085        29.6097
314        1725.25           2084        29.5046
315        1725.25           2083        29.4015
316        1724.52           2082           29.3
317        1724.52           2080         29.425
318        1724.52           2079        29.3273
319        1724.52           2078        29.2314
320        1721.37           2077        29.1357
321        1721.37           2076        29.0418
322        1721.37           2075        28.9498
323        1721.37           2074        28.8596
324        1721.37           2073        28.7713
325        1721.37           2072        28.6847
326         1721.3           2070        28.8219
327         1721.3           2069        28.7387
328         1721.3           2068        28.6573
329        1720.98           2067        28.5775
330        1717.98           2066        28.4977
331        1717.98           2065        28.4196
332        1713.95           2064        28.3409
333        1713.95           2063         28.264
334        1713.95           2062        28.1887
335        1712.95           2061        28.1146
336        1712.95           2060         28.042
337        1710.98           2059        27.9701
338        1710.98           2058        27.8997
339        1710.98           2057        27.8309
340        1710.98           2056        27.7638
341        1710.98           2055        27.6981
342        1710.98           2054         27.634
343        1710.98           2053        27.5715
344        1710.98           2052        27.5104
345        1710.98           2051        27.4509
346        1709.58           2050        27.3921
347        1709.58           2049        27.3347
348        1709.58           2048        27.2788
349        1709.58           2047        27.2244
350        1709.58           2046        27.1714
351        1709.56           2045        27.1198
352        1709.56           2044        27.0695
353        1709.56           2043        27.0207
354        1709.56           2042        26.9731
355        1708.94           2041        26.9266
356        1707.92           2040         26.881
357        1707.92           2039        26.8366
358        1707.92           2038        26.7935
359        1707.92           2037        26.7518
360        1708.97           2036        26.7118
361        1705.64           2036        26.4585
362        1705.64           2035        26.4197
363        1705.64           2034        26.3822
364        1705.64           2033         26.346
365        1705.64           2032        26.3109
366        1705.64           2031         26.277
367        1705.64           2030        26.2443
368        1705.63           2029        26.2127
369        1705.63           2028        26.1823
370        1705.63           2027         26.153
371        1705.63           2027        25.9144
372        1705.63           2026        25.8878
373        1705.63           2025        25.8623
374        1705.63           2024        25.8379
375        1705.63           2023        25.8145
376        1704.49           2022        25.7917
377        1704.49           2021        25.7699
378        1704.49           2021        25.5402
379        1704.49           2020        25.5209
380        1703.43           2019        25.5022
381        1703.43           2018        25.4845
382        1703.43           2017        25.4678
383        1703.43           2017        25.2437
384        1703.43           2016        25.2294
385        1703.43           2015        25.2161
386        1703.43           2014        25.2037
387        1703.43           2013        25.1922
388        1703.43           2012        25.1816
389        1703.43           2012        24.9651
390        1702.55           2011        24.9565
391        1702.55           2010        24.9487
392        1702.55           2009        24.9418
393        1702.55           2009        24.7295
394        1701.47           2008        24.7244
395        1701.47           2007        24.7201
396        1701.47           2006        24.7166
397        1701.47           2005         24.714
398        1701.47           2005         24.507
399        1701.47           2004        24.5065
400        1700.62           2003        24.5065
401        1700.62           2002        24.5072
402        1700.62           2002        24.3042
403        1700.62           2001         24.307
404        1700.62           2000        24.3106
405        1700.62           1999        24.3149
406        1700.62           1999        24.1161
407        1700.62           1998        24.1225
408        1700.62           1997        24.1295
409        1700.62           1996        24.1372
410        1699.09           1996         23.942
411        1699.09           1995        23.9511
412        1699.09           1994        23.9608
413         1697.8           1994        23.7679
414         1697.8           1993         23.779
415         1697.8           1992        23.7908
416         1697.8           1991        23.8032
417         1697.8           1991        23.6143
418         1697.8           1990        23.6286
419         1697.8           1989        23.6435
420        1697.59           1989        23.4573
421        1697.59           1988        23.4739
422        1697.59           1987        23.4911
423        1697.59           1987        23.3077
424        1697.59           1986        23.3266
425        1697.59           1985        23.3461
426        1697.59           1984        23.3661
427        1697.59           1984        23.1867
428        1697.59           1983        23.2085
429        1697.59           1982        23.2307
430        1697.59           1982        23.0539
431        1697.59           1981        23.0778
432        1697.59           1980        23.1021
433        1697.59           1980         22.928
434        1697.59           1979         22.954
435        1697.59           1979        22.7812
436        1697.59           1978        22.8089
437        1697.59           1977        22.8369
438        1697.59           1977        22.6667
439        1697.59           1976        22.6963
440        1697.05           1975        22.7262
441        1697.05           1975        22.5583
442        1697.05           1974        22.5896
443        1697.05           1973        22.6213
444        1696.93           1973        22.4559
445        1696.71           1972         22.489
446        1696.71           1972        22.3249
447        1695.97           1971        22.3591
448        1695.97           1970        22.3938
449        1695.97           1970        22.2318
450        1695.97           1969        22.2678
451        1695.97           1968        22.3042
452        1695.97           1968        22.1447
453        1695.97           1967        22.1824
454        1695.97           1967        22.0241
455        1695.97           1966        22.0633
456        1695.97           1965        22.1026
457        1695.97           1965        21.9468
458        1695.97           1964        21.9875
459        1695.97           1964        21.8329
460        1696.05           1963         21.875
461        1696.05           1963        21.7217
462        1696.05           1962        21.7651
463        1696.05           1961        21.8086
464        1696.05           1961        21.6577
465        1696.05           1960        21.7025
466        1696.05           1960        21.5528
467        1696.05           1959        21.5988
468        1696.05           1959        21.4504
469        1696.05           1958        21.4976
470        1693.32           1957         21.544
471        1693.32           1957        21.3968
472        1693.32           1956        21.4444
473        1693.32           1956        21.2985
474        1693.32           1955        21.3472
475        1693.32           1955        21.2025
476        1693.06           1954        21.2523
477        1693.06           1954        21.1086
478        1693.06           1953        21.1595
479        1693.06           1952        21.2105
480        1693.06           1952        21.0691
481        1693.06           1951        21.1212
482        1693.06           1951        20.9809
483        1693.06           1950        21.0341
484        1693.06           1950         20.895
485        1693.06           1949        20.9492
486        1692.71           1949        20.8111
487        1692.71           1948        20.8662
488        1692.71           1948        20.7293
489        1692.71           1947        20.7854
490        1692.71           1947        20.6496
491        1692.71           1946        20.7067
492        1692.71           1946         20.572
493        1692.15           1945        20.6299
494        1692.15           1945        20.4962
495        1692.15           1944         20.555
496        1692.15           1944        20.4224
497        1692.15           1943        20.4821
498        1692.15           1943        20.3506
499        1692.15           1942        20.4113
500        1691.06           1941        20.4714
