GEN #         BEST_L         L_MEAN
191        1902.86        1926.18
192        1902.86        1931.06
193        1902.86        1922.44
194        1902.86        1924.21
195        1901.84        1923.58
196        1901.84        1932.72
197        1897.35        1916.43
198        1897.35        1927.81
199        1897.35        1921.77
200        1897.35        1922.14
201         1891.7        1918.75
202         1891.7        1918.55
203         1891.7        1913.44
204         1891.7        1909.92
205         1891.7        1924.93
206         1891.1        1924.95
207         1891.1        1921.75
208        1883.41        1916.65
209        1883.41        1911.31
210        1883.41        1924.71
211        1883.41        1917.89
212        1883.41        1920.07
213        1883.41        1914.66
214        1883.41        1910.82
215        1883.41        1907.46
216         1882.2        1908.79
217         1882.2        1904.59
218        1877.77        1908.79
219        1877.77        1915.73
220        1877.77        1907.53
221         1873.4        1915.43
222         1873.4         1912.2
223        1871.39        1901.19
224        1871.23        1891.69
225        1871.23         1896.8
226        1871.23        1889.27
227        1870.51        1895.58
228        1870.51        1896.46
229        1870.51        1898.88
230        1845.41        1897.55
231        1844.23           1891
232        1844.23        1889.03
233        1844.23        1890.68
234        1844.23        1868.73
235        1836.66        1881.24
236        1836.66        1861.62
237        1836.41         1869.2
238        1836.41         1857.7
239        1836.41        1862.33
240        1835.41         1858.3
241        1835.41        1877.02
242        1835.41        1858.13
243        1835.41        1867.82
244        1835.41        1862.74
245        1833.26        1852.37
246        1833.26        1869.09
247        1833.26        1860.71
248        1833.26        1858.18
249        1833.26         1858.4
250        1833.26        1861.11
251        1833.26        1858.23
252        1833.26        1873.59
253        1833.26         1856.8
254        1831.96        1864.36
255        1831.96        1857.88
256        1831.96        1857.75
257        1830.78         1865.7
258        1830.78        1859.27
259        1826.86        1852.84
260        1826.86        1862.48
261         1826.4         1859.8
262         1826.4        1844.22
263         1826.4        1857.03
264         1826.4        1844.76
265         1826.4        1858.97
266         1826.4         1857.8
267         1826.4        1853.39
268         1826.4        1862.92
269        1822.13        1860.31
270        1822.13        1852.72
271        1822.13         1852.7
272        1822.13         1851.7
273        1821.42        1846.17
274        1821.42        1861.39
275        1821.42        1869.78
276        1821.42        1843.82
277        1821.42        1859.36
278        1821.42        1843.36
279        1818.02        1845.33
280        1818.02        1854.56
281        1817.09        1841.46
282        1817.09        1843.35
283        1816.53        1856.03
284         1816.5        1843.67
285         1816.5        1841.21
286        1814.68        1838.27
287        1814.68        1842.92
288        1814.68        1844.02
289        1810.89        1832.83
290         1810.3        1835.68
291         1810.3        1839.27
292         1810.3        1834.02
293         1810.3        1835.82
294         1810.3        1860.58
295        1809.99        1839.03
296        1809.99        1836.86
297        1809.99        1842.32
298        1809.99        1828.12
299        1808.89        1828.54
300        1808.89        1849.87
301        1808.89        1836.38
302        1807.22        1837.98
303        1802.67        1830.72
304        1802.67        1830.84
305        1802.67        1836.52
306        1802.67        1832.16
307        1802.67        1837.97
308        1802.67        1831.01
309        1802.67         1821.8
310        1802.67        1826.21
311        1802.67        1820.67
312        1802.67        1827.59
313        1799.96        1831.85
314        1791.19        1821.83
315        1791.19        1824.81
316        1788.01         1821.7
317        1788.01        1812.17
318        1788.01        1811.23
319        1788.01        1831.56
320        1788.01        1821.07
321        1787.68        1813.75
322        1787.68        1814.26
323        1787.68        1807.55
324        1787.68        1809.21
325        1784.15        1806.62
326        1784.15        1806.11
327        1784.15        1815.17
328        1783.72        1816.34
329        1783.72        1832.67
330         1783.2        1808.13
331        1782.59        1807.13
332        1782.59        1809.22
333        1779.13         1808.3
334        1779.13        1815.66
335        1779.13        1816.93
336        1779.13        1800.46
337        1779.13        1803.36
338        1779.13        1809.38
339        1779.13         1821.8
340        1779.13        1798.77
341        1779.13        1808.19
342           1777        1804.84
343           1777        1801.78
344           1777        1805.25
345           1777        1796.67
346           1777        1807.39
347        1773.38        1795.84
348        1773.38        1798.09
349        1772.92        1800.58
350        1772.92        1798.09
351        1772.92        1806.75
352        1772.92        1799.15
353        1772.92         1793.1
354        1772.92        1815.05
355        1758.63           1788
356        1758.63        1799.56
357        1758.63        1795.35
358        1758.63        1800.07
359        1758.63        1787.42
360        1758.63        1785.62
361        1758.63         1796.7
362        1758.63        1787.29
363        1758.63        1779.27
364        1758.63        1787.82
365        1758.63        1786.42
366        1758.63        1781.44
367        1758.03        1785.55
368        1758.03         1778.6
369        1758.03        1785.06
370        1758.03        1777.86
371        1758.03        1775.67
372        1758.03        1778.47
373        1758.03        1770.69
374        1758.03        1785.03
375        1757.91        1797.54
376        1757.22        1780.06
377        1757.22        1770.88
378        1757.22         1784.3
379        1757.22        1793.47
380        1755.13        1784.23
381        1754.25         1776.4
382        1754.25        1783.24
383        1754.25        1786.48
384        1754.25        1771.37
385        1749.16        1776.93
386        1749.16        1780.05
387        1749.16        1783.34
388        1749.16        1784.93
389        1749.16        1778.53
390        1749.16        1777.88
391        1749.16        1776.84
392        1749.16        1787.22
393        1749.16        1773.41
394        1749.16        1779.41
395        1749.07        1769.54
396        1749.07        1773.44
397        1749.07           1786
398        1749.07        1775.06
399        1749.07        1770.59
400        1749.07         1769.9
401        1748.12        1766.19
402        1747.73        1770.07
403        1746.49           1767
404        1746.49        1769.78
405        1745.88        1764.01
406         1744.2        1780.34
407         1744.2        1776.59
408         1744.2        1767.73
409        1740.63        1763.57
410        1740.63        1766.25
411        1740.63        1766.83
412        1740.63        1766.45
413         1736.3         1757.3
414        1732.78        1764.51
415        1732.78        1770.87
416        1732.78        1774.33
417        1732.78        1760.77
418        1731.16        1754.43
419        1731.16        1755.59
420        1731.16        1751.06
421        1731.16        1748.64
422        1731.16        1761.94
423        1731.16        1752.89
424        1731.16        1761.95
425        1731.16        1776.22
426        1731.16        1762.51
427        1731.16        1760.35
428        1731.16        1747.29
429        1731.16        1771.26
430        1731.16         1757.5
431        1731.16        1758.47
432        1731.16        1760.07
433        1731.16         1753.4
434        1731.16        1752.67
435        1731.16        1756.16
436        1731.16        1765.67
437        1731.16        1747.89
438        1731.16        1752.13
439        1731.16        1750.39
440        1731.16         1755.7
441        1731.16        1773.42
442        1731.16        1755.51
443        1731.16        1757.45
444        1731.16        1755.05
445        1730.89        1759.47
446        1730.89         1749.9
447        1728.69        1751.24
448        1728.69        1753.12
449        1728.69        1769.11
450        1726.56        1742.58
451        1726.56        1761.34
452        1726.56        1757.57
453        1726.56         1749.9
454        1726.56        1752.89
455        1726.56        1757.52
456        1726.56        1760.82
457        1726.56        1756.24
458        1726.56        1739.51
459        1726.56        1750.47
460        1726.56        1771.48
461        1726.56        1749.15
462        1726.22        1744.98
463        1726.22        1746.38
464        1726.22        1755.41
465        1726.22        1754.01
466        1726.22        1747.78
467        1725.83        1759.77
468        1725.59        1748.68
469        1725.59        1757.78
470        1725.59         1751.1
471        1725.31        1764.01
472        1725.31        1758.53
473        1724.47        1755.69
474        1724.47        1757.02
475        1724.47        1741.39
476        1724.47        1747.47
477        1724.47        1755.94
478        1723.59        1743.54
479        1723.59        1751.36
480        1723.59        1752.69
481        1723.59        1739.76
482        1723.59        1752.53
483        1723.27        1750.35
484        1723.27        1748.25
485        1723.27        1752.91
486        1723.27        1754.49
487        1723.27        1750.58
488        1721.41        1748.05
489        1721.41        1752.76
490        1721.41        1746.51
491        1721.41        1756.13
492        1721.41        1743.33
493        1721.41        1752.15
494        1721.41        1741.95
495        1721.41        1741.97
496        1721.41        1753.75
497        1721.41        1744.16
498        1721.41        1748.25
499        1721.41        1752.06
500        1721.41        1739.93
