GEN #         BEST_L         L_MEAN
1        4747.18        5040.68
2        4559.07         4839.7
3        4106.59        4663.34
4        4017.57        4403.79
5        3999.07        4090.32
6        3921.67        4005.06
7        3779.02         3942.2
8        3724.51        3853.51
9        3636.14        3762.26
10        3611.95        3702.85
11        3588.15        3642.65
12        3530.44        3601.58
13        3459.05        3570.47
14        3445.11        3528.67
15        3371.65         3468.5
16        3357.81        3421.09
17        3296.88        3368.01
18        3263.12        3324.09
19        3232.92        3283.41
20        3170.93        3245.53
21        3147.83        3200.05
22        3105.33         3162.3
23        3079.59         3134.7
24         2998.7        3108.71
25        2993.24        3061.07
26         2917.4        3012.73
27        2909.73         2964.2
28        2877.54        2925.25
29        2855.47        2899.33
30        2810.35         2884.6
31        2810.35         2858.8
32        2797.28        2838.66
33        2759.96        2818.85
34        2754.86        2805.41
35        2720.69        2783.91
36        2720.69        2763.27
37        2693.22        2744.27
38        2674.45        2719.46
39        2653.72        2699.18
40        2632.21         2682.6
41        2587.68        2666.26
42        2555.24        2642.29
43        2555.24        2614.18
44        2547.04        2585.29
45        2515.72        2571.91
46        2515.72        2549.86
47        2479.54        2533.32
48        2471.62        2516.97
49        2442.83        2495.85
50        2436.99        2482.43
51        2434.95        2462.17
52        2430.72         2471.6
53        2417.49        2458.35
54        2385.28        2444.27
55        2346.06        2415.03
56         2344.4        2394.58
57        2342.32        2382.87
58        2331.67        2362.29
59        2312.65        2348.38
60        2307.75        2344.37
61        2289.81        2338.26
62        2282.87        2325.71
63        2271.43        2302.16
64        2254.71        2299.39
65        2250.27        2285.87
66        2242.13        2277.91
67        2231.25        2262.52
68        2220.04        2263.92
69        2216.01        2254.85
70        2214.42        2234.82
71         2213.3        2243.23
72        2200.17        2227.87
73        2195.84        2221.15
74        2194.67        2221.59
75        2187.58        2207.24
76        2149.45         2205.9
77        2146.61        2190.85
78        2130.62        2182.18
79        2122.43        2161.16
80        2111.42        2172.81
81        2111.42        2147.87
82         2086.8        2140.63
83        2077.44        2143.08
84        2077.44        2140.47
85        2077.44        2111.17
86        2077.28        2099.07
87        2071.33        2097.93
88        2061.34        2082.32
89        2051.53        2092.93
90        2030.91        2079.86
91        2030.91        2070.21
92         2029.4        2075.73
93        2003.72        2065.95
94        2003.72        2053.98
95        2003.72        2047.45
96        2003.72        2041.53
97        2001.96           2028
98        1995.53        2016.79
99        1990.26        2021.22
100        1984.46        2020.27
101        1984.46        2028.76
102        1984.46        2017.59
103        1976.21        2015.72
104        1976.21        2011.72
105        1964.82        2006.81
106        1964.82        2004.05
107        1964.82        2000.89
108        1961.08        1998.41
109        1961.08        2006.33
110        1953.81        1986.34
111        1949.55        1985.27
112        1949.55        1983.64
113        1949.55        1982.68
114        1948.75        1976.73
115        1945.41        1975.76
116        1929.68        1966.96
117        1916.78        1971.29
118        1916.78        1958.37
119        1915.11        1945.93
120        1915.11        1946.74
121        1912.52        1934.05
122        1910.86        1927.22
123        1910.86        1934.17
124        1909.67        1928.35
125        1907.16        1926.22
126        1904.92        1932.78
127        1902.31         1931.2
128        1902.04        1949.43
129        1900.15        1935.24
130        1900.15        1923.85
131        1899.49        1926.55
132        1898.08        1927.52
133        1898.08           1927
134        1898.08         1925.4
135         1895.3        1922.31
136        1886.71        1907.83
137        1886.71        1919.42
138        1886.71        1925.19
139        1877.48        1916.47
140        1877.48         1914.8
141        1877.48        1923.14
142        1877.17        1929.13
143        1876.87        1902.94
144        1863.35        1897.41
145        1863.35        1895.86
146        1863.35        1892.16
147        1861.26         1891.8
148        1848.94        1904.79
149        1848.94        1896.77
150        1848.94        1895.06
151        1848.94        1895.28
152        1848.94         1881.2
153        1848.94        1901.03
154        1844.44        1880.99
155        1844.44        1876.93
156        1844.44        1872.93
157        1844.44        1883.36
158        1844.44        1888.74
159        1844.44        1881.36
160        1842.95        1879.91
161        1842.95        1878.87
162        1836.78        1868.67
163        1836.78        1860.15
164        1836.78        1877.05
165        1836.78        1866.84
166        1836.71        1860.19
167        1832.04        1873.67
168        1832.04        1868.06
169        1832.04         1872.9
170        1832.04        1877.15
171        1832.04        1871.94
172        1831.24        1848.21
173         1824.4        1850.64
174         1824.4        1856.47
175         1824.4        1871.84
176        1821.42         1851.6
177        1821.42        1865.46
178        1821.42         1844.9
179        1821.42        1858.72
180        1821.42        1872.84
181        1821.42        1853.51
182        1818.43        1854.18
183        1818.43        1874.41
184        1818.38        1859.24
185        1818.38         1838.7
186        1818.38        1848.79
187        1818.38        1857.76
188        1818.38         1853.5
189        1814.92        1856.66
190        1814.92        1859.09
191        1814.92        1852.13
192        1813.97        1843.57
193        1813.97        1852.63
194        1813.97        1835.57
195        1813.97        1845.28
196        1813.97        1848.75
197        1813.97        1844.47
198        1811.78        1836.87
199        1809.42        1843.68
200        1809.42        1833.58
201        1807.62        1840.71
202        1807.62        1843.95
203        1807.62        1825.34
204         1804.2        1833.37
205         1804.2        1836.27
206        1802.86        1820.51
207        1802.86        1840.45
208        1802.23         1831.7
209        1802.23        1838.28
210        1796.97        1824.44
211        1796.97        1851.24
212        1796.97        1845.12
213        1796.95        1847.28
214        1796.95        1825.47
215        1796.95        1824.72
216        1793.88        1821.13
217        1793.88        1834.89
218        1793.88        1816.99
219        1792.26         1832.2
220        1792.26        1822.95
221        1792.26         1838.1
222        1792.26         1826.3
223        1791.59        1812.32
224        1791.59        1824.93
225        1791.59        1832.69
226        1791.59        1835.66
227        1791.41        1822.41
228        1791.41        1843.89
229        1791.41        1846.12
230        1791.41        1822.83
231        1791.41        1839.86
232        1787.14         1818.6
233        1787.14        1825.32
234        1787.14        1834.15
235        1787.14        1821.94
236        1787.14        1817.77
237        1787.14        1828.45
238        1787.14        1829.47
239         1784.9        1821.24
240         1784.9        1830.88
241        1783.43        1840.87
242        1782.78        1812.67
243        1782.38        1810.96
244        1782.38        1823.83
245        1782.38        1803.64
246        1779.89        1819.99
247        1779.89        1823.85
248        1779.89        1808.61
249        1779.89        1824.52
250        1779.89        1814.09
251        1778.08        1816.22
252         1771.1        1808.09
253         1771.1        1799.77
254         1771.1        1809.63
255         1771.1        1817.16
256         1771.1        1813.28
257         1771.1        1812.86
258         1771.1        1811.28
259         1771.1        1799.52
260         1771.1         1802.6
261         1771.1        1814.11
262         1771.1        1800.89
263        1770.24         1833.5
264        1760.61        1801.63
265        1760.61        1809.92
266        1760.61        1816.46
267         1759.2        1793.72
268         1759.2        1798.85
269         1759.2        1824.38
270         1759.2        1796.74
271         1759.2         1786.2
272         1759.2        1794.49
273         1759.2        1781.55
274         1759.2        1805.45
275         1759.2        1786.97
276        1758.04        1781.43
277        1758.04        1788.74
278        1758.04        1802.78
279        1757.75        1795.46
280        1754.54        1801.59
281        1754.54        1788.24
282        1754.54        1787.86
283        1754.54        1786.05
284        1752.66        1809.79
285        1752.66        1786.18
286        1752.66        1778.07
287        1750.61        1792.99
288        1749.31        1791.98
289        1749.31        1798.53
290        1749.31         1779.1
291        1749.31        1784.35
292        1748.65        1778.21
293        1748.65        1782.24
294        1747.69        1787.89
295        1747.69        1788.76
296        1747.69        1803.08
297        1747.44        1772.07
298        1746.58        1786.52
299        1746.58        1792.64
300        1745.21        1773.33
301        1737.61        1787.87
302        1737.61        1763.66
303        1737.61        1776.63
304        1737.61        1765.21
305        1737.61        1788.39
306        1737.61        1769.63
307        1737.33        1778.92
308        1736.42         1770.7
309        1736.42        1768.22
310        1736.19        1781.32
311        1736.19        1769.36
312        1736.19        1769.08
313        1736.19        1785.85
314        1736.19        1783.01
315        1736.19        1769.52
316        1736.19        1780.98
317        1736.19        1769.84
318        1736.19        1797.38
319        1736.14        1763.95
320        1736.14        1775.12
321        1736.14        1787.81
322        1736.14        1790.54
323        1736.14        1781.78
324        1734.62        1765.39
325        1734.62         1773.5
326        1734.25        1767.37
327        1734.25        1768.97
328        1734.25        1757.84
329        1734.22        1773.05
330        1734.09        1764.42
331        1734.09        1764.52
332        1733.01        1771.89
333        1733.01        1754.09
334        1733.01         1789.5
335         1732.4        1760.55
336        1731.54        1769.28
337        1731.54        1782.31
338        1731.54        1754.13
339        1731.54        1753.14
340        1731.54        1769.37
341        1731.54        1772.54
342        1731.54        1761.58
343        1731.54        1778.55
344        1731.54        1758.06
345        1731.54        1758.02
346        1731.54        1811.35
347        1731.48        1762.38
348        1731.48        1771.33
349        1731.48        1775.37
350        1731.48        1772.19
351        1723.67        1773.45
352        1723.67        1756.79
353        1722.54        1767.28
354        1722.54        1751.48
355        1722.54        1755.38
356        1722.54        1774.14
357        1722.54        1747.89
358        1722.54        1763.14
359        1722.47        1755.96
360        1722.47        1762.12
361        1722.47        1745.62
362        1722.47        1756.22
363        1722.47        1766.89
364        1721.41         1748.9
365        1721.41        1751.41
366        1721.41        1768.17
367        1721.41        1744.76
368        1718.74        1731.49
369        1718.74        1752.03
370        1718.74        1760.23
371        1718.74        1743.55
372        1718.74        1759.81
373        1718.05        1748.71
374        1718.05        1752.15
375        1718.05        1756.56
376        1718.05        1758.94
377        1718.05        1758.95
378        1718.05        1764.17
379        1718.05        1749.64
380        1718.05         1747.1
381        1718.05        1765.44
382        1717.74        1740.32
383        1717.74        1742.81
384        1717.74        1764.89
385        1717.74        1752.04
386        1717.74        1745.29
387        1717.74        1749.98
388         1717.6        1765.65
389         1717.6        1746.99
390        1716.53        1750.73
391        1716.53        1745.62
392        1716.53        1751.55
393        1716.53        1758.33
394        1716.53        1771.01
395        1716.53        1769.21
396        1714.93        1762.04
397        1714.93        1745.26
398        1713.86        1741.11
399        1713.86        1753.56
400        1713.86        1754.08
401        1713.86        1751.04
402        1713.86        1743.71
403        1713.86        1737.38
404        1713.86         1767.7
405        1713.86         1760.5
406        1713.86        1762.71
407        1713.86        1747.34
408        1713.86         1752.4
409        1713.86        1766.88
410        1713.86        1741.98
411        1713.86        1764.19
412        1713.86        1771.99
413         1712.9        1750.12
414         1712.9        1737.43
415         1712.9        1734.81
416         1712.9        1761.56
417         1712.9        1743.61
418         1712.9        1778.59
419         1712.9        1767.45
420        1712.86        1753.49
421        1712.86        1742.18
422        1712.86        1750.88
423        1712.86        1742.48
424        1712.86        1757.54
425        1712.86        1749.15
426        1712.86        1748.31
427        1712.86         1745.2
428        1712.86        1750.54
429        1712.86        1747.16
430        1712.86        1748.86
431         1712.7        1738.37
432         1712.7        1737.24
433         1712.7        1739.28
434         1712.7        1749.39
435         1712.7        1755.67
436         1712.7        1752.61
437         1712.7        1752.64
438         1712.7        1747.77
