GEN #         BEST_L         L_MEAN
191        1834.63        1862.97
192        1834.63        1864.95
193        1833.26        1856.57
194        1833.26        1852.63
195        1832.62        1873.36
196        1832.62        1858.26
197        1831.63        1856.19
198        1831.28        1852.02
199        1831.28        1854.84
200        1821.67        1858.99
201        1821.67        1850.37
202        1821.67        1853.95
203        1821.67        1842.59
204        1820.69        1855.18
205        1820.69        1848.59
206        1820.69        1857.11
207        1820.69        1842.31
208        1818.36        1831.77
209        1818.36        1847.42
210        1806.45        1840.23
211        1806.45        1839.61
212        1806.45        1848.88
213        1806.45        1833.14
214        1806.45        1835.55
215        1806.13        1822.64
216        1806.13        1839.28
217        1805.56        1825.86
218        1804.45        1827.48
219        1804.45        1823.43
220        1790.19        1844.34
221        1790.19        1821.25
222        1790.19        1831.28
223        1790.19        1820.51
224         1789.1        1816.44
225         1789.1        1819.48
226        1788.17        1813.51
227        1788.17        1815.67
228        1788.17        1821.88
229        1787.43        1833.56
230        1783.13        1820.49
231        1783.13        1805.56
232        1783.13        1814.16
233        1783.13        1828.42
234        1783.13         1825.2
235        1779.78        1800.94
236        1779.78        1807.08
237        1779.77        1795.93
238        1779.77         1810.8
239        1778.33        1821.67
240         1775.9        1808.43
241         1775.9        1801.81
242        1774.13        1801.17
243        1773.46        1795.72
244        1773.46        1800.73
245        1771.47        1792.19
246        1771.47        1796.64
247        1771.47        1801.04
248        1771.47        1787.72
249        1771.47        1792.73
250        1771.47        1798.34
251        1771.47        1807.23
252        1771.47        1790.65
253        1771.47        1789.34
254         1769.7         1787.8
255         1769.7        1792.67
256        1768.46        1796.66
257        1768.46        1799.83
258        1768.06        1792.88
259        1768.06         1790.3
260        1759.96         1786.8
261        1759.96        1794.34
262        1756.65        1800.29
263        1756.65        1782.39
264        1756.65        1801.93
265        1756.65        1796.34
266        1756.65        1782.59
267        1756.65        1786.56
268        1756.65        1786.38
269        1756.65        1793.44
270        1752.88        1775.31
271        1752.88         1777.9
272        1752.49         1768.5
273        1752.49        1789.38
274         1750.5        1779.68
275         1750.5        1775.76
276        1749.63        1781.85
277        1749.54        1778.39
278        1749.51        1778.74
279        1749.51        1770.15
280        1748.19        1797.44
281        1748.19        1768.58
282        1747.44        1769.25
283        1746.55        1776.64
284        1746.55        1779.85
285        1746.55        1786.44
286        1744.99        1778.79
287        1744.99        1782.56
288        1744.99        1768.46
289        1744.99        1788.95
290        1741.85        1767.96
291        1741.85        1779.58
292        1741.85         1775.5
293        1741.85           1775
294        1741.85        1773.51
295         1741.7        1767.44
296         1741.7        1773.67
297         1741.7        1766.24
298        1739.84        1758.06
299        1739.84           1775
300        1737.22         1771.2
301        1737.22         1779.6
302        1737.22        1765.55
303        1736.88        1776.05
304        1736.88        1776.71
305         1735.8        1765.49
306         1733.5        1753.63
307         1733.5        1763.73
308         1733.5        1758.76
309         1733.5        1766.15
310        1733.73        1756.76
311        1733.73        1762.73
312        1733.73        1756.91
313        1733.73        1764.76
314        1733.73        1758.07
315        1733.73        1757.59
316        1733.08        1767.51
317        1733.08        1776.85
318        1733.08        1770.54
319         1732.9        1764.44
320         1727.4        1762.03
321         1727.4        1762.15
322         1727.4        1764.22
323         1727.4        1770.96
324         1727.4        1765.17
325         1727.4        1778.28
326         1727.4        1770.68
327         1727.4        1768.99
328         1727.4        1755.26
329         1727.4        1764.82
330        1723.57        1765.63
331        1723.57        1753.41
332        1723.57        1767.83
333        1723.57         1748.4
334        1723.57        1753.88
335        1723.57        1756.71
336         1722.3        1765.11
337         1722.3        1753.58
338         1719.4        1756.66
339         1719.4        1763.68
340         1719.4        1748.53
341         1719.4        1769.36
342         1719.4        1741.94
343         1719.4        1760.45
344         1719.4        1741.21
345         1719.4        1748.76
346         1719.4        1747.79
347         1719.4        1780.46
348         1719.4        1762.71
349         1719.4        1745.44
350        1717.89        1745.26
351        1716.64        1767.31
352        1716.64        1742.95
353        1716.64        1755.08
354        1716.64        1753.64
355        1716.64        1752.36
356        1716.64        1751.32
357        1716.64        1747.46
358        1716.64        1738.75
359        1716.64         1757.2
360        1716.18        1736.17
361        1716.18        1735.71
362        1716.18        1748.46
363        1716.18        1752.26
364        1716.18        1740.16
365        1714.84        1741.14
366         1712.8        1745.34
367         1712.8        1740.54
368        1710.81        1740.46
369        1710.81        1737.08
370        1710.81        1734.17
371        1710.81        1741.88
372        1710.81        1738.74
373        1710.81        1732.26
374        1710.81           1725
375        1710.81        1733.27
376        1710.81        1766.74
377        1710.81        1754.02
378        1710.81        1749.49
379        1710.81        1736.59
380        1710.81        1738.57
381        1710.81        1732.68
382        1710.81        1747.42
383        1710.81        1758.71
384        1710.66        1737.87
385        1710.66        1734.49
386        1710.66        1745.01
387        1710.66        1747.52
388        1710.66        1748.32
389        1710.66        1757.33
390        1710.81         1746.7
391        1710.81         1753.5
392        1710.81        1731.03
393        1710.81        1755.03
394        1710.81        1742.69
395        1710.81        1737.41
396        1710.81        1749.09
397        1710.81        1732.45
398        1709.79        1748.42
399        1708.45        1731.94
400        1707.76        1733.79
401        1707.76        1740.37
402        1707.76        1728.35
403        1707.76        1726.82
404        1707.16        1729.93
405        1707.16        1738.08
406        1707.16        1736.74
407        1707.16        1728.05
408        1707.16        1732.41
409        1707.16        1724.87
410        1705.03        1732.83
411        1705.03        1740.44
412        1705.03        1732.29
413        1705.03         1732.6
414        1705.03        1723.21
415        1705.03        1730.68
416        1703.02        1728.59
417        1703.02        1730.56
418        1703.02        1736.73
419        1703.02        1729.93
420        1702.93        1726.56
421        1702.93        1728.75
422        1702.93        1733.96
423        1702.93        1725.53
424        1702.93        1748.09
425        1700.83        1718.18
426        1700.83        1738.86
427        1700.83        1741.59
428        1700.83        1740.41
429        1700.83        1737.17
430        1700.81        1729.51
431        1700.81        1730.43
432         1699.7        1722.51
433         1699.7        1723.18
434         1699.7        1724.85
435         1699.7        1732.62
436         1699.7        1727.34
437        1698.83        1717.53
438        1698.83         1729.4
439        1698.83         1739.5
440        1699.22        1725.38
441        1699.22        1732.26
442        1698.83         1722.7
443        1697.17        1722.59
444        1697.17        1720.24
445        1697.17        1723.38
446        1696.64        1728.49
447        1696.64        1734.57
448        1696.64        1726.21
449        1696.64        1724.74
450        1695.61        1718.52
451        1695.61        1719.78
452        1695.61        1738.86
453        1695.61        1726.79
454        1695.61        1728.48
455        1695.61        1729.24
456        1695.61        1728.69
457        1695.61        1728.88
458        1695.61        1720.66
459        1695.61        1720.83
460        1694.76        1723.49
461        1694.76         1715.2
462        1694.76        1724.98
463        1694.76        1721.51
464        1694.38        1716.89
465        1693.73        1726.87
466        1693.73        1736.02
467        1693.73        1715.85
468         1691.8        1717.02
469         1691.8        1729.06
470        1693.53         1716.1
471        1693.53        1725.89
472        1693.53        1731.95
473        1693.53        1725.57
474        1693.53        1730.17
475        1693.53        1728.87
476        1692.85        1722.73
477        1691.58        1720.53
478        1691.58        1727.98
479        1691.58        1721.17
480        1693.73         1735.5
481        1693.73        1724.39
482        1693.73         1722.6
483        1693.73        1721.22
484         1692.6        1735.46
485        1692.52        1721.32
486        1692.52        1723.48
487        1692.52        1724.71
488        1692.18        1709.65
489        1692.18        1726.41
490        1691.15        1729.75
491        1691.15        1732.87
492        1691.15        1721.44
493        1691.15         1723.6
494        1691.15        1715.52
495        1691.15        1721.63
496        1690.09        1718.43
497        1690.09        1714.58
498        1690.09        1736.77
499        1690.09        1727.58
500        1690.09        1713.93
