BLK #        BLK_AVE    CURRENT_AVE          ERROR
131        1917.82           2460        48.3351
132        1915.75           2456        48.0965
133        1915.54           2452        47.8815
134        1911.39           2448        47.6805
135        1908.81           2444        47.4965
136        1908.81           2440        47.3347
137        1908.81           2436        47.1941
138         1908.3           2432        47.0732
139         1908.3           2429        46.5959
140        1901.82           2425        46.5029
141        1901.82           2421        46.4287
142        1900.78           2417        46.3705
143        1898.35           2414        45.9564
144        1898.35           2410        45.9305
145        1896.33           2407        45.5513
146        1894.98           2403        45.5538
147        1893.18           2400        45.2056
148        1892.18           2396        45.2354
149        1888.88           2393        44.9146
150        1886.99           2389        44.9655
151        1882.33           2386        44.6662
152        1873.32           2383        44.3669
153        1873.32           2379        44.4379
154        1873.32           2376        44.1707
155        1873.32           2373        43.9193
156        1873.32           2370        43.6832
157         1871.1           2366         43.806
158         1871.1           2363        43.5948
159         1871.1           2360        43.3978
160         1871.1           2357        43.2148
161         1871.1           2354        43.0453
162        1868.23           2351        42.8841
163        1868.23           2348         42.736
164        1868.23           2345        42.6004
165        1868.23           2342        42.4771
166        1866.39           2339        42.3626
167         1864.3           2337        41.9221
168         1864.3           2334        41.8291
169        1863.63           2331         41.746
170        1855.62           2328        41.6611
171        1855.62           2325         41.587
172        1855.62           2323        41.1949
173        1855.62           2320         41.143
174        1853.66           2317        41.0979
175        1853.66           2315        40.7372
176        1850.37           2312         40.708
177        1850.37           2309        40.6879
178        1850.37           2307        40.3549
179        1848.19           2304        40.3509
180        1844.94           2302        40.0307
181        1844.94           2299        40.0407
182        1844.94           2297        39.7405
183        1844.94           2294        39.7681
184        1844.94           2292        39.4871
185        1840.81           2289        39.5258
186        1835.33           2287        39.2503
187        1835.33           2284        39.2976
188        1835.33           2282        39.0402
189        1835.33           2280        38.7915
190        1828.12           2277        38.8533
191        1827.56           2275        38.6116
192        1827.56           2273        38.3782
193        1827.56           2270        38.4619
194        1826.86           2268         38.244
195        1826.86           2266        38.0342
196        1822.73           2263        38.1326
197        1822.73           2261        37.9329
198        1822.73           2259        37.7409
199        1822.73           2257        37.5564
200        1814.13           2255        37.3687
201        1814.13           2252        37.4901
202        1814.13           2250        37.3167
203        1813.67           2248        37.1498
204        1813.67           2246        36.9899
205        1813.67           2244        36.8369
206         1810.2           2242        36.6865
207        1809.37           2240        36.5419
208        1809.37           2237        36.6995
209        1808.34           2235        36.5661
210        1802.12           2233        36.4319
211        1802.12           2231        36.3039
212        1802.12           2229        36.1821
213        1801.49           2227        36.0657
214        1801.49           2225        35.9552
215        1801.49           2223        35.8505
216        1797.99           2221        35.7476
217        1797.99           2219        35.6505
218        1796.11           2217        35.5569
219        1790.98           2215        35.4632
220        1790.98           2214        35.0881
221        1790.98           2212         35.006
222        1790.49           2210        34.9287
223        1790.49           2208        34.8565
224         1783.1           2206        34.7816
225         1783.1           2204        34.7119
226         1783.1           2202         34.647
227         1783.1           2200        34.5869
228         1783.1           2198        34.5315
229         1783.1           2197        34.2001
230        1777.97           2195        34.1499
231        1777.97           2193        34.1041
232        1777.97           2191        34.0626
233        1777.97           2189        34.0255
234        1777.73           2188        33.7151
235        1774.21           2186        33.6839
236        1773.11           2184        33.6556
237        1773.11           2182        33.6315
238        1770.76           2181        33.3341
239        1769.13           2179        33.3151
240        1768.47           2177        33.2994
241        1767.73           2176        33.0133
242        1767.73           2174        33.0054
243        1767.73           2172        33.0012
244        1765.22           2171        32.7263
245        1764.95           2169        32.7278
246        1764.61           2167        32.7322
247        1764.61           2166        32.4701
248        1764.61           2164        32.4824
249        1764.61           2162        32.4978
250        1759.95           2161        32.2442
251        1759.95           2159        32.2631
252        1759.95           2158        32.0175
253        1759.95           2156        32.0436
254        1759.56           2154        32.0722
255        1759.56           2153        31.8384
256         1759.1           2151        31.8734
257         1759.1           2150        31.6468
258        1756.83           2148        31.6865
259        1756.83           2147        31.4654
260        1753.36           2145        31.5087
261        1753.36           2144         31.292
262        1753.04           2142        31.3413
263        1753.04           2141        31.1315
264        1751.59           2139        31.1856
265        1751.59           2138        30.9815
266        1751.59           2136        31.0415
267        1751.59           2135        30.8443
268        1751.59           2133        30.9098
269        1751.59           2132        30.7193
270        1749.12           2131        30.5299
271        1749.12           2129        30.6023
272        1749.12           2128        30.4193
273        1749.12           2126        30.4968
274        1749.12           2125        30.3201
275        1749.12           2124        30.1464
276        1749.12           2122         30.232
277        1747.96           2121        30.0635
278        1747.96           2120        29.8978
279        1747.96           2118        29.9901
280        1746.75           2117        29.8294
281         1746.3           2116        29.6712
282         1746.3           2114        29.7695
283         1746.3           2113        29.6169
284         1744.4           2112        29.4656
285        1743.66           2110        29.5689
286        1743.66           2109        29.4225
287        1743.66           2108        29.2788
288        1743.66           2107        29.1377
289        1743.66           2105        29.2501
290        1737.63           2104          29.11
291        1737.63           2103        28.9723
292        1737.63           2102        28.8371
293        1737.63           2100         28.954
294        1737.63           2099        28.8239
295        1737.63           2098        28.6963
296        1736.26           2097          28.57
297        1736.26           2095         28.694
298        1736.26           2094        28.5726
299        1736.26           2093        28.4536
300        1731.98           2092        28.3339
301        1731.98           2091        28.2165
302        1731.98           2089        28.3474
303        1731.98           2088        28.2346
304        1731.98           2087        28.1241
305        1731.98           2086        28.0157
306        1731.98           2085        27.9096
307        1731.98           2084        27.8056
308        1730.08           2082        27.9463
309        1729.76           2081        27.8451
310        1729.35           2080        27.7457
311        1729.35           2079        27.6484
312        1728.14           2078        27.5524
313        1728.14           2077        27.4584
314        1728.14           2076        27.3665
315        1728.14           2074        27.5177
316        1728.14           2073        27.4297
317        1728.14           2072        27.3436
318        1728.14           2071        27.2594
319        1727.66           2070        27.1769
320        1723.48           2069        27.0936
321        1723.48           2068        27.0122
322        1723.48           2067        26.9327
323        1723.48           2066        26.8551
324        1723.48           2065        26.7793
325        1723.05           2064        26.7051
326        1722.42           2063        26.6323
327        1722.42           2062        26.5612
328        1722.42           2061        26.4919
329        1721.53           2060        26.4239
330        1720.14           2059        26.3567
331        1720.14           2057        26.5273
332        1714.97           2056        26.4603
333        1714.97           2055        26.3949
334        1714.97           2054        26.3313
335        1714.97           2053        26.2692
336        1714.97           2052        26.2089
337        1714.25           2051        26.1496
338        1714.25           2050        26.0921
339        1714.25           2049         26.036
340        1712.49           2048        25.9806
341        1712.49           2047        25.9267
342        1712.49           2046        25.8744
343        1712.49           2045        25.8236
344        1712.49           2044        25.7742
345        1712.49           2044        25.4945
346        1712.49           2043        25.4484
347        1712.49           2042        25.4039
348        1712.49           2041        25.3609
349        1712.49           2040        25.3192
350         1709.7           2039        25.2774
351         1709.7           2038         25.237
352        1709.58           2037        25.1979
353        1709.58           2036        25.1602
354        1709.58           2035        25.1238
355        1709.58           2034        25.0888
356        1709.58           2033        25.0552
357        1709.58           2032        25.0227
358        1709.58           2031        24.9917
359        1709.58           2030        24.9618
360        1706.21           2030        24.7036
361        1706.21           2029        24.6749
362        1706.21           2028        24.6475
363        1706.21           2027        24.6214
364        1706.21           2026        24.5964
365        1706.21           2025        24.5726
366        1706.21           2024          24.55
367        1706.21           2023        24.5286
368        1706.21           2023        24.2823
369        1706.21           2022        24.2637
370        1706.74           2021        24.2465
371        1704.95           2020        24.2295
372        1703.81           2019        24.2129
373        1703.81           2018        24.1975
374        1703.81           2017        24.1831
375        1703.81           2017        23.9457
376        1702.92           2016        23.9335
377        1702.55           2015        23.9222
378        1702.55           2014         23.912
379        1702.55           2013        23.9027
380        1702.55           2012        23.8944
381        1702.55           2012        23.6644
382        1702.55           2011        23.6587
383        1702.55           2010        23.6539
384        1702.55           2009        23.6501
385        1702.55           2008        23.6472
386        1702.55           2008        23.4236
387        1702.55           2007        23.4232
388        1702.55           2006        23.4236
389        1702.55           2005        23.4249
390        1702.92           2004        23.4272
391        1702.78           2004          23.21
392        1702.78           2003        23.2146
393        1702.78           2002        23.2201
394        1701.04           2001        23.2255
395        1700.62           2001        23.0119
396        1700.62           2000        23.0194
397        1700.62           1999        23.0277
398        1700.62           1998        23.0368
399        1700.62           1998        22.8277
400        1700.48           1997         22.839
401        1700.48           1996        22.8509
402        1700.48           1995        22.8636
403        1700.48           1995         22.659
404        1700.48           1994        22.6738
405        1700.48           1993        22.6893
406        1700.48           1992        22.7054
407        1700.48           1992        22.5053
408        1700.48           1991        22.5235
409        1700.48           1990        22.5424
410        1700.48           1990        22.3452
411        1699.86           1989        22.3659
412        1699.86           1988        22.3871
413        1699.86           1987        22.4088
414        1699.86           1987        22.2158
415        1699.86           1986        22.2395
416        1699.86           1985        22.2638
417        1699.86           1985        22.0736
418        1699.86           1984        22.0998
419        1699.86           1983        22.1265
420        1698.67           1983        21.9387
421        1698.67           1982        21.9667
422        1698.67           1981        21.9954
423        1698.67           1981        21.8103
424        1698.67           1980        21.8407
425        1696.26           1979        21.8705
426        1696.26           1979        21.6872
427        1696.26           1978        21.7188
428        1696.26           1977        21.7509
429        1696.26           1977        21.5703
430        1696.26           1976        21.6041
431        1696.26           1975        21.6384
432        1696.26           1975        21.4605
433        1696.26           1974        21.4964
434        1696.26           1973        21.5328
435        1696.26           1973        21.3577
436        1696.26           1972        21.3956
437        1696.26           1972        21.2219
438        1696.26           1971        21.2615
439        1696.26           1970        21.3014
440        1696.26           1970        21.1303
441        1696.26           1969        21.1718
442        1696.26           1968        21.2136
443        1696.26           1968        21.0451
444        1696.26           1967        21.0885
445        1696.26           1967        20.9214
446        1696.26           1966        20.9663
447        1696.26           1965        21.0113
448        1696.26           1965        20.8468
449        1696.26           1964        20.8934
450        1696.26           1964        20.7303
451        1696.26           1963        20.7782
452        1696.26           1962        20.8264
453        1696.26           1962        20.6659
454        1696.26           1961        20.7155
455        1696.26           1961        20.5561
456        1696.26           1960        20.6071
457        1696.26           1959        20.6582
458        1696.26           1959        20.5015
459        1696.26           1958        20.5539
460        1696.26           1958        20.3984
461        1696.26           1957        20.4522
462        1696.26           1957         20.298
463        1695.94           1956        20.3529
464        1695.82           1955        20.4078
465        1695.82           1955        20.2559
466        1695.82           1954        20.3121
467        1695.82           1954        20.1614
468        1695.82           1953        20.2188
469        1695.82           1953        20.0694
470        1695.06           1952        20.1277
471        1695.06           1952        19.9793
472        1695.06           1951        20.0388
473        1695.06           1950        20.0983
474        1695.06           1950        19.9522
475        1695.06           1949        20.0128
476        1695.06           1949         19.868
477        1695.06           1948        19.9297
478        1695.06           1948        19.7861
479        1695.06           1947        19.8489
480        1695.06           1947        19.7065
481        1694.82           1946        19.7703
482        1694.82           1946         19.629
483        1694.82           1945        19.6939
484        1694.82           1945        19.5538
485        1694.82           1944        19.6196
486        1694.82           1944        19.4807
487        1694.82           1943        19.5476
488        1694.82           1943        19.4099
489        1694.71           1942        19.4776
490        1693.53           1942        19.3406
491        1693.53           1941        19.4089
492        1693.53           1941         19.273
493        1693.53           1940        19.3423
494        1693.53           1940        19.2076
495        1693.53           1939        19.2777
496        1690.24           1939         19.143
497        1690.24           1938        19.2129
498        1690.24           1938        19.0793
499        1690.24           1937        19.1501
500        1687.89           1937        19.0168
