BLK #        BLK_AVE    CURRENT_AVE          ERROR
370        1705.83           2028        26.2502
371        1705.83           2027        26.2213
372        1703.93           2026        26.1925
373        1703.93           2025        26.1649
374        1703.93           2025        25.9299
375        1703.72           2024        25.9048
376        1703.72           2023        25.8808
377        1703.35           2022        25.8576
378        1703.35           2021        25.8355
379        1703.35           2020        25.8144
380        1702.92           2019        25.7941
381        1702.92           2019        25.5679
382        1702.92           2018        25.5501
383        1702.92           2017        25.5333
384        1702.92           2016        25.5174
385        1702.92           2015        25.5025
386        1702.92           2014        25.4885
387        1702.92           2014        25.2699
388        1702.92           2013        25.2583
389        1702.92           2012        25.2476
390        1702.61           2011        25.2376
391        1702.61           2010        25.2285
392        1702.39           2010        25.0156
393        1702.39           2009        25.0088
394        1700.96           2008        25.0021
395        1700.96           2007        24.9962
396        1700.96           2007        24.7871
397        1700.96           2006        24.7835
398        1700.96           2005        24.7807
399        1700.96           2004        24.7787
400        1700.64           2004        24.5738
401        1700.64           2003        24.5738
402        1700.64           2002        24.5745
403        1700.64           2001         24.576
404        1700.64           2000        24.5782
405        1700.64           2000         24.379
406        1700.64           1999        24.3833
407        1700.64           1998        24.3882
408        1700.64           1998        24.1919
409        1700.64           1997        24.1989
410        1699.67           1996        24.2062
411        1699.46           1995         24.214
412        1699.46           1995        24.0213
413        1699.46           1994        24.0311
414        1699.46           1993        24.0415
415        1699.46           1993        23.8516
416        1699.46           1992         23.864
417        1699.46           1991        23.8769
418        1699.46           1990        23.8905
419        1698.37           1990        23.7042
420        1696.97           1989        23.7186
421        1696.97           1988        23.7335
422        1696.97           1988        23.5494
423        1696.97           1987        23.5661
424        1696.97           1986        23.5835
425        1696.97           1986         23.402
426        1696.97           1985        23.4211
427        1696.97           1984        23.4407
428        1696.97           1984        23.2619
429        1696.97           1983        23.2832
430        1697.99           1982        23.3054
431        1697.99           1982        23.1297
432        1697.99           1981        23.1535
433        1697.99           1980        23.1779
434        1697.99           1980        23.0047
435        1697.99           1979        23.0307
436        1697.99           1978        23.0571
437        1697.99           1978        22.8865
438        1697.99           1977        22.9145
439        1697.99           1976        22.9429
440        1697.99           1976        22.7748
441        1697.99           1975        22.8048
442        1697.99           1974         22.835
443        1697.99           1974        22.6695
444        1697.99           1973        22.7013
445        1697.64           1973        22.5371
446        1697.64           1972        22.5702
447        1697.64           1971        22.6036
448        1697.64           1971        22.4418
449        1697.64           1970        22.4767
450        1696.26           1969        22.5114
451        1696.26           1969        22.3515
452        1696.26           1968        22.3876
453        1696.26           1968         22.229
454        1696.26           1967        22.2665
455        1696.26           1966        22.3043
456        1696.26           1966        22.1481
457        1696.26           1965        22.1872
458        1696.26           1965        22.0323
459        1696.26           1964        22.0727
460        1695.55           1964        21.9187
461        1695.55           1963        21.9602
462        1695.55           1962        22.0019
463        1695.55           1962        21.8503
464        1695.55           1961        21.8933
465        1695.55           1961         21.743
466        1695.55           1960        21.7871
467        1695.15           1959        21.8313
468        1695.15           1959        21.6832
469        1695.15           1958        21.7286
470        1693.67           1958        21.5811
471        1693.67           1957        21.6272
472        1693.67           1957        21.4809
473        1693.67           1956        21.5282
474        1693.67           1956        21.3831
475        1693.67           1955        21.4315
476        1693.67           1954        21.4801
477        1693.67           1954        21.3372
478        1693.67           1953        21.3868
479        1693.67           1953        21.2451
480        1693.67           1952        21.2959
481        1693.67           1952        21.1554
482        1693.67           1951        21.2072
483        1693.37           1951        21.0678
484        1693.37           1950        21.1205
485        1693.37           1950        20.9822
486        1693.37           1949        21.0361
487        1693.29           1949        20.8988
488        1693.29           1948        20.9536
489        1690.44           1947        21.0075
490        1690.44           1947        20.8715
491        1690.44           1946        20.9263
492        1690.44           1946        20.7914
493        1690.44           1945        20.8472
494        1690.44           1945        20.7134
495        1690.44           1944        20.7702
496        1690.44           1944        20.6376
497        1690.44           1943        20.6952
498        1690.44           1943        20.5637
499        1690.44           1942        20.6223
500        1690.44           1942        20.4918
