GEN #         BEST_L         L_MEAN
1        4782.49        5194.12
2        4739.83        4915.37
3        4579.35         4751.6
4        4493.37        4644.07
5        4467.98        4547.15
6        4424.24        4473.75
7        4360.02        4418.15
8        4202.99         4357.4
9        4119.41        4271.45
10        3548.39        4113.29
11        3504.67         3756.4
12        3443.83        3540.38
13        3436.41        3495.75
14        3378.12        3451.49
15        3322.45         3406.9
16        3299.16        3351.57
17        3275.88        3322.42
18        3232.18        3289.04
19        3191.19        3254.06
20         3045.9        3217.51
21        3040.94        3162.28
22        2972.75        3079.56
23        2929.59         3020.2
24         2908.5        2963.67
25        2890.15         2945.8
26        2876.21         2919.5
27        2857.93        2895.92
28        2822.42        2883.61
29        2822.42        2875.71
30         2749.5        2834.62
31        2740.46        2797.85
32        2733.72         2779.7
33        2720.89        2757.49
34        2672.09        2743.14
35        2650.56        2714.69
36        2636.04        2689.99
37        2630.94        2670.97
38        2628.43        2663.63
39        2535.19        2651.41
40         2534.1        2624.25
41        2524.13        2581.58
42        2513.98        2555.98
43           2510        2549.09
44        2498.94        2525.33
45        2496.62        2523.91
46        2488.27        2514.03
47        2476.79        2516.74
48        2476.79        2511.19
49        2455.97        2502.48
50        2424.32         2488.1
51        2412.66         2463.3
52        2412.66        2452.15
53        2393.29        2433.64
54        2386.05        2423.55
55        2372.04        2422.98
56        2370.94        2407.49
57        2359.19        2402.96
58        2342.09        2377.86
59        2330.72        2370.09
60        2262.95        2354.62
61        2256.61        2318.59
62        2244.64        2282.82
63         2244.5        2275.91
64        2234.03        2271.89
65        2232.76        2258.59
66        2224.44        2259.31
67        2213.11        2256.57
68        2213.11        2254.65
69        2211.29        2243.19
70        2201.49        2245.93
71        2193.76        2230.49
72        2193.57        2230.59
73        2177.34        2216.52
74        2177.34        2204.14
75        2177.34        2216.47
76        2171.31        2211.96
77        2171.31        2204.97
78        2162.84        2192.64
79        2151.55        2186.35
80        2146.83        2187.91
81        2146.83         2178.9
82        2145.92        2169.11
83        2138.12        2163.71
84        2136.44         2162.5
85        2129.17        2161.51
86        2119.84        2155.38
87        2119.84        2154.77
88        2119.84        2147.16
89        2116.18        2153.56
90           2103        2145.93
91           2103        2138.79
92        2100.81         2136.1
93        2094.18        2130.65
94         2091.4        2122.82
95         2091.4        2119.92
96        2078.01        2113.16
97        2078.01        2112.91
98        2078.01        2112.21
99        2069.19        2107.44
100        2044.86        2097.59
101        2041.18        2080.06
102        2036.18        2070.32
103        2036.18        2066.71
104        2021.76        2051.28
105        2021.76        2065.17
106        2017.66        2060.51
107        2009.85        2037.75
108        2008.13        2036.12
109        1999.55         2035.1
110        1997.34        2042.75
111        1997.34         2026.7
112        1994.45        2019.14
113        1992.54        2033.83
114        1992.54        2018.56
115        1992.54         2015.6
116        1992.54        2034.15
117        1984.97        2026.34
118        1984.97        2012.25
119        1984.97        2019.51
120        1984.97        2017.38
121        1983.23        2012.28
122        1983.23        2010.69
123        1969.62        2006.64
124        1969.62         2014.7
125        1969.62        2007.53
126        1969.62        2021.32
127        1967.04        1995.56
128        1966.77        1995.35
129        1966.77        2009.18
130         1936.9        2003.18
131         1936.9        1970.89
132         1936.9        1964.45
133        1928.05        1958.53
134        1924.19        1956.43
135        1916.03        1946.65
136         1915.6        1952.66
137        1914.78        1949.78
138        1914.78         1950.7
139        1905.55        1937.02
140        1905.55        1944.04
141        1905.55        1937.32
142        1905.55        1927.72
143        1904.76        1927.71
144        1899.28        1940.61
145        1899.28         1929.9
146        1896.98        1931.58
147        1896.98        1927.49
148        1896.98        1928.83
149        1895.83        1909.95
150        1895.71        1938.21
151        1892.86        1908.03
152        1892.86        1911.67
153         1887.3           1908
154         1887.3        1923.77
155        1886.52        1909.06
156        1882.72        1909.83
157        1882.72        1901.76
158        1882.72        1906.49
159        1882.16        1912.63
160        1882.19        1902.48
161        1881.08        1893.67
162        1868.52        1899.88
163        1867.68        1914.69
164        1867.68        1898.25
165        1867.68         1910.8
166        1867.68        1900.51
167        1863.49        1891.87
168        1859.28           1876
169        1858.57        1881.99
170        1857.53        1890.77
171        1857.53        1877.08
172        1856.37        1880.61
173        1856.37        1873.08
174        1855.87        1878.97
175        1852.53        1888.08
176        1851.09        1888.48
177        1851.09        1896.56
178        1847.28        1895.14
179        1845.88        1868.53
180        1847.72        1891.04
181        1847.72        1869.81
182        1847.72        1867.03
183        1847.72        1875.89
184        1846.82        1867.81
185        1846.82        1888.19
186        1845.11        1871.41
187        1843.51        1870.11
188        1840.25        1860.85
189        1840.25        1863.34
190        1832.27        1872.12
191        1832.27        1872.43
192        1832.27        1879.42
193        1832.27        1864.15
194        1831.66         1878.7
195        1831.66        1862.17
196        1831.29        1878.53
197        1831.29        1853.72
198        1819.58        1858.83
199        1819.58        1862.64
200        1816.14        1861.43
201        1816.14        1844.23
202        1816.14        1849.52
203        1816.14        1837.51
204        1816.14        1861.62
205        1816.14        1838.92
206        1816.09        1840.04
207        1816.09        1845.85
208        1816.09        1846.24
209        1816.09        1846.37
210        1810.54        1848.02
211        1810.54        1836.19
212        1806.53        1832.52
213         1803.1        1842.14
214         1803.1        1877.83
215         1803.1        1846.55
216         1803.1        1834.08
217         1803.1         1841.4
218         1803.1         1834.6
219        1798.79        1835.06
220        1798.79        1829.29
221        1798.79        1824.49
222         1797.5        1819.11
223         1797.5        1816.65
224         1797.5        1824.46
225         1797.5        1830.89
226         1797.5        1819.65
227        1796.17        1817.35
228        1794.98        1811.94
229        1794.65         1832.1
230        1783.75        1817.67
231        1783.75        1813.23
232        1780.99        1814.35
233        1780.99        1815.97
234        1780.99        1804.87
235         1779.8           1801
236         1779.8        1797.91
237        1778.22        1822.13
238        1774.22        1811.33
239        1774.22        1822.12
240        1774.22        1799.48
241        1773.11         1799.6
242         1771.7        1828.21
243         1771.7        1804.67
244        1770.43        1795.49
245        1770.27         1789.2
246        1769.07        1785.81
247        1769.07        1789.78
248        1769.07        1794.76
249        1769.07         1795.3
250        1768.75        1797.97
251        1768.75        1785.92
252        1768.75        1783.02
253        1765.45        1792.04
254        1765.37        1786.56
255        1765.37        1796.78
256        1762.04        1784.07
257        1762.04        1791.27
258        1762.04        1789.38
259         1760.5        1789.48
260        1759.75        1797.44
261        1759.75        1787.43
262        1759.32        1788.14
263         1757.1        1775.97
264        1756.82        1779.24
265        1755.69        1784.73
266        1755.69        1779.15
267        1752.88        1786.04
268        1752.88        1776.59
269        1752.88        1780.62
270        1752.97        1786.77
271        1752.97        1777.56
272        1752.97        1789.05
273        1752.97        1789.43
274        1751.99        1773.47
275        1751.99         1783.6
276        1751.99        1778.15
277        1751.99        1775.26
278        1749.26        1790.02
279        1749.26        1772.77
280        1742.47        1780.09
281        1740.42        1771.62
282        1740.42        1779.63
283        1740.42        1795.74
284        1740.42        1774.88
285        1740.42           1772
286        1740.42        1781.85
287        1740.42        1804.96
288        1740.42        1782.36
289        1740.42        1761.94
290        1736.98        1786.84
291        1736.98        1768.03
292        1736.98        1793.89
293        1736.98         1764.4
294        1736.98        1762.83
295        1736.98        1760.13
296         1736.5        1769.94
297        1736.39        1764.64
298        1733.83         1765.5
299        1733.83        1766.17
300        1734.77        1774.66
301        1734.77        1762.12
302         1734.5        1762.48
303         1734.5        1782.34
304         1734.5        1771.75
305         1734.5        1775.31
306         1734.5        1761.78
307         1734.5        1776.37
308         1734.5        1764.44
309        1733.83        1778.65
310         1733.5        1760.01
311         1733.5        1770.07
312        1730.31        1781.35
313        1730.31        1757.33
314        1730.31        1751.89
315        1730.31        1755.46
316        1730.05        1765.59
317        1730.05        1765.39
318        1730.05         1783.5
319        1728.06        1750.23
320        1728.71        1758.86
321        1728.71        1752.53
322        1728.13        1769.58
323        1728.13         1765.8
324        1728.13        1751.92
325        1726.24        1741.97
326        1724.66        1765.55
327        1724.66         1759.7
328        1724.66        1750.05
329        1724.66        1747.59
330        1722.93        1756.36
331        1722.93        1752.25
332        1722.93        1764.78
333        1722.93        1743.61
334        1722.93        1754.79
335        1722.93        1749.95
336        1722.93        1746.92
337        1722.93        1747.86
338        1722.93        1749.61
339        1722.93        1746.78
340        1722.44        1765.89
341        1722.44        1740.03
342        1722.44        1749.63
343        1722.44        1740.95
344        1722.44        1754.95
345        1722.44           1744
346        1722.44         1749.9
347        1722.44        1756.69
348        1722.44        1739.84
349        1720.13        1742.86
350        1717.89        1745.39
351        1717.89        1745.35
352        1717.89        1744.32
353        1717.89        1754.67
354        1717.89        1738.59
355        1717.89        1741.96
356        1717.89        1759.55
357        1717.89        1749.59
358        1717.89        1750.06
359        1717.89        1748.53
360        1714.01        1755.38
361        1714.01        1742.98
362        1714.01        1738.72
363        1714.01        1737.43
364        1714.01        1746.19
365        1714.01        1739.34
366        1714.01         1754.8
367        1714.01        1738.83
368        1713.73        1740.47
369        1713.73        1738.02
370        1713.36        1754.12
371        1713.36        1741.54
372        1713.36        1745.43
373        1713.36        1736.37
374        1713.36        1739.11
375        1713.36        1739.13
376        1713.36        1728.14
377        1713.36        1733.94
378        1713.36        1736.68
379        1713.36        1742.52
380        1712.91        1741.06
381        1711.92        1735.31
382        1711.92        1739.56
383        1711.92        1740.13
384        1711.92        1737.84
385        1711.92        1742.12
386         1707.1        1737.68
387         1707.1        1740.91
388         1707.1        1727.89
389         1707.1        1728.24
390         1707.1        1737.86
391         1707.1           1730
392         1707.1        1729.35
393         1707.1        1740.61
394         1707.1        1734.03
395        1705.28        1738.44
396        1705.28        1725.14
397        1704.67        1731.65
398        1704.67        1734.98
399        1704.67         1737.6
400        1703.91        1729.99
401        1703.91        1737.29
402        1703.91        1738.37
403        1703.91        1736.34
404        1703.91        1747.22
405        1703.91        1727.65
406        1703.91        1746.29
407        1703.91        1746.57
408        1703.91        1748.97
409        1703.91        1729.61
410        1703.43        1726.14
411        1703.43        1739.15
412        1703.43        1727.69
413        1702.66        1730.83
414        1702.66        1719.71
415        1702.66        1737.39
416        1702.66        1743.17
417        1702.66        1734.26
418        1702.66        1740.13
419        1702.66        1725.04
420        1701.75        1719.78
421        1701.75        1744.97
422        1701.75        1727.94
423        1701.75        1732.85
424         1700.8        1727.79
425         1700.4        1726.44
426         1700.4        1733.43
427        1700.13        1739.61
428        1700.13         1724.3
429        1700.13        1732.12
430        1698.35        1731.03
431        1698.06        1728.99
432        1698.06        1723.33
433        1698.06        1721.33
434        1698.06        1734.97
435        1698.06        1715.61
436        1698.06         1719.6
437        1698.06         1741.1
438        1698.06        1722.76
439        1698.06        1731.44
440        1698.35        1746.73
441        1698.35        1722.65
442        1698.35        1718.01
443        1698.35        1720.62
444        1698.35        1714.18
445        1698.35        1714.31
446        1698.35        1722.79
447        1698.35        1739.83
448        1698.35        1723.25
449        1698.35        1723.35
450        1693.73        1724.53
451        1693.73        1716.92
452        1693.73         1725.6
453        1693.73        1720.64
454        1693.73        1722.14
455        1693.73        1715.54
456        1693.73        1721.06
457        1693.73        1726.79
458        1693.73        1721.95
459        1693.73        1718.28
460        1693.73        1717.51
461        1693.73         1715.3
462        1693.73        1706.14
463        1693.73        1715.22
464        1693.73         1716.6
465        1693.73        1727.43
466        1693.73        1718.66
467        1693.73         1725.4
468        1693.73        1723.72
469        1693.73        1731.57
470        1693.73        1716.33
471        1693.73        1718.77
472        1693.73        1720.97
473        1693.73        1721.29
474        1693.73        1710.89
475        1693.73        1723.35
476        1693.73        1708.56
477        1693.73        1720.57
478        1693.73        1709.94
479        1693.56        1709.98
480        1691.58        1723.07
481        1691.58        1721.46
482        1691.58        1721.62
483        1689.29        1710.57
484        1689.29        1725.73
485        1689.29        1709.62
486        1689.29        1729.15
487        1689.29        1713.43
488        1689.29        1719.84
489        1689.29        1714.69
490        1689.29        1706.91
491        1689.29        1719.44
492        1689.29        1717.78
493        1689.29        1724.23
494        1689.29        1707.52
495        1689.29         1714.4
496        1689.29        1718.87
497        1688.94        1714.28
498        1688.94        1710.48
499        1688.94        1707.49
500        1688.94        1708.19
