GEN #         BEST_L         L_MEAN
129        1927.09        1955.32
130         1918.2        1948.17
131        1917.56        1965.63
132        1916.12        1949.81
133        1916.12        1940.53
134        1911.97        1935.26
135        1911.27        1937.55
136        1911.27           1940
137        1911.27        1935.25
138        1909.42        1935.62
139        1896.75        1929.39
140        1889.38        1923.33
141        1889.38        1920.72
142        1886.18        1919.79
143        1886.18        1917.04
144        1881.39        1920.72
145        1879.73        1907.88
146        1879.73        1907.67
147        1877.35        1909.54
148        1875.69        1901.41
149        1875.69        1905.71
150        1874.98        1895.03
151        1873.25        1903.89
152        1873.12        1903.36
153        1864.26        1898.52
154        1864.26         1895.3
155        1861.36        1889.19
156        1861.36         1889.7
157        1861.36        1890.81
158        1858.63        1889.62
159        1857.53        1888.54
160        1857.53        1886.25
161        1857.53        1876.52
162        1855.36        1874.89
163        1855.36        1878.54
164        1855.36        1878.01
165        1855.36        1884.12
166        1855.36         1890.2
167        1855.19        1887.52
168        1853.89        1886.57
169        1853.89        1875.74
170        1845.31        1869.44
171        1844.41        1870.38
172        1840.22        1872.35
173        1838.08        1864.31
174        1836.34        1868.16
175        1834.63        1858.43
176        1831.85        1859.18
177        1831.85        1856.28
178        1831.85        1866.52
179        1831.85        1856.37
180        1831.85        1867.97
181        1831.85        1865.44
182        1831.74        1852.05
183        1831.62        1858.56
184        1830.54        1853.02
185        1830.54        1860.49
186        1829.46        1844.26
187        1821.47        1860.18
188        1821.47         1857.7
189         1821.4        1859.76
190         1821.4        1856.07
191         1821.4        1851.63
192         1821.4        1851.37
193        1821.21        1849.76
194        1817.85        1846.79
195        1817.17        1844.38
196        1817.17         1843.8
197        1817.17        1834.22
198        1815.16        1845.24
199        1814.41        1848.06
200        1814.41        1836.04
201        1814.41         1843.1
202        1812.27        1835.26
203        1812.27        1846.15
204        1812.27        1837.54
205        1805.57        1840.93
206        1802.14        1836.01
207        1800.84         1825.3
208        1800.56        1831.74
209        1799.75           1837
210        1799.75        1836.25
211        1798.35        1819.81
212        1797.03        1818.25
213        1796.76        1820.05
214        1796.76         1837.9
215        1794.94        1828.35
216        1794.94        1824.28
217        1794.94        1840.97
218        1794.94        1835.11
219        1792.82        1821.94
220        1792.82        1834.44
221        1792.82        1824.26
222        1792.68        1807.82
223        1792.68         1816.6
224        1792.68        1822.94
225        1789.18        1821.75
226        1789.18        1808.28
227        1789.18        1819.18
228        1789.18        1821.25
229        1789.18        1811.66
230        1788.61        1806.43
231        1788.61        1828.96
232        1784.73        1807.65
233        1784.73         1802.1
234        1784.73        1824.52
235        1784.73        1808.94
236        1784.73        1818.32
237        1782.75        1811.23
238        1782.75        1804.61
239        1782.75         1814.5
240        1778.46        1806.63
241        1776.91        1805.48
242        1776.91        1803.97
243        1776.91        1795.44
244        1776.91        1800.36
245        1776.91        1796.61
246        1776.91        1804.35
247        1776.91        1805.01
248        1775.19        1795.71
249        1775.19        1797.84
250        1775.19        1798.93
251        1775.19        1811.12
252        1772.76        1799.53
253        1772.76        1797.44
254        1772.29        1788.95
255        1771.44        1798.25
256        1771.44        1800.67
257        1771.44        1807.11
258        1771.44        1791.28
259        1771.44        1801.08
260        1771.44        1799.35
261        1768.77        1794.97
262        1768.77        1793.53
263        1768.77        1804.64
264        1768.77        1805.49
265        1768.77        1796.89
266        1768.77        1792.01
267        1768.77        1798.29
268        1768.77        1789.56
269        1768.77        1801.35
270        1765.97        1789.74
271        1765.97        1781.79
272        1765.97         1785.5
273        1765.97        1784.68
274        1765.97        1791.43
275        1765.26        1783.39
276        1764.49        1793.37
277        1764.49        1805.46
278        1764.49        1790.17
279        1762.68        1791.52
280        1762.68        1786.57
281        1762.68        1783.06
282        1762.68        1786.25
283         1761.6        1795.14
284         1761.6        1785.59
285         1761.6        1785.34
286         1761.6        1802.33
287        1759.64        1789.67
288        1759.64        1790.91
289        1759.64        1794.99
290        1759.64        1784.27
291        1759.64        1790.33
292        1759.64         1786.4
293        1759.64        1789.59
294        1759.58        1781.63
295        1755.63         1791.4
296        1755.63        1792.54
297        1755.63        1784.86
298        1755.63         1776.7
299        1754.14        1775.64
300        1754.14        1784.72
301         1752.9        1785.74
302         1752.9         1790.6
303         1752.9        1776.41
304         1752.9        1778.48
305         1752.9        1779.64
306        1751.51        1770.08
307        1751.51        1769.63
308        1751.51         1770.6
309        1751.51        1772.25
310        1751.51        1773.52
311         1751.4        1789.12
312        1749.75        1776.83
313        1749.74        1783.18
314        1749.74        1777.37
315        1749.74        1778.72
316        1749.74         1778.2
317        1749.74        1785.94
318        1749.74        1774.95
319        1749.74        1787.53
320        1749.74        1778.71
321        1749.74        1780.06
322        1749.74        1772.43
323        1749.74        1784.68
324        1749.09        1775.17
325        1749.09        1783.26
326        1749.09        1768.87
327        1749.09        1780.07
328        1749.09        1774.91
329        1749.09        1772.51
330        1749.04        1766.17
331        1749.04        1793.41
332        1747.54        1777.82
333        1747.54        1787.71
334        1747.13        1777.96
335        1747.13        1776.39
336        1747.13        1771.72
337        1747.13        1766.01
338        1747.13        1776.72
339        1746.95        1771.32
340        1746.95        1768.06
341        1741.25        1783.01
342        1739.42        1780.68
343        1739.42        1774.02
344        1739.42        1767.48
345        1739.42        1766.78
346        1739.42        1777.35
347        1739.42        1760.63
348        1739.42         1778.8
349        1739.42        1769.23
350        1739.42        1780.02
351        1737.41        1762.79
352        1737.41        1760.31
353        1733.51        1768.45
354        1733.51        1765.67
355        1733.51        1754.57
356        1733.51        1761.76
357        1733.51        1779.18
358        1733.51        1760.17
359        1733.51        1768.06
360        1733.51        1754.61
361        1733.51        1756.49
362        1733.51        1752.64
363        1733.51        1752.07
364        1731.87        1764.31
365        1731.87         1765.1
366        1731.87        1760.08
367        1730.26        1750.29
368        1730.26        1751.06
369        1730.26        1762.02
370        1730.26        1754.24
371        1729.79        1759.56
372        1729.79        1750.27
373        1729.79        1768.87
374        1729.79        1752.35
375        1729.79        1762.87
376        1726.44        1754.58
377        1726.44        1754.58
378        1726.44        1753.29
379        1726.44        1762.17
380        1726.44        1763.06
381        1726.44        1761.22
382        1726.44        1750.83
383        1726.44        1754.43
384        1726.44        1754.23
385         1725.9        1747.11
386        1725.49        1746.68
387        1725.01        1749.99
388        1725.01        1764.78
389        1725.01        1750.11
390        1725.01        1752.18
391         1723.8        1755.62
392         1723.8        1756.22
393         1723.8        1749.47
394         1723.8         1751.3
395         1723.8        1742.96
396         1723.8        1756.24
397         1723.8        1751.19
398        1722.18         1753.8
399        1722.18        1756.29
400        1722.18        1744.71
401        1722.18        1748.57
402        1722.18        1745.46
403        1720.51        1745.03
404        1720.51        1757.06
405        1720.51        1755.42
406        1720.51        1747.78
407        1720.51        1754.02
408        1720.51        1742.28
409        1720.51        1755.76
410        1720.51        1740.51
411        1720.51        1762.95
412        1719.32         1751.2
413        1719.32        1737.98
414        1716.65         1741.1
415        1716.65        1737.38
416        1716.65        1753.36
417        1716.65        1752.11
418        1716.65        1743.88
419        1716.65        1748.92
420        1716.65        1742.87
421        1716.65        1745.37
422         1716.5        1741.83
423         1716.5        1745.32
424         1716.5        1740.81
425         1716.5        1752.22
426         1716.5        1747.77
427         1716.5        1748.25
428         1716.5         1745.5
429         1716.5        1746.37
430         1716.5        1749.33
431        1714.75         1740.4
432        1714.75        1738.31
433        1714.75        1746.79
434        1714.75        1758.38
435        1714.75         1734.2
436        1714.75        1743.67
437        1714.75        1748.64
438        1714.75        1746.68
439        1713.83        1725.01
440        1713.83        1745.21
441        1713.83        1741.91
442        1713.82        1723.98
443        1713.82        1738.65
444        1713.82        1744.55
445        1713.82        1735.77
446        1711.77         1732.8
447        1711.48        1732.33
448        1711.48        1737.18
449        1711.48        1733.96
450        1711.48         1732.9
451        1709.25        1734.42
452        1709.25        1725.09
453        1709.25        1741.21
454        1709.25        1739.35
455        1709.25        1746.74
456        1709.25         1743.8
457        1709.25        1745.55
458        1709.25         1729.5
459        1709.25        1739.43
460        1709.25        1738.62
461        1709.25        1737.51
462        1709.25        1734.31
463        1709.25        1731.94
464        1709.25         1735.6
465        1709.25        1739.58
466        1709.25        1739.65
467        1709.25        1738.04
468        1709.25        1758.47
469        1709.25        1736.26
470        1709.25        1741.12
471        1705.76        1729.41
472        1705.76        1731.42
473        1705.76        1744.94
474        1705.06        1730.76
475        1705.06        1737.39
476        1705.06        1742.63
477        1705.06        1743.93
478        1705.06        1737.14
479        1705.06        1729.37
480        1705.06        1726.64
481        1705.06         1733.7
482        1705.06         1728.5
483        1705.06        1736.32
484        1705.06        1737.21
485         1702.3        1732.77
486         1702.3        1732.61
487         1702.3        1742.36
488         1702.3        1732.45
489         1702.3        1749.26
490         1702.3        1721.42
491         1702.3        1739.49
492         1702.3        1723.02
493         1702.3        1733.47
494         1702.3         1730.3
495         1702.3        1735.26
496         1702.3        1730.12
497         1702.3        1725.16
498         1702.3        1736.12
499         1702.3        1725.68
500         1702.3        1715.35
