GEN #         BEST_L         L_MEAN
141        1930.58        1960.58
142        1930.58        1953.96
143        1927.76        1955.18
144        1927.25        1958.37
145         1925.1           1951
146        1920.35        1941.05
147        1917.54           1940
148        1917.54        1936.32
149        1916.05        1951.94
150         1915.2        1934.84
151           1905        1944.09
152           1905        1937.15
153           1905        1951.68
154         1903.5        1935.38
155         1903.5        1936.42
156         1903.5        1925.46
157        1898.41        1930.32
158        1898.41        1926.25
159        1869.09        1922.72
160        1869.09         1921.4
161        1868.72        1921.74
162        1868.72        1923.51
163        1868.31        1897.86
164        1868.31         1893.8
165        1860.86        1888.22
166        1860.86        1899.15
167        1856.69        1896.82
168        1856.69        1886.09
169        1856.69        1879.94
170        1856.69        1875.05
171        1853.87        1885.52
172        1853.87        1877.86
173        1853.83        1882.12
174        1853.83        1877.52
175        1853.35         1879.1
176        1848.96         1878.9
177        1848.96        1872.68
178        1847.07         1884.8
179        1847.07        1875.56
180        1846.13        1879.24
181        1846.13        1869.66
182        1846.13        1876.94
183        1842.22        1864.72
184        1831.12        1874.08
185        1831.12         1869.1
186        1831.12        1859.31
187        1831.12        1852.72
188        1831.12        1872.14
189        1830.75        1853.08
190        1830.75         1848.4
191        1828.33        1856.11
192        1827.38        1849.08
193        1827.38        1865.05
194        1827.38        1857.39
195        1827.38        1846.39
196        1823.31        1853.43
197        1823.31        1854.33
198        1821.26        1853.46
199        1821.26        1851.76
200        1821.26         1854.5
201        1821.26        1854.16
202        1821.26        1844.17
203        1821.26        1855.23
204        1821.26        1860.44
205        1821.26        1861.24
206        1816.48        1847.51
207        1816.48        1846.27
208        1816.48        1838.08
209        1815.24         1837.1
210        1815.24        1846.56
211         1813.5         1827.5
212         1813.5         1832.8
213         1813.5        1844.02
214         1813.5        1841.11
215        1812.57        1849.16
216        1812.57        1841.27
217        1811.78        1835.26
218        1811.78        1836.67
219        1811.78        1838.24
220        1811.25        1844.41
221        1811.25        1847.83
222           1807        1838.63
223        1803.82        1851.56
224        1803.82        1838.57
225        1803.82        1838.98
226        1803.82        1832.23
227        1803.82         1836.8
228        1803.82        1837.11
229        1803.82        1824.26
230        1803.02        1826.77
231        1802.03         1831.9
232        1802.03        1838.04
233        1802.03        1848.58
234        1802.03        1832.79
235        1800.37        1839.98
236        1800.37        1823.04
237        1794.51        1833.06
238        1794.51         1820.1
239        1791.33        1822.22
240        1789.63        1828.47
241        1787.31        1821.92
242        1787.31        1818.17
243        1787.31        1825.04
244        1787.31        1836.63
245        1787.31        1815.97
246        1787.31        1833.66
247        1787.31        1820.94
248        1780.28        1814.52
249        1780.28        1821.78
250        1780.28        1813.88
251        1780.28        1807.16
252        1780.28        1808.86
253        1780.28        1808.32
254        1780.28        1818.34
255        1780.28        1806.98
256        1780.28        1827.71
257        1780.28        1812.31
258        1780.28        1807.83
259        1780.27        1810.32
260        1780.27        1797.56
261        1779.46        1813.03
262        1778.67        1809.28
263        1778.67        1813.28
264        1778.67        1802.31
265        1778.67        1809.44
266        1778.67        1810.19
267        1778.63        1806.33
268        1778.63        1809.65
269        1778.63        1816.55
270        1778.63        1813.87
271        1778.37        1801.65
272        1777.67        1814.21
273        1777.67        1799.88
274        1777.67        1812.95
275        1777.67        1816.22
276        1777.67         1804.2
277        1777.67        1816.72
278        1777.05        1810.86
279        1777.05        1817.86
280        1776.02        1798.48
281        1776.02        1810.35
282        1776.02        1816.54
283        1776.02         1813.4
284        1774.88        1799.79
285        1774.88         1813.5
286        1774.88        1812.28
287        1774.88        1803.72
288        1774.88        1812.19
289        1774.88        1815.79
290        1774.88        1816.63
291        1774.88        1805.46
292        1774.24        1804.84
293        1774.24        1798.69
294        1769.41        1807.66
295        1769.41         1799.5
296        1769.41        1800.73
297        1769.41        1808.66
298        1769.41        1803.41
299        1769.41         1805.3
300        1769.41        1810.04
301        1769.41        1790.51
302        1769.41         1799.6
303        1769.41        1809.84
304        1768.86        1801.56
305        1768.86        1806.57
306        1768.86        1813.29
307         1768.1        1813.46
308         1768.1        1809.02
309        1763.78        1796.87
310        1762.73        1810.17
311        1760.76        1800.54
312        1758.13        1798.39
313        1758.13        1787.23
314        1758.13         1793.2
315        1757.39        1797.16
316        1757.39        1798.28
317        1757.39        1792.24
318        1755.17         1789.5
319        1755.17        1813.62
320        1753.66        1785.08
321        1753.66        1808.47
322        1753.66        1782.91
323        1753.48        1788.39
324        1753.48        1787.87
325        1753.48        1774.19
326        1753.48         1775.5
327        1753.48        1786.11
328        1753.48        1783.95
329        1753.48        1780.95
330        1753.48        1788.53
331        1753.48        1787.88
332        1753.48         1783.2
333        1753.48        1795.22
334        1753.48         1786.8
335        1753.48        1781.77
336        1753.48        1771.49
337        1753.48        1780.43
338        1753.48         1782.5
339        1752.67        1780.95
340        1752.67        1778.03
341        1752.67        1780.02
342        1752.14        1773.02
343        1749.35        1788.25
344        1749.35         1783.3
345        1749.35        1780.66
346        1748.83        1793.81
347        1748.83        1779.03
348        1748.83        1796.51
349        1748.83        1776.87
350        1748.83        1791.78
351        1748.83        1787.88
352        1748.06        1781.95
353        1748.06        1783.46
354        1747.88        1786.42
355        1747.46        1769.93
356        1747.46        1766.61
357        1747.46        1779.06
358        1747.46        1786.31
359        1747.46        1770.62
360        1747.46        1774.01
361        1747.46         1777.7
362        1747.46        1774.34
363        1747.46        1787.57
364        1743.07        1778.07
365        1743.07        1778.74
366        1743.07        1791.22
367        1743.07        1796.03
368        1743.07        1764.98
369        1743.07        1785.35
370        1741.51        1776.65
371        1741.51        1761.92
372        1741.51        1768.75
373        1741.51        1779.71
374        1741.51        1763.53
375        1741.51        1770.29
376        1741.51        1761.03
377        1741.51        1766.63
378        1741.51        1767.59
379        1741.51        1767.46
380        1741.51        1779.16
381        1741.29        1770.11
382        1741.29        1793.02
383        1741.29        1769.19
384        1741.29         1758.8
385        1741.29        1762.04
386        1741.29           1783
387        1741.29        1762.95
388        1741.29        1784.01
389        1741.29        1761.84
390        1740.77        1761.64
391        1740.77        1765.46
392        1740.77        1785.12
393        1740.77        1788.69
394        1740.77        1780.07
395        1740.77        1764.47
396        1736.97        1776.65
397        1736.97        1776.19
398        1736.97        1771.23
399        1736.97        1768.24
400        1736.97        1771.61
401        1736.97        1762.09
402        1736.97        1785.87
403        1736.97        1760.35
404        1736.97        1781.79
405        1736.97        1765.79
406        1736.97        1762.38
407        1736.97         1760.8
408        1736.97         1788.1
409        1736.97        1766.78
410        1736.97        1766.88
411        1736.97        1759.89
412        1736.97        1760.51
413        1736.97        1764.05
414        1736.97        1788.06
415        1736.97        1774.02
416        1736.97        1765.56
417        1736.97        1773.51
418        1736.97        1755.83
419        1736.97        1774.19
420        1736.97        1760.42
421        1736.97        1769.43
422        1736.97        1792.69
423        1736.97        1769.39
424        1736.97        1799.84
425        1736.97        1782.08
426        1736.97        1770.32
427        1736.97        1773.32
428        1736.97        1772.31
429        1736.97        1756.87
430        1736.16        1756.89
431        1736.16        1764.65
432        1736.16        1758.41
433        1736.16        1762.54
434        1736.16        1782.02
435        1736.16        1784.56
436        1736.16        1771.87
437        1736.16         1762.4
438        1736.16        1755.16
439        1736.16        1770.65
440        1736.16        1775.96
441        1734.81        1759.58
442        1734.81        1761.68
443        1734.81        1750.93
444        1734.81        1769.03
445        1734.81        1763.97
446        1733.42        1760.98
447        1733.42        1758.51
448        1733.42        1769.49
449        1733.42        1776.88
450        1732.38        1764.73
451        1732.38        1782.34
452        1732.38        1762.03
453        1732.38        1773.11
454        1732.38        1758.38
455        1732.38        1771.41
456        1728.26        1769.31
457        1728.26        1759.22
458        1728.26        1763.33
459        1728.26         1749.4
460        1725.14         1745.5
461        1725.14        1759.41
462        1725.14        1759.21
463        1724.13        1762.28
464        1724.13         1756.5
465        1724.13        1751.14
466        1724.13        1757.42
467        1724.13        1744.35
468        1724.13         1745.6
469        1724.13         1753.3
470        1724.13        1749.68
471        1724.13        1746.06
472        1721.62        1753.58
473        1721.62        1752.32
474        1721.62        1751.61
475        1721.62        1756.53
476        1721.62        1757.62
477        1721.62        1750.52
478        1721.62        1743.95
479        1720.57        1739.47
480        1720.57        1756.21
481        1720.57        1756.69
482        1720.57         1748.3
483        1720.57        1742.69
484        1720.57        1745.48
485        1720.57           1752
486        1720.57        1742.43
487        1720.57        1752.73
488        1720.57        1739.95
489        1720.57        1752.39
490        1720.57        1746.78
491        1718.54        1743.26
492        1718.54        1747.08
493        1718.54        1737.55
494        1718.54        1755.52
495        1718.54        1744.94
496        1718.54        1754.59
497        1718.54        1739.93
498        1718.54        1742.57
499        1718.54        1754.96
500        1718.54        1742.31
