GEN #         BEST_L         L_MEAN
141        1945.12         1980.1
142        1945.12        1974.43
143        1936.75        1966.02
144        1936.75        1975.41
145        1936.75        1980.35
146        1936.75        1966.61
147        1936.75        1972.96
148        1933.05        1969.36
149        1933.05         1960.5
150        1895.83        1960.09
151        1892.04        1950.27
152        1890.75        1938.13
153        1888.76        1917.17
154        1888.76        1915.86
155        1888.76        1921.59
156        1885.24        1929.71
157         1881.1        1908.47
158         1881.1        1901.04
159         1881.1        1899.37
160         1881.1        1922.81
161        1878.16        1901.89
162        1866.03        1900.58
163        1866.03        1915.17
164        1864.61        1909.28
165        1861.06        1904.22
166        1861.06        1884.92
167        1861.06        1899.21
168        1857.79        1897.91
169        1857.79        1884.75
170         1855.1        1880.66
171         1855.1        1894.96
172         1855.1        1884.28
173         1855.1        1895.49
174        1853.92        1886.22
175         1849.2        1879.93
176         1849.2        1885.23
177         1849.2        1882.26
178         1849.2        1887.22
179        1844.06         1885.2
180        1842.02        1875.84
181        1842.02           1880
182        1842.02        1869.38
183        1842.02        1863.84
184        1841.65        1863.13
185        1841.65        1869.58
186        1841.65        1885.08
187        1841.65        1865.01
188        1841.65        1869.91
189        1841.65        1864.47
190        1827.32        1862.14
191        1827.32        1854.29
192        1827.13        1851.36
193        1825.55        1861.53
194        1824.43        1847.46
195        1821.96        1847.97
196        1819.27        1846.05
197        1818.64         1845.1
198        1818.64        1853.37
199        1818.64        1845.73
200        1816.23        1828.48
201        1816.23        1850.55
202           1812         1832.8
203           1812        1846.59
204           1812         1845.3
205           1812        1856.21
206        1809.69        1840.29
207        1809.69        1840.99
208        1809.69        1834.53
209        1809.69        1837.89
210        1806.98        1835.01
211        1800.54        1840.57
212         1800.5         1825.4
213         1800.5        1828.92
214         1800.5        1820.59
215         1800.5        1853.22
216         1800.5        1825.21
217         1799.5        1813.19
218         1799.5        1820.14
219        1796.59        1832.61
220        1793.02        1826.93
221        1793.02        1820.65
222        1793.02        1835.28
223        1793.02        1832.75
224        1793.02        1821.62
225        1793.02        1845.56
226        1791.37        1826.87
227        1791.37        1811.71
228        1791.37        1828.64
229        1791.37        1823.25
230        1782.07        1812.54
231        1782.07        1824.16
232        1781.94        1811.09
233        1780.85        1812.68
234         1780.8        1804.27
235        1778.83        1800.82
236        1778.83         1805.1
237        1778.83        1810.21
238        1778.08        1793.34
239        1777.66        1798.44
240        1777.66        1799.99
241        1777.66        1812.43
242         1774.6        1813.79
243         1774.6        1808.89
244         1774.6        1805.28
245         1774.6        1804.48
246         1774.6        1813.57
247        1772.23        1823.19
248        1772.23        1815.06
249        1770.54        1796.44
250        1769.57        1805.81
251        1769.57        1784.89
252        1769.49        1791.18
253         1768.7         1795.4
254         1768.7        1796.88
255         1768.7        1797.61
256        1767.33        1804.49
257        1767.33        1811.32
258        1767.33        1804.84
259        1767.33        1803.97
260        1762.09        1798.48
261        1762.09        1789.95
262        1762.09        1786.18
263        1760.53        1787.78
264        1757.32        1802.63
265        1757.32        1792.01
266        1757.03        1792.17
267        1757.03        1795.79
268        1757.03        1780.32
269        1757.03        1791.73
270         1756.3        1797.55
271         1756.3        1770.24
272        1755.98        1786.62
273        1755.98        1784.68
274        1755.98        1789.69
275        1755.98         1784.6
276        1755.98        1783.46
277        1753.71        1782.68
278        1753.71        1776.15
279        1753.71        1769.43
280        1746.94        1782.56
281        1746.94        1783.82
282        1746.94        1777.05
283        1746.94         1780.1
284        1746.94        1777.29
285        1746.94        1773.15
286        1746.94        1776.33
287        1746.94        1784.28
288        1746.94        1790.41
289        1746.94        1781.64
290        1738.69        1766.72
291        1738.69        1768.57
292        1738.69        1783.69
293        1738.69        1767.08
294        1738.69        1764.53
295        1738.69        1760.12
296        1738.69        1767.71
297        1738.69        1775.07
298        1738.69        1768.36
299        1738.69           1768
300        1738.33        1770.06
301        1738.33        1799.94
302        1738.33         1763.5
303        1738.33        1772.16
304        1738.33        1761.77
305        1738.33        1770.53
306        1738.33        1764.63
307        1735.52         1760.4
308        1735.52        1770.49
309        1735.52        1760.74
310        1731.83        1773.85
311        1731.83        1768.31
312        1731.83        1762.97
313        1731.83        1772.36
314        1731.83        1760.75
315        1731.83        1760.65
316        1731.26        1775.43
317        1730.22        1757.76
318        1730.22        1767.37
319        1727.38        1762.89
320        1727.38        1765.88
321        1727.38        1769.24
322        1727.38        1752.79
323        1726.74         1752.4
324        1726.74        1760.53
325        1726.74        1753.11
326        1726.74        1743.13
327        1726.45        1745.59
328        1726.45        1740.71
329        1725.86        1743.94
330        1725.76        1758.44
331        1725.76         1752.3
332        1725.76         1752.9
333        1724.83        1747.08
334        1724.83        1755.07
335        1724.83        1743.95
336        1724.19        1747.53
337        1724.19        1738.94
338        1723.43        1744.79
339        1723.43        1744.43
340        1721.98        1742.71
341        1721.98        1739.03
342        1721.98        1737.62
343        1721.98        1758.52
344        1721.98        1746.04
345        1721.98        1754.85
346        1721.98         1750.4
347        1721.98        1742.95
348        1721.01        1738.16
349        1721.01        1746.24
350        1721.01        1749.78
351        1721.01        1758.23
352        1720.29        1738.25
353        1720.29        1769.69
354        1720.29        1744.24
355        1720.29        1733.06
356        1720.29        1746.22
357        1720.29        1754.56
358           1719        1743.76
359           1719         1757.8
360        1716.03        1753.48
361        1716.03        1747.83
362        1716.03        1745.02
363        1716.03        1751.09
364        1716.03        1740.04
365        1716.03        1739.58
366        1716.03        1740.88
367        1716.03         1746.3
368        1714.78        1736.29
369        1714.78        1737.15
370        1710.64        1749.75
371        1710.64        1751.28
372        1710.64        1741.85
373        1710.64        1731.92
374        1710.64         1742.2
375        1710.64        1735.56
376        1710.64        1732.72
377        1710.64        1728.89
378        1710.64        1748.26
379        1710.64        1737.23
380        1710.64        1736.77
381        1710.64        1731.75
382        1709.53        1738.18
383        1709.53        1741.03
384        1709.53        1736.36
385        1709.53        1734.63
386        1709.53        1736.62
387        1709.36        1740.28
388        1709.36        1733.12
389        1709.36        1736.69
390        1708.39        1735.64
391        1708.39        1746.03
392        1708.39        1728.35
393        1708.39        1734.91
394        1708.39        1728.28
395        1708.39        1740.43
396        1708.39        1729.14
397        1706.39        1733.19
398        1705.29        1726.23
399        1705.29         1728.3
400        1704.19        1727.28
401        1704.19        1729.55
402        1704.19        1722.03
403        1704.19        1755.31
404        1704.19         1744.9
405        1704.19        1737.29
406        1704.19        1727.83
407        1704.19         1731.2
408        1704.19        1724.53
409        1704.19        1728.38
410        1701.75         1723.1
411        1701.75        1717.72
412        1701.75        1735.64
413        1701.75        1726.39
414        1701.75        1748.26
415        1701.75        1728.25
416        1701.75        1727.21
417        1701.75        1732.07
418        1700.72        1738.38
419        1700.72        1717.75
420        1699.85        1723.96
421        1699.85           1731
422        1699.85        1725.09
423        1699.85        1722.34
424        1698.92           1728
425        1698.01        1720.24
426        1698.01        1723.07
427        1698.01         1722.6
428        1698.01        1736.85
429        1698.01        1718.18
430        1698.01        1713.25
431        1698.01        1716.98
432         1696.2        1713.93
433        1694.88        1717.26
434        1694.88        1735.74
435        1694.88        1720.89
436        1694.88        1719.54
437        1694.88        1719.35
438        1694.88         1710.8
439        1694.88        1727.83
440        1694.88        1719.92
441        1694.88        1718.51
442        1694.88        1718.34
443        1694.88        1718.41
444        1694.88        1718.17
445        1694.88        1723.87
446        1694.88        1720.27
447        1694.88        1716.31
448        1694.88        1723.81
449        1693.73        1717.88
450        1696.58        1711.98
451        1696.58        1723.04
452        1696.58        1721.03
453        1696.58        1729.25
454        1696.58         1728.8
455        1696.58        1718.82
456        1696.52        1714.05
457        1696.52        1721.69
458        1696.52        1722.35
459        1696.52        1730.63
460        1693.95         1726.4
461        1693.95        1728.56
462        1693.95         1725.9
463        1693.95        1722.03
464        1693.95        1718.14
465        1693.95        1718.93
466        1693.95        1719.27
467        1693.95        1723.57
468        1693.95        1718.99
469        1693.95        1716.79
470         1691.8        1733.54
471         1691.8        1717.98
472         1691.8        1712.39
473         1691.8        1715.71
474         1691.8        1714.28
475         1691.8        1716.22
476         1691.8        1731.16
477         1691.8        1710.38
478         1691.8        1714.87
479         1691.8         1728.6
480        1692.46        1728.05
481        1692.42        1716.98
482        1692.42        1735.87
483        1692.42        1722.21
484        1692.42         1723.2
485        1691.87        1720.47
486        1691.87        1727.05
487        1691.32        1715.74
488        1689.85        1720.06
489        1689.85        1714.48
490        1691.32        1728.13
491        1691.32        1725.39
492        1691.04         1711.9
493        1691.04        1716.79
494        1691.04        1725.35
495        1691.04        1716.88
496        1691.04        1736.51
497        1691.04        1711.95
498        1691.04         1719.9
499        1691.02        1713.41
500        1690.28        1725.86
