#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         285     1.19129     1.11467  0.00621225
         286     1.16384     1.11484  0.00619291
         287     1.12404     1.11487  0.00617142
         288      1.1049     1.11484  0.00615008
         289     1.09877     1.11478  0.00612905
         290     1.08928      1.1147  0.00610855
         291     1.08914     1.11461  0.00608819
         292     1.09279     1.11453   0.0060678
         293     1.07491      1.1144   0.0060486
         294     1.06263     1.11422  0.00603058
         295     1.08872     1.11414  0.00601076
         296     1.13418      1.1142  0.00599084
         297     1.16067     1.11436  0.00597271
         298     1.13612     1.11443  0.00595311
         299     1.06534     1.11427  0.00593547
         300     1.00956     1.11392  0.00592593
         301     1.00178     1.11355  0.00591795
         302      1.0284     1.11326  0.00590506
         303     1.08477     1.11317  0.00588632
         304     1.13517     1.11324  0.00586741
         305     1.13642     1.11332  0.00584866
         306     1.11216     1.11332  0.00582955
         307     1.10299     1.11328  0.00581066
         308     1.11202     1.11328  0.00579179
         309     1.12759     1.11332  0.00577323
         310     1.14169     1.11342  0.00575534
         311     1.14466     1.11352  0.00573771
         312     1.12667     1.11356  0.00571947
         313     1.10887     1.11354  0.00570122
         314     1.11653     1.11355  0.00568307
         315     1.14663     1.11366    0.005666
         316     1.16633     1.11382  0.00565052
         317     1.15875     1.11397  0.00563447
         318     1.13609     1.11404  0.00561718
         319     1.10112       1.114  0.00559972
         320     1.08001     1.11389  0.00558323
         321     1.08205     1.11379  0.00556671
         322     1.09994     1.11375  0.00554959
         323     1.11329     1.11375  0.00553241
         324     1.12509     1.11378  0.00551545
         325     1.11769     1.11379  0.00549849
         326     1.09131     1.11372  0.00548206
         327      1.0843     1.11363  0.00546603
         328     1.10298      1.1136  0.00544946
         329     1.13492     1.11367  0.00543328
         330     1.15467     1.11379  0.00541824
         331     1.17688     1.11398  0.00540522
         332     1.20665     1.11426  0.00539614
         333     1.20963     1.11455  0.00538753
         334     1.15817     1.11468  0.00537299
         335     1.08059     1.11457  0.00535791
         336     1.04308     1.11436  0.00534619
         337     1.04843     1.11417   0.0053339
         338     1.06144     1.11401   0.0053204
         339     1.07355     1.11389  0.00530605
         340      1.0857     1.11381  0.00529109
         341     1.11207      1.1138  0.00527557
         342     1.14705      1.1139  0.00526104
         343     1.15923     1.11403  0.00524737
         344     1.15028     1.11414  0.00523317
         345     1.12853     1.11418  0.00521817
         346     1.11561     1.11418  0.00520309
         347     1.12173     1.11421  0.00518814
         348     1.12584     1.11424  0.00517334
         349     1.11918     1.11425  0.00515853
         350     1.10174     1.11422  0.00514392
         351     1.08686     1.11414  0.00512985
         352     1.09067     1.11407  0.00511571
         353     1.11541     1.11408  0.00510122
         354     1.14184     1.11415  0.00508742
         355     1.14332     1.11424  0.00507375
         356      1.1269     1.11427  0.00505962
         357     1.11281     1.11427  0.00504545
         358     1.10687     1.11425   0.0050314
         359     1.11981     1.11426  0.00501741
         360     1.13938     1.11433  0.00500396
         361     1.12563     1.11436  0.00499019
         362      1.1017     1.11433  0.00497653
         363     1.10121     1.11429  0.00496295
         364     1.09229     1.11423  0.00494968
         365     1.06701      1.1141  0.00493781
         366      1.0655     1.11397  0.00492611
         367     1.10032     1.11393  0.00491283
         368     1.12187     1.11396  0.00489952
         369     1.10412     1.11393  0.00488632
         370     1.06807      1.1138  0.00487468
         371     1.03923      1.1136  0.00486569
         372     1.03803      1.1134  0.00485685
         373     1.06708     1.11328  0.00484541
