#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         216    -5.35336    -6.12871   0.0379391
         217    -5.35567    -6.12515   0.0379311
         218    -5.35803    -6.12163     0.03792
         219    -5.36027    -6.11815   0.0379059
         220    -5.36239    -6.11472   0.0378889
         221    -5.36513    -6.11133    0.037869
         222    -5.36758    -6.10798   0.0378463
         223    -5.37019    -6.10467    0.037821
         224     -5.3725     -6.1014   0.0377931
         225    -5.37479    -6.09817   0.0377628
         226    -5.37708    -6.09498   0.0377303
         227    -5.37934    -6.09183   0.0376956
         228    -5.38173    -6.08871   0.0376587
         229    -5.38379    -6.08564   0.0376198
         230    -5.38627    -6.08259    0.037579
         231    -5.38811    -6.07959   0.0375363
         232    -5.39021    -6.07662    0.037492
         233    -5.39212    -6.07368    0.037446
         234    -5.39428    -6.07078   0.0373984
         235    -5.39625    -6.06791   0.0373492
         236    -5.39832    -6.06507   0.0372985
         237    -5.40018    -6.06226   0.0372465
         238    -5.40245    -6.05949   0.0371931
         239    -5.40406    -6.05675   0.0371384
         240    -5.40592    -6.05404   0.0370825
         241    -5.40758    -6.05135   0.0370256
         242    -5.40903     -6.0487   0.0369676
         243    -5.41072    -6.04607   0.0369085
         244    -5.41207    -6.04348   0.0368486
         245    -5.41351     -6.0409   0.0367878
         246    -5.41475    -6.03836   0.0367262
         247    -5.41594    -6.03584   0.0366639
         248    -5.41754    -6.03335   0.0366007
         249    -5.41909    -6.03088   0.0365368
         250    -5.42029    -6.02844   0.0364722
         251    -5.42175    -6.02602   0.0364069
         252    -5.42316    -6.02363   0.0363409
         253    -5.42424    -6.02126   0.0362744
         254    -5.42527    -6.01891   0.0362074
         255    -5.42612    -6.01659     0.03614
         256    -5.42708    -6.01428   0.0360721
         257    -5.42801      -6.012   0.0360038
         258    -5.42891    -6.00974   0.0359351
         259    -5.42948     -6.0075   0.0358661
         260    -5.43018    -6.00528   0.0357968
         261    -5.43115    -6.00308   0.0357272
         262    -5.43195     -6.0009   0.0356573
         263    -5.43287    -5.99874   0.0355871
         264    -5.43363     -5.9966   0.0355166
         265    -5.43483    -5.99448   0.0354458
         266     -5.4354    -5.99238   0.0353748
         267    -5.43596     -5.9903   0.0353036
         268     -5.4365    -5.98823   0.0352323
         269    -5.43719    -5.98618   0.0351608
         270    -5.43786    -5.98415   0.0350892
         271    -5.43823    -5.98214   0.0350175
         272    -5.43889    -5.98014   0.0349457
         273    -5.43969    -5.97816   0.0348737
         274    -5.44003     -5.9762   0.0348017
         275    -5.44051    -5.97425   0.0347296
         276    -5.44099    -5.97232   0.0346575
         277    -5.44162     -5.9704   0.0345853
         278    -5.44224     -5.9685    0.034513
         279    -5.44285    -5.96662   0.0344407
         280    -5.44361    -5.96475   0.0343683
         281    -5.44451     -5.9629   0.0342958
         282    -5.44496    -5.96106   0.0342234
         283    -5.44555    -5.95924   0.0341509
         284    -5.44614    -5.95743   0.0340784
         285    -5.44671    -5.95564   0.0340059
         286    -5.44744    -5.95386   0.0339334
         287    -5.44845     -5.9521   0.0338608
         288    -5.44871    -5.95035   0.0337883
         289    -5.44926    -5.94862   0.0337159
         290    -5.44965     -5.9469   0.0336435
         291    -5.44987    -5.94519   0.0335712
         292     -5.4504     -5.9435    0.033499
         293    -5.45106    -5.94182   0.0334268
         294    -5.45156    -5.94015   0.0333546
         295    -5.45205    -5.93849   0.0332826
         296    -5.45253    -5.93685   0.0332106
         297    -5.45269    -5.93522   0.0331388
         298     -5.4533     -5.9336    0.033067
         299    -5.45359      -5.932   0.0329954
         300    -5.45417    -5.93041   0.0329238
         301    -5.45474    -5.92883   0.0328523
         302    -5.45515    -5.92726    0.032781
         303    -5.45539     -5.9257   0.0327097
         304    -5.45593    -5.92416   0.0326386
         305    -5.45645    -5.92262   0.0325676
         306    -5.45666     -5.9211   0.0324968
         307    -5.45701    -5.91959    0.032426
         308    -5.45766    -5.91809   0.0323554
         309    -5.45814     -5.9166   0.0322849
         310    -5.45817    -5.91512   0.0322146
         311    -5.45834    -5.91365   0.0321445
         312    -5.45881    -5.91219   0.0320745
         313    -5.45912    -5.91075   0.0320047
         314    -5.45898    -5.90931   0.0319351
         315    -5.45945    -5.90788   0.0318656
         316    -5.45976    -5.90646   0.0317963
         317    -5.46008    -5.90505   0.0317272
         318    -5.46071    -5.90366   0.0316582
         319    -5.46089    -5.90227   0.0315894
         320    -5.46123    -5.90089   0.0315207
         321    -5.46158    -5.89952   0.0314522
         322    -5.46209    -5.89816   0.0313838
         323    -5.46292    -5.89681   0.0313156
         324    -5.46391    -5.89548   0.0312474
         325    -5.46401    -5.89415   0.0311795
         326    -5.46473    -5.89283   0.0311116
         327    -5.46532    -5.89153    0.031044
         328    -5.46562    -5.89023   0.0309765
         329    -5.46625    -5.88894   0.0309091
         330    -5.46674    -5.88766   0.0308419
         331     -5.4674    -5.88639   0.0307748
         332    -5.46793    -5.88513    0.030708
         333    -5.46878    -5.88388   0.0306412
         334     -5.4695    -5.88264   0.0305745
         335    -5.47024    -5.88141   0.0305081
         336    -5.47114    -5.88019   0.0304417
         337    -5.47161    -5.87897   0.0303755
         338    -5.47224    -5.87777   0.0303094
         339    -5.47288    -5.87658   0.0302436
         340    -5.47383    -5.87539   0.0301778
         341    -5.47404    -5.87422   0.0301122
