#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
         614     1.78287     1.78939 0.000658345
         615     1.78308     1.78938 0.000657354
         616      1.7833     1.78937 0.000656361
         617     1.78352     1.78936 0.000655366
         618     1.78375     1.78936 0.000654369
         619     1.78398     1.78935 0.000653369
         620     1.78421     1.78934 0.000652368
         621     1.78446     1.78933 0.000651365
         622      1.7847     1.78932  0.00065036
         623     1.78495     1.78932 0.000649354
         624      1.7852     1.78931 0.000648347
         625     1.78546      1.7893 0.000647339
         626     1.78572      1.7893  0.00064633
         627     1.78599     1.78929 0.000645321
         628     1.78625     1.78929 0.000644311
         629     1.78653     1.78928 0.000643302
         630      1.7868     1.78928 0.000642293
         631     1.78708     1.78928 0.000641284
         632     1.78736     1.78927 0.000640277
         633     1.78765     1.78927  0.00063927
         634     1.78794     1.78927 0.000638266
         635     1.78822     1.78927 0.000637262
         636     1.78852     1.78927 0.000636262
         637     1.78881     1.78926 0.000635263
         638      1.7891     1.78926 0.000634267
         639      1.7894     1.78926 0.000633275
         640      1.7897     1.78927 0.000632286
         641        1.79     1.78927   0.0006313
         642     1.79029     1.78927 0.000630319
         643     1.79059     1.78927 0.000629342
         644     1.79089     1.78927  0.00062837
         645     1.79118     1.78928 0.000627403
         646     1.79148     1.78928 0.000626441
         647     1.79177     1.78928 0.000625484
         648     1.79206     1.78929 0.000624534
         649     1.79235     1.78929 0.000623589
         650     1.79264      1.7893 0.000622651
         651     1.79292      1.7893  0.00062172
         652      1.7932     1.78931 0.000620795
         653     1.79347     1.78931 0.000619877
         654     1.79374     1.78932 0.000618966
         655     1.79401     1.78933 0.000618062
         656     1.79427     1.78934 0.000617166
         657     1.79452     1.78934 0.000616277
         658     1.79477     1.78935 0.000615396
         659     1.79501     1.78936 0.000614522
         660     1.79524     1.78937 0.000613655
         661     1.79546     1.78938 0.000612796
         662     1.79568     1.78939 0.000611944
         663     1.79588      1.7894 0.000611099
         664     1.79608     1.78941 0.000610262
         665     1.79627     1.78942 0.000609431
         666     1.79644     1.78943 0.000608607
         667     1.79661     1.78944  0.00060779
         668     1.79676     1.78945 0.000606979
         669      1.7969     1.78946 0.000606174
         670     1.79703     1.78947 0.000605375
         671     1.79715     1.78948 0.000604581
         672     1.79725      1.7895 0.000603791
         673     1.79734     1.78951 0.000603007
         674     1.79742     1.78952 0.000602226
         675     1.79748     1.78953 0.000601449
         676     1.79752     1.78954 0.000600676
         677     1.79755     1.78956 0.000599905
         678     1.79756     1.78957 0.000599136
         679     1.79756     1.78958  0.00059837
         680     1.79754     1.78959 0.000597604
         681      1.7975      1.7896 0.000596839
         682     1.79744     1.78961 0.000596075
         683     1.79737     1.78963 0.000595311
         684     1.79728     1.78964 0.000594545
         685     1.79717     1.78965 0.000593779
         686     1.79704     1.78966 0.000593011
         687     1.79689     1.78967 0.000592241
         688     1.79672     1.78968 0.000591469
         689     1.79653     1.78969 0.000590695
         690     1.79633      1.7897 0.000589917
         691      1.7961     1.78971 0.000589136
         692     1.79585     1.78972 0.000588351
         693     1.79558     1.78972 0.000587563
         694     1.79529     1.78973 0.000586771
         695     1.79499     1.78974 0.000585976
         696     1.79466     1.78975 0.000585176
         697     1.79431     1.78975 0.000584373
         698     1.79394     1.78976 0.000583567
         699     1.79355     1.78977 0.000582757
         700     1.79315     1.78977 0.000581945
         701     1.79272     1.78977  0.00058113
         702     1.79228     1.78978 0.000580313
         703     1.79182     1.78978 0.000579495
         704     1.79134     1.78978 0.000578676
         705     1.79085     1.78978 0.000577857
         706     1.79033     1.78979 0.000577039
         707     1.78981     1.78979 0.000576223
         708     1.78927     1.78978  0.00057541
         709     1.78871     1.78978   0.0005746
         710     1.78815     1.78978 0.000573795
         711     1.78757     1.78978 0.000572997
         712     1.78698     1.78977 0.000572205
         713     1.78639     1.78977 0.000571423
         714     1.78578     1.78976  0.00057065
         715     1.78517     1.78976 0.000569888
         716     1.78456     1.78975 0.000569138
         717     1.78394     1.78974 0.000568402
         718     1.78332     1.78973 0.000567681
         719      1.7827     1.78972 0.000566975
         720     1.78208     1.78971 0.000566287
         721     1.78147      1.7897 0.000565617
