#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         147     1.19572     1.18283 0.000530925
         148     1.19603     1.18292 0.000534781
         149     1.19634     1.18301 0.000538729
         150     1.19665      1.1831  0.00054276
         151     1.19695     1.18319 0.000546869
         152     1.19726     1.18328 0.000551046
         153     1.19756     1.18337 0.000555287
         154     1.19785     1.18347 0.000559584
         155     1.19815     1.18356  0.00056393
         156     1.19844     1.18366 0.000568321
         157     1.19873     1.18375 0.000572749
         158     1.19901     1.18385  0.00057721
         159      1.1993     1.18395 0.000581698
         160     1.19958     1.18405 0.000586208
         161     1.19986     1.18414 0.000590736
         162     1.20013     1.18424 0.000595276
         163      1.2004     1.18434 0.000599825
         164     1.20067     1.18444 0.000604378
         165     1.20094     1.18454 0.000608932
         166     1.20121     1.18464 0.000613482
         167     1.20147     1.18474 0.000618026
         168     1.20173     1.18484  0.00062256
         169     1.20198     1.18494 0.000627082
         170     1.20223     1.18505 0.000631587
         171     1.20249     1.18515 0.000636073
         172     1.20273     1.18525 0.000640539
         173     1.20298     1.18535 0.000644981
         174     1.20322     1.18546 0.000649397
         175     1.20346     1.18556 0.000653785
         176      1.2037     1.18566 0.000658142
         177     1.20393     1.18576 0.000662468
         178     1.20416     1.18587 0.000666761
         179     1.20439     1.18597 0.000671018
         180     1.20462     1.18608 0.000675238
         181     1.20484     1.18618 0.000679419
         182     1.20506     1.18628 0.000683561
         183     1.20528     1.18639 0.000687662
         184     1.20549     1.18649  0.00069172
         185     1.20571     1.18659 0.000695735
         186     1.20591      1.1867 0.000699706
         187     1.20612      1.1868 0.000703631
         188     1.20632     1.18691 0.000707509
         189     1.20653     1.18701 0.000711341
         190     1.20672     1.18711 0.000715123
         191     1.20692     1.18722 0.000718857
         192     1.20711     1.18732 0.000722541
         193      1.2073     1.18742 0.000726174
         194     1.20748     1.18753 0.000729756
         195     1.20767     1.18763 0.000733285
         196     1.20785     1.18773 0.000736762
         197     1.20802     1.18784 0.000740186
         198      1.2082     1.18794 0.000743555
         199     1.20837     1.18804  0.00074687
         200     1.20853     1.18814  0.00075013
         201      1.2087     1.18825 0.000753334
         202     1.20886     1.18835 0.000756481
         203     1.20901     1.18845 0.000759572
         204     1.20916     1.18855 0.000762605
         205     1.20931     1.18865  0.00076558
         206     1.20946     1.18875 0.000768496
         207      1.2096     1.18886 0.000771353
         208     1.20974     1.18896  0.00077415
         209     1.20987     1.18906 0.000776887
         210        1.21     1.18916 0.000779563
         211     1.21013     1.18926 0.000782178
         212     1.21025     1.18935 0.000784731
         213     1.21036     1.18945 0.000787221
         214     1.21048     1.18955 0.000789648
         215     1.21058     1.18965 0.000792011
         216     1.21069     1.18975 0.000794311
         217     1.21078     1.18984 0.000796545
         218     1.21088     1.18994 0.000798714
         219     1.21097     1.19004 0.000800817
         220     1.21105     1.19013 0.000802854
         221     1.21113     1.19023 0.000804824
         222      1.2112     1.19032 0.000806725
         223     1.21127     1.19041 0.000808559
         224     1.21133     1.19051 0.000810324
         225     1.21139      1.1906 0.000812019
         226     1.21144     1.19069 0.000813645
         227     1.21148     1.19078   0.0008152
         228     1.21152     1.19088 0.000816683
         229     1.21156     1.19097 0.000818095
         230     1.21158     1.19106 0.000819435
         231      1.2116     1.19114 0.000820702
         232     1.21162     1.19123 0.000821896
         233     1.21163     1.19132 0.000823016
         234     1.21163     1.19141 0.000824062
         235     1.21162     1.19149 0.000825032
         236     1.21161     1.19158 0.000825928
         237     1.21159     1.19166 0.000826748
         238     1.21156     1.19175 0.000827491
         239     1.21153     1.19183 0.000828158
         240     1.21149     1.19191 0.000828748
         241     1.21144     1.19199  0.00082926
         242     1.21138     1.19207 0.000829695
         243     1.21132     1.19215 0.000830051
         244     1.21124     1.19223 0.000830329
         245     1.21116     1.19231 0.000830529
         246     1.21108     1.19238  0.00083065
         247     1.21098     1.19246 0.000830692
         248     1.21087     1.19253 0.000830654
         249     1.21076     1.19261 0.000830538
         250     1.21064     1.19268 0.000830342
         251     1.21051     1.19275 0.000830067
         252     1.21037     1.19282 0.000829713
         253     1.21022     1.19289 0.000829279
         254     1.21006     1.19296 0.000828767
         255      1.2099     1.19302 0.000828176
         256     1.20972     1.19309 0.000827507
         257     1.20954     1.19315  0.00082676
         258     1.20935     1.19321 0.000825935
         259     1.20914     1.19328 0.000825033
         260     1.20893     1.19334 0.000824055
         261     1.20871     1.19339    0.000823
         262     1.20848     1.19345 0.000821871
         263     1.20824     1.19351 0.000820667
         264     1.20799     1.19356  0.00081939
         265     1.20773     1.19362  0.00081804
         266     1.20746     1.19367 0.000816619
         267     1.20718     1.19372 0.000815127
         268      1.2069     1.19377 0.000813567
         269      1.2066     1.19382 0.000811939
         270     1.20629     1.19386 0.000810246
         271     1.20597     1.19391 0.000808487
         272     1.20565     1.19395 0.000806666
         273     1.20531     1.19399 0.000804784
         274     1.20496     1.19403 0.000802842
         275     1.20461     1.19407 0.000800844
         276     1.20425     1.19411  0.00079879
         277     1.20387     1.19414 0.000796684
         278     1.20349     1.19418 0.000794528
         279      1.2031     1.19421 0.000792323
         280      1.2027     1.19424 0.000790073
         281     1.20229     1.19427 0.000787781
         282     1.20187     1.19429 0.000785449
         283     1.20144     1.19432  0.00078308
         284     1.20101     1.19434 0.000780677
         285     1.20057     1.19436 0.000778243
