#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         137 -0.00335096 -0.00335096 6.09068e-12
         138 -0.00335096 -0.00335096 6.06857e-12
         139 -0.00335096 -0.00335096  6.0467e-12
         140 -0.00335096 -0.00335096 6.02507e-12
         141 -0.00335096 -0.00335096 6.00366e-12
         142 -0.00335096 -0.00335096 5.98248e-12
         143 -0.00335096 -0.00335096 5.96153e-12
         144 -0.00335096 -0.00335096 5.94079e-12
         145 -0.00335096 -0.00335096 5.92027e-12
         146 -0.00335096 -0.00335096 5.89996e-12
         147 -0.00335096 -0.00335096 5.87986e-12
         148 -0.00335096 -0.00335096 5.85996e-12
         149 -0.00335096 -0.00335096 5.84027e-12
         150 -0.00335096 -0.00335096 5.82077e-12
         151 -0.00335096 -0.00335096 6.69895e-12
         152 -0.00335096 -0.00335096 6.67688e-12
         153 -0.00335096 -0.00335096 6.65502e-12
         154 -0.00335096 -0.00335096 6.63338e-12
         155 -0.00335096 -0.00335096 6.61195e-12
         156 -0.00335096 -0.00335096 6.59072e-12
         157 -0.00335096 -0.00335096  6.5697e-12
         158 -0.00335096 -0.00335096 6.54887e-12
         159 -0.00335096 -0.00335096 6.52825e-12
         160 -0.00335096 -0.00335096 6.50781e-12
         161 -0.00335096 -0.00335096 6.48757e-12
         162 -0.00335096 -0.00335096 6.46752e-12
         163 -0.00335096 -0.00335096 6.44765e-12
         164 -0.00335096 -0.00335096 6.42796e-12
         165 -0.00335096 -0.00335096 6.40845e-12
         166 -0.00335096 -0.00335096 6.38912e-12
         167 -0.00335096 -0.00335096 6.36996e-12
         168 -0.00335096 -0.00335096 6.35098e-12
         169 -0.00335096 -0.00335096 6.33216e-12
         170 -0.00335096 -0.00335096 6.31351e-12
         171 -0.00335096 -0.00335096 5.45165e-12
         172 -0.00335096 -0.00335096 5.43578e-12
         173 -0.00335096 -0.00335096 5.42004e-12
         174 -0.00335096 -0.00335096 5.40445e-12
         175 -0.00335096 -0.00335096 4.40009e-12
         176 -0.00335096 -0.00335096 3.10248e-12
         177 -0.00335096 -0.00335096  3.0937e-12
         178 -0.00335096 -0.00335096           0
         179 -0.00335096 -0.00335096 3.07637e-12
         180 -0.00335096 -0.00335096 3.06781e-12
         181 -0.00335096 -0.00335096 4.32654e-12
         182 -0.00335096 -0.00335096 5.28433e-12
         183 -0.00335096 -0.00335096 5.26987e-12
         184 -0.00335096 -0.00335096 6.06857e-12
         185 -0.00335096 -0.00335096  6.7665e-12
         186 -0.00335096 -0.00335096 6.74829e-12
         187 -0.00335096 -0.00335096 7.37259e-12
         188 -0.00335096 -0.00335096 7.35295e-12
         189 -0.00335096 -0.00335096 7.92106e-12
         190 -0.00335096 -0.00335096 8.44566e-12
         191 -0.00335096 -0.00335096 8.42352e-12
         192 -0.00335096 -0.00335096 8.91119e-12
         193 -0.00335096 -0.00335096 8.88808e-12
         194 -0.00335096 -0.00335096 9.34468e-12
         195 -0.00335096 -0.00335096 9.32069e-12
         196 -0.00335096 -0.00335096 9.75065e-12
         197 -0.00335096 -0.00335096 9.72587e-12
         198 -0.00335096 -0.00335096 1.01327e-11
         199 -0.00335096 -0.00335096 1.05199e-11
         200 -0.00335096 -0.00335096 1.04935e-11
         201 -0.00335096 -0.00335096 1.08625e-11
         202 -0.00335096 -0.00335096 1.08356e-11
         203 -0.00335096 -0.00335096 1.11883e-11
         204 -0.00335096 -0.00335096 1.11608e-11
         205 -0.00335096 -0.00335096 1.14987e-11
         206 -0.00335096 -0.00335096 1.14707e-11
         207 -0.00335096 -0.00335096 1.17952e-11
         208 -0.00335096 -0.00335096 1.17668e-11
         209 -0.00335096 -0.00335096 1.20789e-11
         210 -0.00335096 -0.00335096 1.20501e-11
         211 -0.00335096 -0.00335096  1.2351e-11
         212 -0.00335096 -0.00335096 1.23218e-11
         213 -0.00335096 -0.00335096 1.22928e-11
         214 -0.00335096 -0.00335096 1.25827e-11
         215 -0.00335096 -0.00335096 1.25534e-11
         216 -0.00335096 -0.00335096 1.28336e-11
         217 -0.00335096 -0.00335096  1.2804e-11
         218 -0.00335096 -0.00335096 1.30752e-11
         219 -0.00335096 -0.00335096 1.30453e-11
         220 -0.00335096 -0.00335096 1.33082e-11
         221 -0.00335096 -0.00335096  1.3278e-11
         222 -0.00335096 -0.00335096 1.32481e-11
         223 -0.00335096 -0.00335096 1.35026e-11
         224 -0.00335096 -0.00335096 1.34725e-11
         225 -0.00335096 -0.00335096 1.37197e-11
         226 -0.00335096 -0.00335096 1.36893e-11
         227 -0.00335096 -0.00335096 1.39296e-11
         228 -0.00335096 -0.00335096  1.3899e-11
         229 -0.00335096 -0.00335096 1.38686e-11
         230 -0.00335096 -0.00335096 1.41021e-11
         231 -0.00335096 -0.00335096 1.40715e-11
         232 -0.00335096 -0.00335096 1.42988e-11
         233 -0.00335096 -0.00335096 1.42681e-11
         234 -0.00335096 -0.00335096 1.42376e-11
         235 -0.00335096 -0.00335096 1.44587e-11
         236 -0.00335096 -0.00335096 1.44281e-11
         237 -0.00335096 -0.00335096 1.43976e-11
         238 -0.00335096 -0.00335096 1.46129e-11
         239 -0.00335096 -0.00335096 1.45823e-11
         240 -0.00335096 -0.00335096 1.47925e-11
         241 -0.00335096 -0.00335096 1.47617e-11
         242 -0.00335096 -0.00335096 1.47312e-11
         243 -0.00335096 -0.00335096 1.49361e-11
         244 -0.00335096 -0.00335096 1.49055e-11
         245 -0.00335096 -0.00335096  1.4875e-11
         246 -0.00335096 -0.00335096 1.50749e-11
         247 -0.00335096 -0.00335096 1.50444e-11
         248 -0.00335096 -0.00335096  1.5014e-11
         249 -0.00335096 -0.00335096 1.52091e-11
         250 -0.00335096 -0.00335096 1.51787e-11
         251 -0.00335096 -0.00335096 1.51484e-11
