#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        2331     1.74562     1.68585  0.00555585
        2332     1.74299     1.68588  0.00555352
        2333     1.74026      1.6859  0.00555119
        2334     1.73744     1.68592  0.00554885
        2335     1.73454     1.68594  0.00554652
        2336     1.73155     1.68596  0.00554418
        2337     1.72847     1.68598  0.00554183
        2338     1.72531       1.686  0.00553949
        2339     1.72207     1.68601  0.00553714
        2340     1.71876     1.68603  0.00553479
        2341     1.71537     1.68604  0.00553244
        2342     1.71191     1.68605  0.00553009
        2343     1.70838     1.68606  0.00552774
        2344     1.70479     1.68607  0.00552539
        2345     1.70113     1.68608  0.00552304
        2346     1.69742     1.68608  0.00552068
        2347     1.69366     1.68608  0.00551833
        2348     1.68984     1.68608  0.00551598
        2349     1.68598     1.68608  0.00551363
        2350     1.68207     1.68608  0.00551129
        2351     1.67813     1.68608  0.00550895
        2352     1.67416     1.68607  0.00550661
        2353     1.67016     1.68607  0.00550427
        2354     1.66613     1.68606  0.00550194
        2355     1.66209     1.68605  0.00549961
        2356     1.65803     1.68604  0.00549729
        2357     1.65396     1.68602  0.00549497
        2358      1.6499     1.68601  0.00549266
        2359     1.64583     1.68599  0.00549036
        2360     1.64178     1.68597  0.00548807
        2361     1.63774     1.68595  0.00548578
        2362     1.63372     1.68593   0.0054835
        2363     1.62973     1.68591  0.00548124
        2364     1.62577     1.68588  0.00547898
        2365     1.62186     1.68585  0.00547673
        2366     1.61799     1.68583  0.00547449
        2367     1.61417     1.68579  0.00547226
        2368     1.61041     1.68576  0.00547004
        2369     1.60671     1.68573  0.00546783
        2370     1.60309     1.68569  0.00546564
        2371     1.59954     1.68566  0.00546345
        2372     1.59608     1.68562  0.00546128
        2373     1.59271     1.68558  0.00545912
        2374     1.58944     1.68554  0.00545697
        2375     1.58627      1.6855  0.00545483
        2376     1.58322     1.68546   0.0054527
        2377     1.58027     1.68541  0.00545059
        2378     1.57745     1.68537  0.00544849
        2379     1.57476     1.68532  0.00544639
        2380     1.57219     1.68527  0.00544431
        2381     1.56977     1.68522  0.00544224
        2382     1.56748     1.68517  0.00544018
        2383     1.56535     1.68512  0.00543813
        2384     1.56336     1.68507  0.00543609
        2385     1.56153     1.68502  0.00543406
        2386     1.55985     1.68497  0.00543203
        2387     1.55833     1.68492  0.00543002
        2388     1.55698     1.68486  0.00542801
        2389     1.55579     1.68481  0.00542601
        2390     1.55477     1.68475  0.00542401
        2391     1.55391      1.6847  0.00542202
        2392     1.55322     1.68464  0.00542003
        2393      1.5527     1.68459  0.00541804
        2394     1.55235     1.68453  0.00541606
        2395     1.55216     1.68448  0.00541408
        2396     1.55214     1.68442   0.0054121
        2397     1.55229     1.68437  0.00541013
        2398     1.55259     1.68431  0.00540815
        2399     1.55305     1.68426  0.00540617
        2400     1.55367      1.6842  0.00540419
        2401     1.55443     1.68415  0.00540221
        2402     1.55535      1.6841  0.00540023
        2403      1.5564     1.68404  0.00539824
        2404      1.5576     1.68399  0.00539625
        2405     1.55892     1.68394  0.00539426
        2406     1.56037     1.68389  0.00539226
        2407     1.56195     1.68384  0.00539026
        2408     1.56364     1.68379  0.00538825
        2409     1.56543     1.68374  0.00538624
        2410     1.56733     1.68369  0.00538422
        2411     1.56932     1.68364   0.0053822
        2412      1.5714      1.6836  0.00538017
        2413     1.57356     1.68355  0.00537813
        2414     1.57579     1.68351  0.00537609
        2415     1.57809     1.68346  0.00537404
        2416     1.58045     1.68342  0.00537199
        2417     1.58286     1.68338  0.00536992
        2418     1.58531     1.68334  0.00536786
        2419      1.5878      1.6833  0.00536578
        2420     1.59032     1.68326   0.0053637
        2421     1.59286     1.68322  0.00536162
        2422     1.59541     1.68319  0.00535953
        2423     1.59798     1.68315  0.00535743
        2424     1.60054     1.68312  0.00535533
        2425      1.6031     1.68308  0.00535322
        2426     1.60565     1.68305  0.00535111
        2427     1.60817     1.68302  0.00534899
        2428     1.61068     1.68299  0.00534687
        2429     1.61315     1.68296  0.00534475
        2430     1.61559     1.68293  0.00534262
        2431     1.61798     1.68291  0.00534049
        2432     1.62033     1.68288  0.00533836
        2433     1.62262     1.68286  0.00533622
        2434     1.62486     1.68283  0.00533408
        2435     1.62703     1.68281  0.00533194
        2436     1.62914     1.68279   0.0053298
        2437     1.63117     1.68277  0.00532765
        2438     1.63313     1.68275  0.00532551
        2439     1.63501     1.68273  0.00532336
        2440     1.63681     1.68271  0.00532121
        2441     1.63852     1.68269  0.00531906
        2442     1.64014     1.68267  0.00531691
        2443     1.64167     1.68266  0.00531476
        2444     1.64311     1.68264  0.00531261
        2445     1.64445     1.68262  0.00531046
        2446     1.64569     1.68261  0.00530831
        2447     1.64683     1.68259  0.00530616
        2448     1.64787     1.68258  0.00530401
        2449     1.64881     1.68257  0.00530187
        2450     1.64964     1.68255  0.00529972
        2451     1.65037     1.68254  0.00529757
        2452       1.651     1.68253  0.00529543
        2453     1.65152     1.68251  0.00529328
        2454     1.65194      1.6825  0.00529114
        2455     1.65225     1.68249    0.005289
        2456     1.65246     1.68248  0.00528686
        2457     1.65257     1.68246  0.00528472
        2458     1.65258     1.68245  0.00528259
        2459     1.65248     1.68244  0.00528045
        2460     1.65229     1.68243  0.00527832
        2461     1.65201     1.68242  0.00527619
        2462     1.65163      1.6824  0.00527406
        2463     1.65116     1.68239  0.00527194
        2464      1.6506     1.68238  0.00526981
        2465     1.64996     1.68236  0.00526769
        2466     1.64924     1.68235  0.00526557
        2467     1.64843     1.68234  0.00526346
        2468     1.64756     1.68232  0.00526134
        2469     1.64661     1.68231  0.00525923
        2470     1.64559     1.68229  0.00525712
        2471     1.64452     1.68228  0.00525502
        2472     1.64338     1.68226  0.00525292
        2473     1.64219     1.68225  0.00525082
        2474     1.64094     1.68223  0.00524872
        2475     1.63965     1.68221  0.00524663
        2476     1.63831      1.6822  0.00524454
        2477     1.63694     1.68218  0.00524245
        2478     1.63553     1.68216  0.00524037
        2479      1.6341     1.68214  0.00523829
        2480     1.63263     1.68212  0.00523622
        2481     1.63114      1.6821  0.00523415
        2482     1.62963     1.68208  0.00523208
        2483     1.62811     1.68206  0.00523002
        2484     1.62657     1.68203  0.00522796
        2485     1.62502     1.68201  0.00522591
        2486     1.62346     1.68199  0.00522386
        2487      1.6219     1.68196  0.00522182
        2488     1.62034     1.68194  0.00521978
        2489     1.61878     1.68191  0.00521774
        2490     1.61721     1.68189  0.00521571
        2491     1.61565     1.68186  0.00521368
        2492     1.61409     1.68183  0.00521166
        2493     1.61254      1.6818  0.00520965
        2494     1.61099     1.68178  0.00520763
        2495     1.60945     1.68175  0.00520563
        2496      1.6079     1.68172  0.00520363
        2497     1.60637     1.68169  0.00520163
        2498     1.60484     1.68166  0.00519964
        2499     1.60331     1.68163  0.00519765
        2500     1.60178     1.68159  0.00519567
        2501     1.60025     1.68156   0.0051937
        2502     1.59873     1.68153  0.00519173
        2503      1.5972     1.68149  0.00518976
        2504     1.59567     1.68146   0.0051878
        2505     1.59414     1.68143  0.00518585
        2506     1.59259     1.68139   0.0051839
        2507     1.59104     1.68135  0.00518196
        2508     1.58948     1.68132  0.00518002
        2509     1.58791     1.68128  0.00517809
        2510     1.58633     1.68124  0.00517616
        2511     1.58473      1.6812  0.00517425
        2512     1.58312     1.68116  0.00517233
        2513     1.58149     1.68112  0.00517043
        2514     1.57984     1.68108  0.00516853
        2515     1.57817     1.68104  0.00516663
        2516     1.57648       1.681  0.00516475
        2517     1.57477     1.68096  0.00516287
        2518     1.57304     1.68092    0.005161
        2519     1.57129     1.68087  0.00515913
        2520     1.56951     1.68083  0.00515727
        2521     1.56771     1.68078  0.00515542
        2522     1.56589     1.68074  0.00515358
        2523     1.56405     1.68069  0.00515174
        2524     1.56219     1.68065  0.00514992
        2525     1.56031      1.6806   0.0051481
        2526     1.55841     1.68055  0.00514629
        2527     1.55649      1.6805  0.00514448
        2528     1.55457     1.68045  0.00514269
        2529     1.55262      1.6804  0.00514091
        2530     1.55067     1.68035  0.00513913
        2531     1.54871      1.6803  0.00513736
        2532     1.54674     1.68024   0.0051356
        2533     1.54477     1.68019  0.00513386
        2534      1.5428     1.68014  0.00513212
        2535     1.54084     1.68008  0.00513039
        2536     1.53887     1.68003  0.00512866
        2537     1.53692     1.67997  0.00512695
        2538     1.53498     1.67991  0.00512525
        2539     1.53305     1.67985  0.00512356
        2540     1.53114      1.6798  0.00512188
        2541     1.52926     1.67974   0.0051202
        2542      1.5274     1.67968  0.00511854
        2543     1.52557     1.67962  0.00511689
        2544     1.52378     1.67955  0.00511524
        2545     1.52202     1.67949  0.00511361
        2546      1.5203     1.67943  0.00511198
        2547     1.51863     1.67937  0.00511036
        2548       1.517      1.6793  0.00510875
        2549     1.51542     1.67924  0.00510715
        2550      1.5139     1.67917  0.00510556
        2551     1.51244     1.67911  0.00510398
        2552     1.51104     1.67904   0.0051024
        2553      1.5097     1.67898  0.00510084
        2554     1.50842     1.67891  0.00509928
        2555     1.50722     1.67884  0.00509772
        2556     1.50608     1.67878  0.00509618
        2557     1.50503     1.67871  0.00509464
        2558     1.50404     1.67864   0.0050931
        2559     1.50313     1.67857  0.00509158
        2560     1.50231      1.6785  0.00509005
        2561     1.50156     1.67843  0.00508853
        2562     1.50089     1.67836  0.00508702
        2563     1.50031     1.67829  0.00508551
        2564      1.4998     1.67822    0.005084
        2565     1.49938     1.67815   0.0050825
        2566     1.49905     1.67808    0.005081
        2567     1.49879     1.67801   0.0050795
        2568     1.49862     1.67794    0.005078
        2569     1.49853     1.67787   0.0050765
        2570     1.49852     1.67781  0.00507501
        2571     1.49859     1.67774  0.00507351
        2572     1.49874     1.67767  0.00507202
        2573     1.49897      1.6776  0.00507052
        2574     1.49927     1.67753  0.00506902
        2575     1.49964     1.67746  0.00506753
        2576     1.50009     1.67739  0.00506603
        2577      1.5006     1.67732  0.00506453
        2578     1.50118     1.67725  0.00506302
        2579     1.50182     1.67718  0.00506152
        2580     1.50252     1.67712  0.00506001
        2581     1.50328     1.67705  0.00505849
        2582     1.50409     1.67698  0.00505698
        2583     1.50495     1.67692  0.00505546
        2584     1.50586     1.67685  0.00505394
        2585     1.50681     1.67678  0.00505241
        2586      1.5078     1.67672  0.00505088
        2587     1.50882     1.67665  0.00504934
        2588     1.50987     1.67659   0.0050478
        2589     1.51095     1.67653  0.00504626
        2590     1.51206     1.67646  0.00504471
        2591     1.51318      1.6764  0.00504316
        2592     1.51432     1.67634   0.0050416
        2593     1.51547     1.67627  0.00504004
        2594     1.51663     1.67621  0.00503847
        2595     1.51779     1.67615   0.0050369
        2596     1.51895     1.67609  0.00503532
        2597      1.5201     1.67603  0.00503374
        2598     1.52125     1.67597  0.00503215
        2599     1.52238     1.67591  0.00503057
        2600      1.5235     1.67585  0.00502897
        2601      1.5246      1.6758  0.00502737
        2602     1.52568     1.67574  0.00502577
        2603     1.52674     1.67568  0.00502417
        2604     1.52776     1.67562  0.00502256
        2605     1.52876     1.67557  0.00502095
        2606     1.52972     1.67551  0.00501933
        2607     1.53064     1.67546  0.00501772
        2608     1.53153      1.6754   0.0050161
        2609     1.53237     1.67535  0.00501447
        2610     1.53317     1.67529  0.00501285
        2611     1.53392     1.67524  0.00501122
        2612     1.53462     1.67518  0.00500959
        2613     1.53527     1.67513  0.00500796
        2614     1.53587     1.67508  0.00500633
        2615     1.53642     1.67502  0.00500469
        2616     1.53691     1.67497  0.00500306
        2617     1.53735     1.67492  0.00500142
        2618     1.53773     1.67487  0.00499979
        2619     1.53805     1.67481  0.00499815
        2620     1.53832     1.67476  0.00499652
        2621     1.53853     1.67471  0.00499488
        2622     1.53868     1.67466  0.00499324
        2623     1.53877     1.67461  0.00499161
        2624      1.5388     1.67455  0.00498997
        2625     1.53877      1.6745  0.00498834
        2626     1.53868     1.67445  0.00498671
        2627     1.53853      1.6744  0.00498508
        2628     1.53832     1.67435  0.00498345
        2629     1.53805     1.67429  0.00498183
        2630     1.53773     1.67424   0.0049802
        2631     1.53734     1.67419  0.00497858
        2632      1.5369     1.67414  0.00497696
        2633      1.5364     1.67409  0.00497535
        2634     1.53584     1.67403  0.00497374
        2635     1.53523     1.67398  0.00497213
        2636     1.53456     1.67393  0.00497052
        2637     1.53384     1.67388  0.00496892
        2638     1.53306     1.67382  0.00496732
        2639     1.53223     1.67377  0.00496573
        2640     1.53135     1.67371  0.00496414
        2641     1.53042     1.67366  0.00496256
        2642     1.52944     1.67361  0.00496098
        2643     1.52841     1.67355  0.00495941
        2644     1.52733      1.6735  0.00495784
        2645     1.52621     1.67344  0.00495628
        2646     1.52503     1.67338  0.00495473
        2647     1.52382     1.67333  0.00495318
        2648     1.52256     1.67327  0.00495163
        2649     1.52126     1.67321   0.0049501
        2650     1.51991     1.67315  0.00494857
        2651     1.51853      1.6731  0.00494704
        2652      1.5171     1.67304  0.00494553
        2653     1.51564     1.67298  0.00494402
        2654     1.51414     1.67292  0.00494252
        2655     1.51261     1.67286  0.00494103
        2656     1.51105      1.6728  0.00493954
        2657     1.50945     1.67274  0.00493806
        2658     1.50782     1.67267   0.0049366
        2659     1.50616     1.67261  0.00493514
        2660     1.50447     1.67255  0.00493369
        2661     1.50276     1.67248  0.00493224
        2662     1.50102     1.67242  0.00493081
        2663     1.49926     1.67235  0.00492939
        2664     1.49749     1.67229  0.00492798
        2665     1.49569     1.67222  0.00492657
        2666     1.49388     1.67216  0.00492518
        2667     1.49205     1.67209   0.0049238
        2668     1.49022     1.67202  0.00492242
        2669     1.48837     1.67195  0.00492106
        2670     1.48652     1.67188  0.00491971
        2671     1.48466     1.67181  0.00491836
        2672     1.48281     1.67174  0.00491703
        2673     1.48095     1.67167  0.00491571
        2674      1.4791      1.6716   0.0049144
        2675     1.47726     1.67152   0.0049131
        2676     1.47543     1.67145  0.00491181
        2677     1.47361     1.67138  0.00491053
        2678     1.47182      1.6713  0.00490926
        2679     1.47004     1.67123    0.004908
        2680     1.46829     1.67115  0.00490676
        2681     1.46657     1.67108  0.00490552
        2682     1.46489       1.671  0.00490429
        2683     1.46324     1.67092  0.00490308
        2684     1.46163     1.67084  0.00490187
        2685     1.46007     1.67077  0.00490067
        2686     1.45856     1.67069  0.00489948
        2687      1.4571     1.67061  0.00489831
        2688      1.4557     1.67053  0.00489714
        2689     1.45437     1.67045  0.00489597
        2690      1.4531     1.67037  0.00489482
        2691      1.4519     1.67028  0.00489368
        2692     1.45078      1.6702  0.00489254
        2693     1.44973     1.67012   0.0048914
        2694     1.44876     1.67004  0.00489028
        2695     1.44788     1.66996  0.00488916
        2696     1.44709     1.66987  0.00488804
        2697     1.44639     1.66979  0.00488693
        2698     1.44578     1.66971  0.00488583
        2699     1.44527     1.66962  0.00488473
        2700     1.44486     1.66954  0.00488363
        2701     1.44455     1.66946  0.00488253
        2702     1.44435     1.66937  0.00488143
        2703     1.44425     1.66929  0.00488034
        2704     1.44425     1.66921  0.00487924
        2705     1.44437     1.66913  0.00487815
        2706     1.44459     1.66904  0.00487705
        2707     1.44493     1.66896  0.00487595
        2708     1.44537     1.66888  0.00487485
        2709     1.44592     1.66879  0.00487374
        2710     1.44659     1.66871  0.00487263
        2711     1.44736     1.66863  0.00487152
        2712     1.44823     1.66855   0.0048704
        2713     1.44922     1.66847  0.00486928
        2714     1.45031     1.66839  0.00486815
        2715      1.4515     1.66831  0.00486701
        2716     1.45279     1.66823  0.00486586
        2717     1.45417     1.66815  0.00486471
        2718     1.45565     1.66807  0.00486355
        2719     1.45722     1.66799  0.00486238
        2720     1.45888     1.66792   0.0048612
        2721     1.46063     1.66784  0.00486001
        2722     1.46245     1.66777  0.00485881
        2723     1.46435     1.66769   0.0048576
        2724     1.46633     1.66762  0.00485638
        2725     1.46837     1.66754  0.00485515
        2726     1.47048     1.66747   0.0048539
        2727     1.47265      1.6674  0.00485265
        2728     1.47488     1.66733  0.00485138
        2729     1.47716     1.66726  0.00485011
        2730     1.47948     1.66719  0.00484882
        2731     1.48185     1.66712  0.00484752
        2732     1.48426     1.66706  0.00484621
        2733     1.48671     1.66699  0.00484488
        2734     1.48919     1.66693  0.00484355
        2735      1.4917     1.66686   0.0048422
        2736     1.49422      1.6668  0.00484084
        2737     1.49677     1.66674  0.00483947
        2738     1.49934     1.66668  0.00483809
        2739     1.50192     1.66662   0.0048367
        2740      1.5045     1.66656  0.00483529
        2741      1.5071      1.6665  0.00483388
        2742     1.50969     1.66644  0.00483245
        2743     1.51229     1.66638  0.00483102
        2744     1.51488     1.66633  0.00482957
        2745     1.51747     1.66628  0.00482812
        2746     1.52006     1.66622  0.00482665
        2747     1.52263     1.66617  0.00482518
        2748     1.52519     1.66612   0.0048237
        2749     1.52774     1.66607  0.00482221
        2750     1.53028     1.66602   0.0048207
        2751     1.53279     1.66597   0.0048192
        2752     1.53529     1.66592  0.00481768
        2753     1.53777     1.66588  0.00481615
        2754     1.54023     1.66583  0.00481462
        2755     1.54267     1.66579  0.00481308
        2756     1.54509     1.66574  0.00481153
        2757     1.54748      1.6657  0.00480998
        2758     1.54985     1.66566  0.00480842
        2759      1.5522     1.66562  0.00480685
        2760     1.55452     1.66558  0.00480528
        2761     1.55682     1.66554   0.0048037
        2762     1.55909      1.6655  0.00480211
        2763     1.56133     1.66546  0.00480052
        2764     1.56355     1.66542  0.00479893
        2765     1.56574     1.66539  0.00479733
        2766     1.56791     1.66535  0.00479572
        2767     1.57005     1.66532  0.00479412
        2768     1.57216     1.66528   0.0047925
        2769     1.57424     1.66525  0.00479088
        2770      1.5763     1.66522  0.00478926
        2771     1.57832     1.66519  0.00478764
        2772     1.58032     1.66516  0.00478601
        2773     1.58229     1.66513  0.00478437
        2774     1.58424      1.6651  0.00478274
        2775     1.58615     1.66507   0.0047811
        2776     1.58803     1.66504  0.00477946
        2777     1.58988     1.66501  0.00477781
        2778      1.5917     1.66499  0.00477617
        2779     1.59348     1.66496  0.00477452
        2780     1.59524     1.66494  0.00477286
        2781     1.59696     1.66491  0.00477121
        2782     1.59865     1.66489  0.00476956
        2783      1.6003     1.66487   0.0047679
        2784     1.60192     1.66484  0.00476624
        2785      1.6035     1.66482  0.00476458
        2786     1.60505      1.6648  0.00476292
        2787     1.60656     1.66478  0.00476125
        2788     1.60803     1.66476  0.00475959
        2789     1.60947     1.66474  0.00475792
        2790     1.61087     1.66472  0.00475626
        2791     1.61224      1.6647  0.00475459
        2792     1.61357     1.66468  0.00475292
        2793     1.61486     1.66466  0.00475126
        2794     1.61611     1.66465  0.00474959
        2795     1.61733     1.66463  0.00474792
        2796     1.61852     1.66461  0.00474625
        2797     1.61967      1.6646  0.00474458
        2798     1.62078     1.66458  0.00474291
        2799     1.62186     1.66457  0.00474124
        2800     1.62291     1.66455  0.00473957
        2801     1.62392     1.66454   0.0047379
        2802     1.62491     1.66452  0.00473623
        2803     1.62586     1.66451  0.00473456
        2804     1.62678      1.6645  0.00473289
        2805     1.62768     1.66448  0.00473122
        2806     1.62855     1.66447  0.00472955
        2807      1.6294     1.66446  0.00472788
        2808     1.63022     1.66445  0.00472622
        2809     1.63103     1.66443  0.00472455
        2810     1.63182     1.66442  0.00472288
        2811     1.63259     1.66441  0.00472121
        2812     1.63334      1.6644  0.00471955
        2813     1.63408     1.66439  0.00471788
        2814     1.63481     1.66438  0.00471622
        2815     1.63554     1.66437  0.00471455
        2816     1.63625     1.66436  0.00471289
        2817     1.63697     1.66435  0.00471123
        2818     1.63768     1.66434  0.00470956
        2819      1.6384     1.66433   0.0047079
        2820     1.63911     1.66432  0.00470624
        2821     1.63984     1.66431  0.00470458
        2822     1.64057      1.6643  0.00470292
        2823     1.64131      1.6643  0.00470126
        2824     1.64207     1.66429  0.00469961
        2825     1.64284     1.66428  0.00469795
        2826     1.64363     1.66427  0.00469629
        2827     1.64444     1.66427  0.00469463
        2828     1.64527     1.66426  0.00469298
        2829     1.64612     1.66425  0.00469133
        2830     1.64699     1.66425  0.00468967
        2831     1.64789     1.66424  0.00468802
        2832     1.64882     1.66424  0.00468637
        2833     1.64977     1.66423  0.00468471
        2834     1.65075     1.66423  0.00468306
        2835     1.65175     1.66422  0.00468141
        2836     1.65279     1.66422  0.00467977
        2837     1.65385     1.66421  0.00467812
        2838     1.65495     1.66421  0.00467647
        2839     1.65607     1.66421  0.00467482
        2840     1.65721      1.6642  0.00467318
        2841     1.65839      1.6642  0.00467153
        2842     1.65959      1.6642  0.00466989
        2843     1.66081      1.6642  0.00466825
        2844     1.66206      1.6642  0.00466661
        2845     1.66332      1.6642  0.00466497
        2846     1.66461      1.6642  0.00466333
        2847     1.66591      1.6642  0.00466169
        2848     1.66723      1.6642  0.00466005
        2849     1.66856      1.6642  0.00465842
        2850      1.6699      1.6642  0.00465678
        2851     1.67124     1.66421  0.00465515
        2852     1.67259     1.66421  0.00465352
        2853     1.67394     1.66421  0.00465189
        2854     1.67529     1.66422  0.00465026
        2855     1.67663     1.66422  0.00464863
        2856     1.67797     1.66423  0.00464701
        2857     1.67929     1.66423  0.00464539
        2858      1.6806     1.66424  0.00464376
        2859     1.68188     1.66424  0.00464214
        2860     1.68315     1.66425  0.00464052
        2861     1.68439     1.66426  0.00463891
        2862      1.6856     1.66426  0.00463729
        2863     1.68678     1.66427  0.00463568
        2864     1.68793     1.66428  0.00463407
        2865     1.68903     1.66429  0.00463246
        2866      1.6901      1.6643  0.00463085
        2867     1.69112     1.66431  0.00462925
        2868      1.6921     1.66432  0.00462764
        2869     1.69303     1.66433  0.00462604
        2870     1.69391     1.66434  0.00462444
        2871     1.69474     1.66435  0.00462284
        2872     1.69551     1.66436  0.00462124
        2873     1.69623     1.66437  0.00461965
        2874     1.69689     1.66438  0.00461806
        2875      1.6975     1.66439  0.00461646
        2876     1.69804      1.6644  0.00461487
        2877     1.69852     1.66442  0.00461328
        2878     1.69895     1.66443   0.0046117
        2879     1.69931     1.66444  0.00461011
        2880     1.69961     1.66445  0.00460853
        2881     1.69985     1.66446  0.00460694
        2882     1.70003     1.66448  0.00460536
        2883     1.70015     1.66449  0.00460378
        2884     1.70022      1.6645   0.0046022
        2885     1.70022     1.66451  0.00460062
        2886     1.70017     1.66453  0.00459904
        2887     1.70007     1.66454  0.00459747
        2888     1.69991     1.66455  0.00459589
        2889     1.69971     1.66456  0.00459432
        2890     1.69945     1.66458  0.00459274
        2891     1.69915     1.66459  0.00459117
        2892      1.6988      1.6646   0.0045896
        2893     1.69842     1.66461  0.00458803
        2894     1.69799     1.66462  0.00458646
        2895     1.69754     1.66463  0.00458489
        2896     1.69704     1.66465  0.00458332
        2897     1.69652     1.66466  0.00458175
        2898     1.69597     1.66467  0.00458018
        2899      1.6954     1.66468  0.00457861
        2900     1.69481     1.66469  0.00457704
        2901      1.6942      1.6647  0.00457548
        2902     1.69358     1.66471  0.00457391
        2903     1.69295     1.66472  0.00457235
        2904     1.69231     1.66473  0.00457078
        2905     1.69166     1.66474  0.00456922
        2906     1.69102     1.66475  0.00456766
        2907     1.69037     1.66475  0.00456609
        2908     1.68973     1.66476  0.00456453
        2909     1.68909     1.66477  0.00456297
        2910     1.68846     1.66478  0.00456141
        2911     1.68785     1.66479  0.00455985
        2912     1.68725      1.6648  0.00455829
        2913     1.68667      1.6648  0.00455673
        2914     1.68611     1.66481  0.00455517
        2915     1.68557     1.66482  0.00455362
        2916     1.68505     1.66482  0.00455206
        2917     1.68456     1.66483   0.0045505
        2918     1.68409     1.66484  0.00454895
        2919     1.68365     1.66484  0.00454739
        2920     1.68325     1.66485  0.00454584
        2921     1.68287     1.66486  0.00454429
        2922     1.68252     1.66486  0.00454274
        2923     1.68221     1.66487  0.00454119
        2924     1.68193     1.66487  0.00453964
        2925     1.68169     1.66488  0.00453809
        2926     1.68148     1.66489  0.00453654
        2927     1.68131     1.66489    0.004535
        2928     1.68118      1.6649  0.00453345
        2929     1.68108      1.6649  0.00453191
        2930     1.68101     1.66491  0.00453036
        2931     1.68099     1.66491  0.00452882
        2932       1.681     1.66492  0.00452728
        2933     1.68105     1.66492  0.00452574
        2934     1.68113     1.66493   0.0045242
        2935     1.68126     1.66494  0.00452266
        2936     1.68141     1.66494  0.00452113
        2937     1.68161     1.66495  0.00451959
        2938     1.68184     1.66495  0.00451806
        2939      1.6821     1.66496  0.00451652
        2940      1.6824     1.66496  0.00451499
        2941     1.68273     1.66497  0.00451346
        2942     1.68309     1.66498  0.00451193
        2943     1.68348     1.66498   0.0045104
        2944     1.68391     1.66499  0.00450887
        2945     1.68437       1.665  0.00450735
        2946     1.68485       1.665  0.00450582
        2947     1.68537     1.66501   0.0045043
        2948     1.68591     1.66502  0.00450277
        2949     1.68648     1.66502  0.00450125
        2950     1.68707     1.66503  0.00449973
        2951     1.68769     1.66504  0.00449822
        2952     1.68833     1.66505   0.0044967
        2953     1.68899     1.66505  0.00449518
        2954     1.68967     1.66506  0.00449367
        2955     1.69036     1.66507  0.00449216
        2956     1.69107     1.66508  0.00449065
        2957      1.6918     1.66509  0.00448914
        2958     1.69254      1.6651  0.00448763
        2959     1.69328     1.66511  0.00448612
        2960     1.69404     1.66512  0.00448462
        2961     1.69479     1.66513  0.00448311
        2962     1.69556     1.66514  0.00448161
        2963     1.69632     1.66515  0.00448011
        2964     1.69708     1.66516  0.00447861
        2965     1.69783     1.66517  0.00447712
        2966     1.69858     1.66518  0.00447562
        2967     1.69932     1.66519  0.00447413
        2968     1.70005     1.66521  0.00447264
        2969     1.70076     1.66522  0.00447114
        2970     1.70145     1.66523  0.00446966
        2971     1.70212     1.66524  0.00446817
        2972     1.70277     1.66525  0.00446668
        2973     1.70339     1.66527   0.0044652
        2974     1.70398     1.66528  0.00446372
        2975     1.70453     1.66529  0.00446224
        2976     1.70505     1.66531  0.00446076
        2977     1.70553     1.66532  0.00445928
        2978     1.70597     1.66533   0.0044578
        2979     1.70635     1.66535  0.00445633
        2980     1.70669     1.66536  0.00445485
        2981     1.70698     1.66538  0.00445338
        2982      1.7072     1.66539  0.00445191
        2983     1.70737      1.6654  0.00445044
        2984     1.70748     1.66542  0.00444897
        2985     1.70752     1.66543   0.0044475
        2986     1.70749     1.66545  0.00444603
        2987     1.70739     1.66546  0.00444457
        2988     1.70722     1.66547   0.0044431
        2989     1.70697     1.66549  0.00444164
        2990     1.70664      1.6655  0.00444017
        2991     1.70623     1.66552  0.00443871
        2992     1.70573     1.66553  0.00443725
        2993     1.70515     1.66554  0.00443578
        2994     1.70449     1.66555  0.00443432
        2995     1.70373     1.66557  0.00443286
        2996     1.70288     1.66558   0.0044314
        2997     1.70195     1.66559  0.00442994
        2998     1.70092      1.6656  0.00442847
        2999     1.69981     1.66562  0.00442701
        3000      1.6986     1.66563  0.00442555
        3001      1.6973     1.66564  0.00442409
        3002     1.69592     1.66565  0.00442263
        3003     1.69445     1.66566  0.00442116
        3004     1.69289     1.66567   0.0044197
        3005     1.69125     1.66567  0.00441824
        3006     1.68952     1.66568  0.00441678
        3007     1.68772     1.66569  0.00441531
        3008     1.68585      1.6657  0.00441385
        3009      1.6839      1.6657  0.00441239
        3010     1.68189     1.66571  0.00441092
        3011     1.67981     1.66571  0.00440946
        3012     1.67768     1.66572    0.004408
        3013     1.67549     1.66572  0.00440654
        3014     1.67326     1.66572  0.00440508
        3015     1.67099     1.66572  0.00440362
        3016     1.66868     1.66572  0.00440216
        3017     1.66635     1.66572   0.0044007
        3018     1.66399     1.66572  0.00439924
        3019     1.66161     1.66572  0.00439778
        3020     1.65923     1.66572  0.00439633
        3021     1.65684     1.66572  0.00439487
        3022     1.65446     1.66571  0.00439342
        3023     1.65209     1.66571  0.00439197
        3024     1.64973      1.6657  0.00439052
        3025      1.6474      1.6657  0.00438907
        3026      1.6451     1.66569  0.00438763
        3027     1.64284     1.66568  0.00438618
        3028     1.64061     1.66568  0.00438474
        3029     1.63843     1.66567   0.0043833
