#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        1939    -3.42536    -3.42371 0.000112026
        1940    -3.42538    -3.42371 0.000111972
        1941    -3.42539    -3.42371 0.000111918
        1942     -3.4254    -3.42371 0.000111863
        1943    -3.42539    -3.42371 0.000111809
        1944    -3.42537    -3.42371 0.000111755
        1945     -3.4252    -3.42371   0.0001117
        1946    -3.42547    -3.42371 0.000111646
        1947    -3.42513    -3.42371 0.000111591
        1948    -3.42508    -3.42371 0.000111536
        1949    -3.42487    -3.42371 0.000111481
        1950    -3.42436    -3.42372 0.000111424
        1951    -3.42429    -3.42372 0.000111367
        1952    -3.42406    -3.42372  0.00011131
        1953    -3.42398    -3.42372 0.000111253
        1954     -3.4242    -3.42372 0.000111197
        1955    -3.42381    -3.42372  0.00011114
        1956    -3.42387    -3.42372 0.000111083
        1957    -3.42377    -3.42372 0.000111026
        1958    -3.42367    -3.42372  0.00011097
        1959    -3.42402    -3.42372 0.000110913
        1960    -3.42421    -3.42372 0.000110857
        1961     -3.4241    -3.42372   0.0001108
        1962    -3.42384    -3.42372 0.000110744
        1963    -3.42388    -3.42372 0.000110688
        1964    -3.42346    -3.42372 0.000110631
        1965     -3.4238    -3.42372 0.000110575
        1966    -3.42368    -3.42372 0.000110519
        1967    -3.42371    -3.42372 0.000110463
        1968    -3.42359    -3.42372 0.000110406
        1969    -3.42347    -3.42372  0.00011035
        1970    -3.42365    -3.42372 0.000110294
        1971    -3.42338    -3.42372 0.000110239
        1972    -3.42341    -3.42372 0.000110183
        1973    -3.42329    -3.42372 0.000110127
        1974    -3.42317    -3.42372 0.000110072
        1975     -3.4232    -3.42372 0.000110016
        1976    -3.42278    -3.42371 0.000109962
        1977    -3.42296    -3.42371 0.000109907
        1978    -3.42299    -3.42371 0.000109852
        1979    -3.42288    -3.42371 0.000109797
        1980    -3.42276    -3.42371 0.000109743
        1981    -3.42265    -3.42371 0.000109689
        1982    -3.42269    -3.42371 0.000109634
        1983    -3.42273    -3.42371  0.00010958
        1984    -3.42307    -3.42371 0.000109526
        1985    -3.42311    -3.42371 0.000109471
        1986    -3.42301    -3.42371 0.000109416
        1987    -3.42261    -3.42371 0.000109363
        1988    -3.42251    -3.42371 0.000109309
        1989    -3.42211    -3.42371 0.000109257
        1990    -3.42216    -3.42371 0.000109205
        1991    -3.42177    -3.42371 0.000109155
        1992    -3.42153    -3.42371 0.000109105
        1993    -3.42175     -3.4237 0.000109055
        1994    -3.42167     -3.4237 0.000109005
        1995    -3.42175     -3.4237 0.000108955
        1996    -3.42167     -3.4237 0.000108905
        1997    -3.42206     -3.4237 0.000108854
        1998    -3.42185     -3.4237 0.000108803
        1999    -3.42149     -3.4237 0.000108754
        2000    -3.42143     -3.4237 0.000108706
        2001    -3.42138     -3.4237 0.000108658
        2002    -3.42134     -3.4237  0.00010861
        2003    -3.42115    -3.42369 0.000108563
        2004    -3.42156    -3.42369 0.000108514
        2005    -3.42138    -3.42369 0.000108466
        2006    -3.42106    -3.42369  0.00010842
        2007    -3.42089    -3.42369 0.000108375
        2008    -3.42072    -3.42369 0.000108331
        2009    -3.42071    -3.42369 0.000108287
        2010    -3.42086    -3.42369 0.000108242
        2011    -3.42086    -3.42368 0.000108198
        2012    -3.42071    -3.42368 0.000108154
        2013    -3.42102    -3.42368 0.000108108
        2014    -3.42119    -3.42368 0.000108062
        2015     -3.4212    -3.42368 0.000108015
        2016    -3.42138    -3.42368 0.000107968
        2017     -3.4217    -3.42368 0.000107919
        2018    -3.42158    -3.42368  0.00010787
        2019    -3.42176    -3.42367 0.000107821
        2020     -3.4221    -3.42367  0.00010777
        2021    -3.42229    -3.42367 0.000107719
        2022    -3.42218    -3.42367 0.000107668
        2023    -3.42222    -3.42367 0.000107617
        2024    -3.42226    -3.42367 0.000107567
        2025    -3.42215    -3.42367 0.000107516
        2026    -3.42234    -3.42367 0.000107465
        2027    -3.42269    -3.42367 0.000107413
        2028    -3.42258    -3.42367 0.000107361
        2029    -3.42247    -3.42367  0.00010731
        2030    -3.42251    -3.42367 0.000107259
        2031    -3.42225    -3.42367 0.000107208
        2032    -3.42244    -3.42367 0.000107157
        2033    -3.42248    -3.42367 0.000107106
        2034    -3.42236    -3.42366 0.000107055
        2035    -3.42224    -3.42366 0.000107005
        2036    -3.42272    -3.42366 0.000106953
        2037    -3.42274    -3.42366 0.000106902
        2038    -3.42277    -3.42366  0.00010685
        2039    -3.42324    -3.42366 0.000106798
        2040     -3.4231    -3.42366 0.000106746
        2041    -3.42326    -3.42366 0.000106694
        2042    -3.42372    -3.42366 0.000106642
        2043    -3.42357    -3.42366  0.00010659
        2044    -3.42356    -3.42366 0.000106537
        2045     -3.4234    -3.42366 0.000106485
        2046    -3.42354    -3.42366 0.000106433
        2047    -3.42352    -3.42366 0.000106381
        2048    -3.42364    -3.42366  0.00010633
        2049    -3.42362    -3.42366 0.000106278
        2050    -3.42373    -3.42366 0.000106226
        2051    -3.42355    -3.42366 0.000106174
        2052    -3.42335    -3.42366 0.000106122
        2053    -3.42316    -3.42366 0.000106071
        2054    -3.42326    -3.42366  0.00010602
        2055    -3.42366    -3.42366 0.000105968
        2056     -3.4236    -3.42366 0.000105916
        2057    -3.42339    -3.42366 0.000105865
        2058    -3.42318    -3.42366 0.000105814
        2059    -3.42341    -3.42366 0.000105762
        2060    -3.42319    -3.42366 0.000105711
        2061    -3.42312    -3.42366  0.00010566
        2062     -3.4229    -3.42366  0.00010561
        2063    -3.42283    -3.42366 0.000105559
        2064    -3.42275    -3.42366 0.000105509
        2065    -3.42252    -3.42366  0.00010546
        2066    -3.42245    -3.42366  0.00010541
        2067    -3.42222    -3.42366 0.000105361
        2068    -3.42199    -3.42366 0.000105313
        2069    -3.42222    -3.42366 0.000105265
        2070     -3.4223    -3.42365 0.000105216
        2071    -3.42253    -3.42365 0.000105167
        2072    -3.42216    -3.42365 0.000105118
        2073    -3.42209    -3.42365  0.00010507
        2074    -3.42203    -3.42365 0.000105023
        2075    -3.42197    -3.42365 0.000104975
        2076    -3.42161    -3.42365 0.000104929
        2077     -3.4214    -3.42365 0.000104884
        2078     -3.4212    -3.42365  0.00010484
        2079     -3.4213    -3.42365 0.000104796
        2080    -3.42111    -3.42365 0.000104753
        2081    -3.42107    -3.42364  0.00010471
        2082    -3.42089    -3.42364 0.000104668
        2083    -3.42071    -3.42364 0.000104627
        2084    -3.42054    -3.42364 0.000104587
        2085    -3.42052    -3.42364 0.000104548
        2086    -3.42035    -3.42364  0.00010451
        2087     -3.4202    -3.42364 0.000104473
        2088    -3.42035    -3.42363 0.000104434
        2089    -3.42081    -3.42363 0.000104393
        2090    -3.42112    -3.42363  0.00010435
        2091    -3.42129    -3.42363 0.000104306
        2092    -3.42101    -3.42363 0.000104264
        2093    -3.42119    -3.42363 0.000104221
        2094    -3.42107    -3.42363 0.000104178
        2095    -3.42141    -3.42363 0.000104134
        2096     -3.4213    -3.42362  0.00010409
        2097    -3.42135    -3.42362 0.000104046
        2098     -3.4214    -3.42362 0.000104002
        2099    -3.42131    -3.42362 0.000103958
        2100    -3.42107    -3.42362 0.000103916
        2101    -3.42144    -3.42362 0.000103871
        2102    -3.42181    -3.42362 0.000103825
        2103    -3.42189    -3.42362 0.000103779
        2104    -3.42242    -3.42362 0.000103732
        2105    -3.42265    -3.42362 0.000103683
        2106    -3.42273    -3.42362 0.000103635
        2107    -3.42281    -3.42362 0.000103586
        2108     -3.4229    -3.42361 0.000103538
        2109    -3.42283    -3.42361 0.000103489
        2110    -3.42262    -3.42361 0.000103441
        2111     -3.4224    -3.42361 0.000103394
        2112    -3.42249    -3.42361 0.000103346
        2113    -3.42273    -3.42361 0.000103298
        2114    -3.42282    -3.42361  0.00010325
        2115     -3.4226    -3.42361 0.000103202
        2116    -3.42284    -3.42361 0.000103154
        2117    -3.42322    -3.42361 0.000103106
        2118    -3.42346    -3.42361 0.000103057
        2119    -3.42353    -3.42361 0.000103009
        2120    -3.42376    -3.42361  0.00010296
        2121    -3.42399    -3.42361 0.000102912
        2122    -3.42436    -3.42361 0.000102864
        2123    -3.42443    -3.42361 0.000102816
        2124    -3.42419    -3.42361 0.000102768
        2125    -3.42425    -3.42361  0.00010272
        2126    -3.42461    -3.42361 0.000102673
        2127    -3.42467    -3.42361 0.000102626
        2128    -3.42472    -3.42361 0.000102579
        2129    -3.42462    -3.42361 0.000102532
        2130    -3.42451    -3.42361 0.000102484
        2131     -3.4244    -3.42362 0.000102437
        2132    -3.42429    -3.42362 0.000102389
        2133    -3.42417    -3.42362 0.000102342
        2134    -3.42435    -3.42362 0.000102294
        2135    -3.42453    -3.42362 0.000102247
        2136    -3.42455    -3.42362   0.0001022
        2137    -3.42472    -3.42362 0.000102154
        2138    -3.42489    -3.42362 0.000102108
        2139    -3.42491    -3.42362 0.000102062
        2140    -3.42477    -3.42362 0.000102016
        2141    -3.42448    -3.42362 0.000101969
        2142    -3.42449    -3.42362 0.000101922
        2143    -3.42465    -3.42362 0.000101876
        2144    -3.42511    -3.42362  0.00010183
        2145    -3.42512    -3.42362 0.000101785
        2146    -3.42542    -3.42362 0.000101741
        2147    -3.42527    -3.42362 0.000101697
        2148    -3.42528    -3.42362 0.000101652
        2149    -3.42513    -3.42363 0.000101608
        2150    -3.42498    -3.42363 0.000101562
        2151    -3.42483    -3.42363 0.000101517
        2152    -3.42498    -3.42363 0.000101471
        2153    -3.42483    -3.42363 0.000101426
        2154    -3.42469    -3.42363  0.00010138
        2155    -3.42439    -3.42363 0.000101333
        2156    -3.42439    -3.42363 0.000101287
        2157    -3.42455    -3.42363 0.000101241
        2158     -3.4241    -3.42363 0.000101194
        2159    -3.42411    -3.42363 0.000101148
        2160    -3.42426    -3.42363 0.000101101
        2161    -3.42427    -3.42363 0.000101055
        2162    -3.42443    -3.42363 0.000101009
        2163    -3.42459    -3.42363 0.000100963
        2164    -3.42476    -3.42363 0.000100918
        2165    -3.42507    -3.42363 0.000100873
        2166    -3.42509    -3.42363 0.000100829
        2167    -3.42525    -3.42363 0.000100785
        2168    -3.42527    -3.42363 0.000100742
        2169    -3.42528    -3.42364 0.000100698
        2170    -3.42515    -3.42364 0.000100654
        2171    -3.42502    -3.42364  0.00010061
        2172    -3.42489    -3.42364 0.000100565
        2173    -3.42491    -3.42364  0.00010052
        2174    -3.42508    -3.42364 0.000100476
        2175    -3.42525    -3.42364 0.000100433
        2176    -3.42542    -3.42364  0.00010039
        2177     -3.4253    -3.42364 0.000100347
        2178    -3.42502    -3.42364 0.000100303
        2179    -3.42504    -3.42364 0.000100259
        2180    -3.42477    -3.42364 0.000100214
        2181    -3.42509    -3.42364  0.00010017
        2182    -3.42527    -3.42364 0.000100127
        2183    -3.42575    -3.42364 0.000100086
        2184    -3.42578    -3.42365 0.000100045
        2185    -3.42565    -3.42365 0.000100003
        2186    -3.42583    -3.42365 9.99627e-05
        2187    -3.42586    -3.42365 9.99221e-05
        2188    -3.42589    -3.42365 9.98817e-05
        2189    -3.42607    -3.42365 9.98422e-05
        2190    -3.42565    -3.42365 9.98007e-05
        2191    -3.42537    -3.42365 9.97583e-05
        2192    -3.42541    -3.42365  9.9716e-05
        2193    -3.42559    -3.42365 9.96744e-05
        2194    -3.42517    -3.42365 9.96313e-05
        2195    -3.42505    -3.42366  9.9588e-05
        2196    -3.42508    -3.42366 9.95447e-05
        2197    -3.42541    -3.42366 9.95026e-05
        2198    -3.42545    -3.42366 9.94607e-05
        2199    -3.42563    -3.42366 9.94195e-05
        2200    -3.42536    -3.42366 9.93773e-05
        2201    -3.42555    -3.42366 9.93359e-05
        2202    -3.42588    -3.42366 9.92959e-05
        2203    -3.42622    -3.42366 9.92576e-05
        2204     -3.4261    -3.42366 9.92187e-05
        2205    -3.42599    -3.42366 9.91793e-05
        2206    -3.42602    -3.42367 9.91401e-05
        2207    -3.42606    -3.42367 9.91011e-05
        2208    -3.42654    -3.42367 9.90648e-05
        2209    -3.42658    -3.42367 9.90287e-05
        2210    -3.42616    -3.42367 9.89903e-05
        2211     -3.4259    -3.42367 9.89507e-05
        2212    -3.42593    -3.42367 9.89112e-05
        2213    -3.42612    -3.42367 9.88727e-05
        2214    -3.42646    -3.42367 9.88361e-05
        2215    -3.42619    -3.42368  9.8798e-05
        2216    -3.42638    -3.42368  9.8761e-05
        2217    -3.42657    -3.42368  9.8725e-05
        2218    -3.42676    -3.42368 9.86903e-05
        2219    -3.42694    -3.42368 9.86568e-05
        2220    -3.42698    -3.42368 9.86235e-05
        2221    -3.42686    -3.42368 9.85895e-05
        2222     -3.4266    -3.42369 9.85538e-05
        2223    -3.42663    -3.42369 9.85184e-05
        2224    -3.42682    -3.42369 9.84842e-05
        2225    -3.42685    -3.42369 9.84502e-05
        2226    -3.42719    -3.42369 9.84185e-05
        2227    -3.42722    -3.42369 9.83871e-05
        2228    -3.42695    -3.42369 9.83538e-05
        2229    -3.42698     -3.4237 9.83207e-05
        2230    -3.42716     -3.4237 9.82889e-05
        2231    -3.42704     -3.4237 9.82563e-05
        2232    -3.42707     -3.4237 9.82239e-05
        2233     -3.4271     -3.4237 9.81918e-05
        2234    -3.42713     -3.4237 9.81598e-05
        2235    -3.42716    -3.42371  9.8128e-05
        2236    -3.42688    -3.42371 9.80944e-05
        2237    -3.42691    -3.42371  9.8061e-05
        2238    -3.42738    -3.42371 9.80309e-05
        2239    -3.42741    -3.42371 9.80011e-05
        2240    -3.42743    -3.42371 9.79713e-05
        2241    -3.42729    -3.42371 9.79407e-05
        2242    -3.42731    -3.42372 9.79101e-05
        2243    -3.42718    -3.42372 9.78786e-05
        2244    -3.42719    -3.42372 9.78473e-05
        2245    -3.42736    -3.42372 9.78171e-05
        2246    -3.42782    -3.42372 9.77906e-05
        2247    -3.42723    -3.42372 9.77595e-05
        2248    -3.42739    -3.42373 9.77296e-05
        2249    -3.42755    -3.42373 9.77009e-05
        2250    -3.42755    -3.42373 9.76723e-05
        2251    -3.42771    -3.42373 9.76449e-05
        2252    -3.42786    -3.42373 9.76187e-05
        2253    -3.42785    -3.42373 9.75925e-05
        2254      -3.428    -3.42374 9.75676e-05
        2255    -3.42769    -3.42374 9.75401e-05
        2256    -3.42799    -3.42374 9.75151e-05
        2257    -3.42768    -3.42374 9.74874e-05
        2258    -3.42797    -3.42374 9.74622e-05
        2259    -3.42765    -3.42375 9.74344e-05
        2260    -3.42748    -3.42375 9.74053e-05
        2261    -3.42731    -3.42375  9.7375e-05
        2262    -3.42729    -3.42375 9.73445e-05
        2263    -3.42696    -3.42375 9.73118e-05
        2264    -3.42709    -3.42375   9.728e-05
        2265    -3.42706    -3.42375  9.7248e-05
        2266    -3.42733    -3.42376 9.72179e-05
        2267    -3.42714    -3.42376 9.71865e-05
        2268    -3.42696    -3.42376 9.71538e-05
        2269    -3.42662    -3.42376 9.71192e-05
        2270    -3.42673    -3.42376 9.70852e-05
        2271    -3.42653    -3.42376 9.70501e-05
        2272    -3.42649    -3.42376 9.70148e-05
        2273    -3.42674    -3.42377 9.69809e-05
        2274    -3.42714    -3.42377 9.69497e-05
        2275    -3.42724    -3.42377 9.69191e-05
        2276    -3.42719    -3.42377 9.68882e-05
        2277    -3.42683    -3.42377 9.68549e-05
        2278    -3.42692    -3.42377 9.68223e-05
        2279    -3.42686    -3.42377 9.67893e-05
        2280     -3.4268    -3.42378 9.67559e-05
        2281    -3.42673    -3.42378 9.67222e-05
        2282    -3.42682    -3.42378  9.6689e-05
        2283     -3.4266    -3.42378 9.66545e-05
        2284    -3.42637    -3.42378 9.66189e-05
        2285    -3.42645    -3.42378 9.65837e-05
        2286    -3.42668    -3.42378 9.65497e-05
        2287    -3.42645    -3.42378 9.65146e-05
        2288    -3.42622    -3.42378 9.64783e-05
        2289    -3.42599    -3.42379  9.6441e-05
        2290    -3.42606    -3.42379  9.6404e-05
        2291    -3.42583    -3.42379  9.6366e-05
        2292    -3.42559    -3.42379 9.63272e-05
        2293    -3.42536    -3.42379 9.62876e-05
        2294    -3.42512    -3.42379 9.62474e-05
        2295    -3.42488    -3.42379 9.62066e-05
        2296    -3.42448    -3.42379 9.61652e-05
        2297    -3.42424    -3.42379 9.61235e-05
        2298    -3.42415    -3.42379 9.60818e-05
        2299     -3.4239    -3.42379   9.604e-05
        2300     -3.4235    -3.42379 9.59983e-05
        2301    -3.42371    -3.42379 9.59566e-05
        2302    -3.42361    -3.42379  9.5915e-05
        2303    -3.42351    -3.42379 9.58734e-05
        2304    -3.42342    -3.42379 9.58319e-05
        2305    -3.42316    -3.42379 9.57907e-05
        2306    -3.42306    -3.42379 9.57497e-05
        2307    -3.42281    -3.42379 9.57092e-05
        2308    -3.42255    -3.42379 9.56692e-05
        2309    -3.42275    -3.42379 9.56288e-05
        2310     -3.4228    -3.42379 9.55884e-05
        2311    -3.42285    -3.42379 9.55479e-05
        2312     -3.4229    -3.42379 9.55073e-05
        2313    -3.42279    -3.42379  9.5467e-05
        2314    -3.42284    -3.42379 9.54266e-05
        2315    -3.42318    -3.42379 9.53858e-05
        2316    -3.42293    -3.42379 9.53453e-05
        2317    -3.42282    -3.42379  9.5305e-05
        2318    -3.42257    -3.42378 9.52654e-05
        2319    -3.42246    -3.42378  9.5226e-05
        2320    -3.42221    -3.42378 9.51874e-05
        2321    -3.42225    -3.42378 9.51487e-05
        2322      -3.422    -3.42378 9.51108e-05
        2323     -3.4222    -3.42378 9.50723e-05
        2324    -3.42224    -3.42378 9.50337e-05
        2325    -3.42214    -3.42378 9.49954e-05
        2326    -3.42189    -3.42378 9.49581e-05
        2327    -3.42149    -3.42378 9.49224e-05
        2328    -3.42109    -3.42378 9.48886e-05
        2329    -3.42114    -3.42378 9.48547e-05
        2330    -3.42135    -3.42378 9.48197e-05
        2331    -3.42125    -3.42377 9.47852e-05
        2332    -3.42116    -3.42377 9.47512e-05
        2333    -3.42107    -3.42377 9.47177e-05
        2334    -3.42113    -3.42377 9.46838e-05
        2335    -3.42119    -3.42377 9.46497e-05
        2336    -3.42111    -3.42377 9.46161e-05
        2337    -3.42072    -3.42377 9.45846e-05
        2338    -3.42064    -3.42377 9.45535e-05
        2339    -3.42102    -3.42376 9.45204e-05
        2340     -3.4205    -3.42376 9.44903e-05
        2341    -3.42042    -3.42376 9.44607e-05
        2342    -3.42035    -3.42376 9.44316e-05
        2343    -3.42059    -3.42376  9.4401e-05
        2344    -3.42083    -3.42376 9.43689e-05
        2345    -3.42077    -3.42376 9.43373e-05
        2346    -3.42117    -3.42376 9.43035e-05
        2347    -3.42097    -3.42375 9.42708e-05
        2348    -3.42062    -3.42375   9.424e-05
        2349    -3.42028    -3.42375 9.42115e-05
        2350    -3.42009    -3.42375 9.41843e-05
        2351    -3.42006    -3.42375 9.41573e-05
        2352    -3.42003    -3.42375 9.41306e-05
        2353    -3.42016    -3.42375 9.41029e-05
        2354    -3.42014    -3.42374 9.40754e-05
        2355    -3.41982    -3.42374 9.40502e-05
        2356    -3.42027    -3.42374 9.40218e-05
        2357    -3.42027    -3.42374 9.39935e-05
        2358    -3.42012    -3.42374 9.39662e-05
        2359    -3.42013    -3.42374 9.39388e-05
        2360    -3.42014    -3.42373 9.39114e-05
        2361    -3.42016    -3.42373 9.38838e-05
        2362    -3.42019    -3.42373  9.3856e-05
        2363    -3.42037    -3.42373  9.3827e-05
        2364    -3.42056    -3.42373 9.37969e-05
        2365    -3.42061    -3.42373 9.37665e-05
        2366    -3.42036    -3.42373 9.37377e-05
        2367    -3.42042    -3.42372 9.37085e-05
        2368    -3.42048    -3.42372 9.36789e-05
        2369    -3.42071    -3.42372  9.3648e-05
        2370    -3.42109    -3.42372 9.36151e-05
        2371    -3.42117    -3.42372 9.35818e-05
        2372    -3.42126    -3.42372 9.35481e-05
        2373    -3.42106    -3.42372 9.35154e-05
        2374    -3.42116    -3.42372 9.34822e-05
        2375    -3.42112    -3.42372 9.34493e-05
        2376    -3.42123    -3.42371 9.34158e-05
        2377     -3.4212    -3.42371 9.33825e-05
        2378    -3.42088    -3.42371 9.33508e-05
        2379    -3.42101    -3.42371 9.33185e-05
        2380    -3.42114    -3.42371 9.32855e-05
        2381    -3.42129    -3.42371 9.32519e-05
        2382    -3.42113    -3.42371  9.3219e-05
        2383    -3.42143    -3.42371 9.31848e-05
        2384    -3.42158    -3.42371   9.315e-05
        2385    -3.42159     -3.4237 9.31151e-05
        2386    -3.42175     -3.4237 9.30797e-05
        2387    -3.42176     -3.4237 9.30443e-05
        2388    -3.42177     -3.4237 9.30088e-05
        2389    -3.42164     -3.4237 9.29739e-05
        2390    -3.42181     -3.4237 9.29384e-05
        2391    -3.42212     -3.4237 9.29018e-05
        2392    -3.42214     -3.4237 9.28653e-05
        2393    -3.42231     -3.4237 9.28283e-05
        2394    -3.42232     -3.4237 9.27913e-05
        2395    -3.42234     -3.4237 9.27543e-05
        2396     -3.4222     -3.4237 9.27177e-05
        2397    -3.42221     -3.4237 9.26811e-05
        2398    -3.42252     -3.4237 9.26437e-05
        2399    -3.42267     -3.4237 9.26061e-05
        2400    -3.42328     -3.4237 9.25677e-05
        2401    -3.42343     -3.4237 9.25292e-05
        2402    -3.42342     -3.4237 9.24907e-05
        2403    -3.42386     -3.4237 9.24523e-05
        2404    -3.42384     -3.4237 9.24138e-05
        2405    -3.42366     -3.4237 9.23754e-05
        2406    -3.42378     -3.4237  9.2337e-05
        2407     -3.4239     -3.4237 9.22987e-05
        2408    -3.42371     -3.4237 9.22604e-05
        2409    -3.42381     -3.4237 9.22221e-05
        2410     -3.4236     -3.4237 9.21838e-05
        2411    -3.42324     -3.4237 9.21458e-05
        2412    -3.42347     -3.4237 9.21076e-05
        2413    -3.42309    -3.42369 9.20698e-05
        2414    -3.42331    -3.42369 9.20318e-05
        2415    -3.42321    -3.42369 9.19939e-05
        2416    -3.42342    -3.42369 9.19559e-05
        2417    -3.42346    -3.42369 9.19179e-05
        2418     -3.4232    -3.42369 9.18801e-05
        2419    -3.42338    -3.42369 9.18422e-05
        2420    -3.42355    -3.42369 9.18043e-05
        2421    -3.42372    -3.42369 9.17664e-05
        2422    -3.42342    -3.42369 9.17286e-05
        2423    -3.42312    -3.42369  9.1691e-05
        2424    -3.42327    -3.42369 9.16534e-05
        2425    -3.42341    -3.42369 9.16156e-05
        2426    -3.42324    -3.42369 9.15781e-05
        2427    -3.42306    -3.42369 9.15407e-05
        2428    -3.42318    -3.42369 9.15032e-05
        2429     -3.4233    -3.42369 9.14657e-05
        2430    -3.42326    -3.42369 9.14283e-05
        2431    -3.42336    -3.42369 9.13907e-05
        2432    -3.42301    -3.42369 9.13536e-05
        2433    -3.42295    -3.42369 9.13166e-05
        2434    -3.42304    -3.42369 9.12794e-05
        2435    -3.42297    -3.42369 9.12424e-05
        2436    -3.42305    -3.42369 9.12054e-05
        2437    -3.42297    -3.42369 9.11684e-05
        2438     -3.4229    -3.42369 9.11316e-05
        2439    -3.42311    -3.42369 9.10945e-05
        2440    -3.42303    -3.42369 9.10576e-05
        2441    -3.42279    -3.42369 9.10211e-05
        2442    -3.42285    -3.42369 9.09844e-05
        2443    -3.42276    -3.42369  9.0948e-05
        2444    -3.42266    -3.42369 9.09118e-05
        2445    -3.42256    -3.42369 9.08757e-05
        2446    -3.42201    -3.42369 9.08412e-05
        2447    -3.42191    -3.42369  9.0807e-05
        2448     -3.4218    -3.42369 9.07731e-05
        2449     -3.4217    -3.42368 9.07397e-05
        2450    -3.42205    -3.42368 9.07051e-05
        2451    -3.42179    -3.42368 9.06714e-05
        2452    -3.42184    -3.42368 9.06375e-05
        2453    -3.42159    -3.42368 9.06046e-05
        2454    -3.42148    -3.42368 9.05721e-05
        2455    -3.42153    -3.42368 9.05394e-05
        2456    -3.42158    -3.42368 9.05066e-05
        2457    -3.42133    -3.42368 9.04749e-05
        2458    -3.42092    -3.42368  9.0445e-05
        2459    -3.42113    -3.42368 9.04141e-05
        2460    -3.42088    -3.42367 9.03845e-05
        2461    -3.42094    -3.42367 9.03546e-05
        2462    -3.42085    -3.42367 9.03252e-05
        2463    -3.42106    -3.42367 9.02948e-05
        2464    -3.42083    -3.42367 9.02655e-05
        2465    -3.42044    -3.42367 9.02384e-05
        2466    -3.42036    -3.42367 9.02117e-05
        2467    -3.42014    -3.42367 9.01865e-05
        2468    -3.42022    -3.42366 9.01608e-05
        2469    -3.41985    -3.42366 9.01375e-05
        2470    -3.41918    -3.42366 9.01193e-05
        2471    -3.41897    -3.42366 9.01028e-05
        2472    -3.41891    -3.42366 9.00868e-05
        2473    -3.41871    -3.42366 9.00726e-05
        2474    -3.41851    -3.42365 9.00602e-05
        2475    -3.41832    -3.42365 9.00496e-05
        2476    -3.41843    -3.42365 9.00379e-05
        2477    -3.41825    -3.42365  9.0028e-05
        2478    -3.41791    -3.42364 9.00214e-05
        2479    -3.41788    -3.42364  9.0015e-05
        2480    -3.41786    -3.42364 9.00089e-05
        2481    -3.41784    -3.42364  9.0003e-05
        2482    -3.41828    -3.42364 8.99927e-05
        2483    -3.41826    -3.42363 8.99824e-05
        2484    -3.41825    -3.42363 8.99723e-05
        2485    -3.41794    -3.42363 8.99652e-05
        2486    -3.41779    -3.42363 8.99597e-05
        2487    -3.41763    -3.42362 8.99558e-05
        2488    -3.41748    -3.42362 8.99535e-05
        2489    -3.41703    -3.42362 8.99563e-05
        2490    -3.41718    -3.42362 8.99573e-05
        2491    -3.41703    -3.42361   8.996e-05
        2492    -3.41734    -3.42361 8.99591e-05
        2493     -3.4175    -3.42361 8.99565e-05
        2494    -3.41765    -3.42361 8.99521e-05
        2495    -3.41766     -3.4236 8.99477e-05
        2496    -3.41811     -3.4236 8.99385e-05
        2497    -3.41797     -3.4236 8.99308e-05
        2498    -3.41767     -3.4236 8.99262e-05
        2499    -3.41752    -3.42359 8.99231e-05
        2500    -3.41782    -3.42359 8.99167e-05
        2501    -3.41797    -3.42359 8.99088e-05
        2502    -3.41797    -3.42359 8.99009e-05
        2503    -3.41752    -3.42359 8.98977e-05
        2504    -3.41766    -3.42358  8.9893e-05
        2505     -3.4172    -3.42358 8.98932e-05
        2506    -3.41704    -3.42358 8.98951e-05
        2507    -3.41688    -3.42358 8.98989e-05
        2508    -3.41687    -3.42357 8.99028e-05
        2509    -3.41731    -3.42357 8.99016e-05
        2510     -3.4176    -3.42357 8.98973e-05
        2511    -3.41789    -3.42357 8.98899e-05
        2512    -3.41832    -3.42356 8.98784e-05
        2513    -3.41815    -3.42356 8.98684e-05
        2514    -3.41798    -3.42356   8.986e-05
        2515    -3.41796    -3.42356 8.98519e-05
        2516    -3.41779    -3.42355 8.98454e-05
        2517    -3.41777    -3.42355 8.98391e-05
        2518    -3.41775    -3.42355  8.9833e-05
        2519    -3.41772    -3.42355 8.98271e-05
        2520     -3.4177    -3.42355 8.98214e-05
        2521    -3.41768    -3.42354 8.98159e-05
        2522    -3.41781    -3.42354 8.98091e-05
        2523    -3.41779    -3.42354 8.98024e-05
        2524    -3.41777    -3.42354 8.97959e-05
        2525     -3.4176    -3.42353 8.97911e-05
        2526    -3.41743    -3.42353  8.9788e-05
        2527    -3.41772    -3.42353 8.97819e-05
        2528    -3.41786    -3.42353 8.97744e-05
        2529    -3.41755    -3.42352   8.977e-05
        2530    -3.41754    -3.42352 8.97657e-05
        2531    -3.41753    -3.42352 8.97615e-05
        2532    -3.41768    -3.42352 8.97557e-05
        2533    -3.41753    -3.42352 8.97514e-05
        2534    -3.41768    -3.42351 8.97455e-05
        2535    -3.41784    -3.42351  8.9738e-05
        2536    -3.41769    -3.42351 8.97319e-05
        2537    -3.41786    -3.42351 8.97242e-05
        2538    -3.41787     -3.4235 8.97163e-05
        2539    -3.41774     -3.4235 8.97097e-05
        2540    -3.41791     -3.4235 8.97013e-05
