#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
         155    0.876821    -2.76942    0.139125
         156    0.927329    -2.74572    0.140237
         157    0.977361    -2.72201    0.141335
         158     1.02714    -2.69828    0.142418
         159     1.07568    -2.67455    0.143487
         160      1.1232    -2.65081     0.14454
         161     1.17041    -2.62708    0.145578
         162      1.2168    -2.60335      0.1466
         163     1.26213    -2.57963    0.147606
         164     1.30684    -2.55594    0.148596
         165     1.35044    -2.53226     0.14957
         166     1.39315    -2.50861    0.150527
         167     1.43544      -2.485    0.151467
         168     1.47633    -2.46142    0.152389
         169     1.51653    -2.43788    0.153295
         170     1.55673    -2.41438    0.154183
         171     1.59477    -2.39094    0.155054
         172     1.63206    -2.36755    0.155907
         173     1.66812    -2.34422    0.156741
         174     1.70269    -2.32096    0.157556
         175     1.73697    -2.29777    0.158353
         176     1.77022    -2.27466    0.159131
         177     1.80194    -2.25163     0.15989
         178     1.83287    -2.22868     0.16063
         179     1.86298    -2.20582    0.161351
         180     1.89203    -2.18306    0.162053
         181     1.91977    -2.16039    0.162735
         182     1.94693    -2.13782    0.163398
         183     1.97205    -2.11536    0.164041
         184     1.99634    -2.09302    0.164665
         185      2.0198    -2.07078    0.165269
         186      2.0422    -2.04867    0.165853
         187     2.06328    -2.02668    0.166417
         188      2.0838    -2.00482    0.166962
         189     2.10326    -1.98308    0.167488
         190     2.12193    -1.96148    0.167994
         191     2.13884    -1.94001     0.16848
         192     2.15498    -1.91868    0.168948
         193     2.17085    -1.89749    0.169396
         194       2.185    -1.87645    0.169825
         195     2.19867    -1.85555    0.170235
         196     2.21139     -1.8348    0.170626
         197     2.22342     -1.8142    0.170999
         198     2.23408    -1.79376    0.171353
         199     2.24385    -1.77347    0.171689
         200     2.25301    -1.75333    0.172007
         201     2.26086    -1.73336    0.172307
         202     2.26816    -1.71355    0.172589
         203      2.2742    -1.69391    0.172853
         204     2.27999    -1.67443      0.1731
         205     2.28483    -1.65512     0.17333
         206     2.28899    -1.63597    0.173542
         207     2.29226    -1.61699    0.173738
         208     2.29613    -1.59818    0.173919
         209     2.29845    -1.57953    0.174083
         210     2.30046    -1.56106    0.174232
         211     2.30196    -1.54275    0.174365
         212     2.30394    -1.52461    0.174484
         213     2.30427    -1.50663    0.174589
         214      2.3037    -1.48882    0.174678
         215     2.30346    -1.47119    0.174754
         216     2.30262    -1.45371    0.174816
         217     2.30147    -1.43641    0.174865
         218     2.29977    -1.41927    0.174901
         219     2.29805     -1.4023    0.174924
         220     2.29658    -1.38548    0.174935
         221     2.29489    -1.36883    0.174934
         222     2.29278    -1.35234    0.174922
         223     2.28954    -1.33601    0.174898
         224     2.28712    -1.31983    0.174864
         225     2.28436    -1.30381    0.174819
         226     2.28125    -1.28795    0.174764
         227     2.27903    -1.27224    0.174699
         228      2.2758    -1.25667    0.174624
         229     2.27325    -1.24126    0.174541
         230     2.27019    -1.22599    0.174448
         231     2.26689    -1.21087    0.174347
         232      2.2648    -1.19589    0.174238
         233       2.262    -1.18105    0.174121
         234     2.25924    -1.16635    0.173997
         235     2.25628    -1.15178    0.173865
         236     2.25432    -1.13735    0.173726
         237      2.2517    -1.12305    0.173581
         238     2.24843    -1.10888    0.173428
         239     2.24594    -1.09485     0.17327
         240     2.24329    -1.08094    0.173105
         241     2.24096    -1.06716    0.172935
         242     2.23799     -1.0535    0.172759
         243     2.23607    -1.03996    0.172577
         244     2.23399    -1.02654    0.172391
         245     2.23224    -1.01324      0.1722
         246     2.23058    -1.00006    0.172004
         247     2.22852   -0.986984    0.171803
         248     2.22702   -0.974024    0.171599
         249     2.22538   -0.961175     0.17139
         250     2.22333   -0.948437    0.171177
         251     2.22159   -0.935808     0.17096
         252     2.21994   -0.923285     0.17074
         253     2.21835   -0.910867    0.170516
         254     2.21708   -0.898553    0.170289
         255     2.21538   -0.886341    0.170058
         256     2.21447   -0.874229    0.169825
         257     2.21338   -0.862214    0.169588
         258     2.21234   -0.850298    0.169349
         259      2.2111   -0.838478    0.169107
         260     2.21039   -0.826751    0.168863
         261     2.20948   -0.815118    0.168616
         262     2.20908   -0.803575    0.168367
         263     2.20799   -0.792124    0.168116
         264     2.20717   -0.780763    0.167863
         265     2.20685   -0.769489    0.167608
         266      2.2063   -0.758302     0.16735
         267     2.20505   -0.747204    0.167091
         268     2.20381   -0.736192     0.16683
         269     2.20305   -0.725266    0.166567
         270     2.20206   -0.714424    0.166303
         271     2.20228   -0.703661    0.166037
         272     2.20104   -0.692982     0.16577
         273     2.20077   -0.682382    0.165501
         274     2.20025   -0.671862    0.165231
         275     2.19901   -0.661422     0.16496
         276     2.19848    -0.65106    0.164687
         277     2.19793   -0.640775    0.164414
         278     2.19738   -0.630566    0.164139
         279     2.19682   -0.620432    0.163863
         280     2.19625   -0.610372    0.163586
         281     2.19543   -0.600387    0.163309
         282     2.19388   -0.590478     0.16303
         283     2.19304   -0.580643     0.16275
         284     2.19195    -0.57088     0.16247
         285     2.19134   -0.561188    0.162188
         286     2.19072   -0.551566    0.161907
         287     2.18962   -0.542015    0.161624
         288     2.18852   -0.532534    0.161341
         289     2.18693   -0.523124    0.161056
         290     2.18631   -0.513781    0.160772
         291     2.18569   -0.504504    0.160487
         292     2.18483   -0.495294    0.160201
         293     2.18373   -0.486151    0.159915
         294     2.18313   -0.477072    0.159629
         295     2.18229   -0.468057    0.159342
         296     2.18146   -0.459106    0.159055
         297      2.1804   -0.450219    0.158767
         298     2.18032   -0.441391     0.15848
         299     2.17977   -0.432625    0.158192
         300       2.179    -0.42392    0.157904
         301     2.17823   -0.415274    0.157616
         302     2.17724    -0.40669    0.157328
         303     2.17651   -0.398165    0.157039
         304     2.17579   -0.389698    0.156751
         305     2.17509   -0.381288    0.156462
         306      2.1744   -0.372937    0.156174
         307     2.17324   -0.364643    0.155885
         308     2.17233   -0.356406    0.155596
         309     2.17167   -0.348224    0.155308
         310     2.17078   -0.340099    0.155019
         311     2.17037   -0.332026    0.154731
         312     2.16972   -0.324008    0.154443
         313     2.16954   -0.316041    0.154154
         314     2.16888   -0.308128    0.153866
         315     2.16797   -0.300267    0.153579
         316     2.16752   -0.292457    0.153291
         317     2.16706   -0.284699    0.153004
         318     2.16609   -0.276992    0.152717
         319     2.16582   -0.269334     0.15243
         320     2.16479   -0.261728    0.152143
         321     2.16421    -0.25417    0.151857
         322     2.16335   -0.246662    0.151571
         323     2.16221   -0.239204    0.151285
         324     2.16102   -0.231796    0.150999
         325     2.15954   -0.224438    0.150714
         326     2.15824    -0.21713    0.150428
         327     2.15617   -0.209872    0.150143
         328     2.15524   -0.202661    0.149859
         329     2.15377   -0.195499    0.149574
         330     2.15296   -0.188382     0.14929
         331      2.1516   -0.181313    0.149006
         332     2.15018    -0.17429    0.148723
         333     2.14773   -0.167317     0.14844
         334     2.14595   -0.160391    0.148157
         335      2.1441   -0.153512    0.147874
         336     2.14219    -0.14668    0.147592
         337     2.14047   -0.139893     0.14731
         338     2.13798   -0.133154    0.147028
         339     2.13592    -0.12646    0.146747
         340     2.13406   -0.119812    0.146466
         341      2.1324   -0.113207    0.146185
         342     2.13047   -0.106646    0.145905
         343     2.12876   -0.100129    0.145625
         344     2.12679  -0.0936556    0.145345
         345     2.12529  -0.0872238    0.145066
         346     2.12332   -0.080835    0.144787
         347     2.12087    -0.07449    0.144509
         348     2.11917  -0.0681864    0.144231
         349     2.11749  -0.0619237    0.143954
         350     2.11585  -0.0557015    0.143677
         351     2.11401    -0.04952    0.143401
         352     2.11223  -0.0433787    0.143125
         353     2.11076  -0.0372763    0.142849
         354     2.10888  -0.0312137    0.142574
         355     2.10685   -0.025191      0.1423
         356     2.10515  -0.0192069    0.142026
         357     2.10355  -0.0132608    0.141753
         358     2.10326 -0.00734872     0.14148
         359     2.10262 -0.00147138    0.141208
         360     2.10113  0.00436919    0.140936
         361     2.10075   0.0101763    0.140665
         362     2.09978   0.0159487    0.140395
         363     2.09919   0.0216877    0.140126
         364     2.09948   0.0273959    0.139857
         365     2.09944   0.0330727    0.139589
         366      2.0986   0.0387163    0.139322
         367      2.0984   0.0443285    0.139055
         368      2.0986   0.0499107    0.138789
         369     2.09945   0.0554651    0.138524
         370     2.10071   0.0609928     0.13826
         371     2.10141   0.0664925    0.137997
         372     2.10252   0.0719657    0.137734
         373     2.10403   0.0774136    0.137473
         374      2.1057   0.0828368    0.137212
         375      2.1073   0.0882354    0.136952
         376     2.10881   0.0936093    0.136693
         377     2.11047    0.098959    0.136435
         378     2.11228    0.104285    0.136178
         379     2.11423    0.109589    0.135922
         380     2.11608    0.114869    0.135667
         381      2.1183    0.120127    0.135413
         382     2.12113    0.125365     0.13516
         383     2.12383    0.130583    0.134908
         384     2.12665    0.135781    0.134656
         385     2.12909    0.140959    0.134406
         386     2.13162    0.146116    0.134157
         387     2.13425    0.151253    0.133908
         388     2.13767    0.156373    0.133661
         389     2.14068    0.161474    0.133415
         390     2.14496     0.16656     0.13317
         391     2.14857    0.171629    0.132925
         392     2.15198    0.176681    0.132682
         393     2.15495    0.181715     0.13244
         394     2.15843    0.186732    0.132199
         395     2.16217    0.191733    0.131959
         396     2.16544    0.196717     0.13172
         397     2.16847    0.201683    0.131482
         398     2.17174    0.206633    0.131244
         399     2.17523    0.211567    0.131008
         400     2.17798    0.216483    0.130773
         401     2.18118    0.221383    0.130538
         402     2.18459    0.226266    0.130305
         403     2.18771    0.231133    0.130073
         404     2.19054    0.235983    0.129841
