#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         411     1.07224     1.31082   0.0171746
         412      1.0717     1.31024   0.0171428
         413     1.07118     1.30966    0.017111
         414     1.07069     1.30908   0.0170794
         415     1.07022     1.30851    0.017048
         416     1.06977     1.30794   0.0170166
         417     1.06935     1.30736   0.0169855
         418     1.06895     1.30679   0.0169544
         419     1.06858     1.30622   0.0169235
         420     1.06824     1.30566   0.0168927
         421     1.06793     1.30509    0.016862
         422     1.06765     1.30453   0.0168314
         423      1.0674     1.30397   0.0168009
         424     1.06718     1.30341   0.0167706
         425     1.06699     1.30286   0.0167403
         426     1.06683      1.3023   0.0167102
         427     1.06671     1.30175   0.0166802
         428     1.06663      1.3012   0.0166503
         429     1.06657     1.30065   0.0166204
         430     1.06656     1.30011   0.0165907
         431     1.06658     1.29957    0.016561
         432     1.06664     1.29903   0.0165315
         433     1.06674     1.29849    0.016502
         434     1.06688     1.29796   0.0164726
         435     1.06706     1.29743   0.0164433
         436     1.06728      1.2969    0.016414
         437     1.06755     1.29637   0.0163849
         438     1.06786     1.29585   0.0163558
         439     1.06821     1.29533   0.0163267
         440     1.06861     1.29482   0.0162978
         441     1.06906     1.29431   0.0162688
         442     1.06956      1.2938     0.01624
         443      1.0701     1.29329   0.0162112
         444     1.07069     1.29279   0.0161824
         445     1.07134     1.29229   0.0161537
         446     1.07203      1.2918    0.016125
         447     1.07277     1.29131   0.0160964
         448     1.07357     1.29082   0.0160678
         449     1.07442     1.29034   0.0160392
         450     1.07531     1.28986   0.0160107
         451     1.07626     1.28939   0.0159822
         452     1.07727     1.28892   0.0159537
         453     1.07832     1.28846   0.0159253
         454     1.07942       1.288   0.0158969
         455     1.08058     1.28754   0.0158685
         456     1.08178     1.28709   0.0158401
         457     1.08303     1.28664   0.0158117
         458     1.08434      1.2862   0.0157834
         459     1.08568     1.28576    0.015755
         460     1.08707     1.28533   0.0157267
         461     1.08851     1.28491   0.0156984
         462     1.08998     1.28448   0.0156701
         463     1.09149     1.28407   0.0156418
         464     1.09304     1.28365   0.0156135
         465     1.09463     1.28325   0.0155852
         466     1.09625     1.28285   0.0155569
         467     1.09789     1.28245   0.0155286
         468     1.09957     1.28206   0.0155004
         469     1.10127     1.28167   0.0154721
         470     1.10299     1.28129   0.0154439
         471     1.10472     1.28092   0.0154156
         472     1.10648     1.28055   0.0153874
         473     1.10824     1.28019   0.0153592
         474     1.11001     1.27983    0.015331
         475     1.11179     1.27947   0.0153028
         476     1.11357     1.27912   0.0152746
         477     1.11535     1.27878   0.0152464
         478     1.11713     1.27844   0.0152183
         479      1.1189     1.27811   0.0151901
         480     1.12065     1.27778    0.015162
         481      1.1224     1.27746    0.015134
         482     1.12413     1.27714   0.0151059
         483     1.12584     1.27683   0.0150779
         484     1.12753     1.27652   0.0150499
         485      1.1292     1.27622   0.0150219
         486     1.13084     1.27592    0.014994
         487     1.13246     1.27562   0.0149661
         488     1.13404     1.27533   0.0149382
         489     1.13559     1.27505   0.0149104
         490     1.13711     1.27476   0.0148826
         491     1.13859     1.27449   0.0148549
         492     1.14003     1.27421   0.0148272
         493     1.14143     1.27394   0.0147996
         494     1.14279     1.27368    0.014772
         495     1.14411     1.27342   0.0147445
         496     1.14539     1.27316    0.014717
         497     1.14663      1.2729   0.0146896
         498     1.14782     1.27265   0.0146623
         499     1.14897      1.2724    0.014635
         500     1.15007     1.27216   0.0146078
         501     1.15113     1.27192   0.0145806
         502     1.15214     1.27168   0.0145535
         503     1.15311     1.27144   0.0145265
         504     1.15403     1.27121   0.0144995
         505     1.15491     1.27098   0.0144726
         506     1.15575     1.27075   0.0144458
         507     1.15654     1.27053   0.0144191
         508     1.15729     1.27031   0.0143924
         509     1.15799     1.27008   0.0143659
         510     1.15865     1.26987   0.0143393
         511     1.15928     1.26965   0.0143129
         512     1.15986     1.26944   0.0142866
         513      1.1604     1.26922   0.0142603
         514     1.16091     1.26901   0.0142341
         515     1.16137      1.2688    0.014208
         516      1.1618      1.2686    0.014182
         517      1.1622     1.26839   0.0141561
         518     1.16256     1.26819   0.0141302
         519     1.16288     1.26798   0.0141044
         520     1.16318     1.26778   0.0140787
         521     1.16344     1.26758   0.0140531
         522     1.16367     1.26738   0.0140276
         523     1.16388     1.26718   0.0140022
         524     1.16406     1.26699   0.0139769
         525     1.16421     1.26679   0.0139516
         526     1.16433      1.2666   0.0139265
         527     1.16443      1.2664   0.0139014
         528     1.16451     1.26621   0.0138764
         529     1.16456     1.26602   0.0138515
         530      1.1646     1.26583   0.0138267
         531     1.16461     1.26564    0.013802
         532      1.1646     1.26545   0.0137773
         533     1.16458     1.26526   0.0137528
         534     1.16453     1.26507   0.0137283
