#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         243    -5.48913    -5.48373  0.00408692
         244    -5.48905    -5.48375  0.00407023
         245    -5.48852    -5.48377  0.00405366
         246     -5.4886    -5.48379  0.00403723
         247    -5.48884    -5.48381  0.00402094
         248    -5.48878    -5.48383  0.00400477
         249    -5.48872    -5.48385  0.00398874
         250    -5.48882    -5.48387  0.00397283
         251    -5.48892    -5.48389  0.00395705
         252    -5.48887    -5.48391   0.0039414
         253    -5.48913    -5.48393  0.00392588
         254    -5.48954    -5.48395  0.00391048
         255    -5.48951    -5.48397  0.00389521
         256    -5.48978    -5.48399  0.00388006
         257    -5.49005    -5.48402  0.00386503
         258    -5.49003    -5.48404  0.00385012
         259    -5.49016    -5.48407  0.00383533
         260     -5.4903    -5.48409  0.00382065
         261    -5.49045    -5.48411  0.00380609
         262    -5.49061    -5.48414  0.00379165
         263    -5.49062    -5.48416  0.00377731
         264     -5.4908    -5.48419  0.00376308
         265    -5.49099    -5.48421  0.00374897
         266     -5.4915    -5.48424  0.00373498
         267    -5.49187    -5.48427   0.0037211
         268    -5.49195     -5.4843  0.00370732
         269     -5.4922    -5.48433  0.00369366
         270    -5.49247    -5.48436   0.0036801
         271     -5.4929    -5.48439  0.00366666
         272    -5.49336    -5.48442  0.00365332
         273    -5.49383    -5.48446  0.00364011
         274    -5.49403    -5.48449  0.00362699
         275    -5.49454    -5.48453  0.00361398
         276    -5.49492    -5.48457  0.00360108
         277    -5.49532     -5.4846  0.00358829
         278    -5.49574    -5.48464  0.00357561
         279    -5.49587    -5.48469  0.00356302
         280    -5.49618    -5.48473  0.00355053
         281    -5.49665    -5.48477  0.00353815
         282    -5.49714    -5.48481  0.00352587
         283    -5.49735    -5.48486  0.00351369
         284    -5.49832     -5.4849  0.00350164
         285    -5.49901    -5.48495  0.00348971
         286    -5.49986    -5.48501  0.00347789
         287    -5.50056    -5.48506   0.0034662
         288    -5.50098    -5.48512   0.0034546
         289    -5.50124    -5.48517   0.0034431
         290    -5.50212    -5.48523  0.00343172
         291    -5.50285    -5.48529  0.00342046
         292    -5.50358    -5.48535  0.00340932
         293    -5.50386    -5.48542  0.00339827
         294    -5.50488    -5.48548  0.00338736
         295     -5.5053    -5.48555  0.00337654
         296    -5.50616    -5.48562  0.00336585
         297     -5.5067    -5.48569  0.00335527
         298    -5.50708    -5.48576  0.00334478
         299    -5.50775    -5.48584   0.0033344
         300     -5.5084    -5.48591  0.00332413
         301    -5.50888    -5.48599  0.00331397
         302    -5.50934    -5.48606  0.00330389
         303    -5.50947    -5.48614  0.00329389
         304    -5.51033    -5.48622  0.00328402
         305    -5.51026     -5.4863   0.0032742
         306    -5.51076    -5.48638  0.00326447
         307    -5.51108    -5.48646  0.00325483
         308    -5.51121    -5.48654  0.00324525
         309    -5.51132    -5.48662  0.00323574
         310    -5.51184     -5.4867  0.00322633
         311    -5.51187    -5.48678  0.00321697
         312    -5.51187    -5.48686  0.00320766
         313    -5.51198    -5.48694  0.00319842
         314     -5.5119    -5.48702  0.00318922
         315    -5.51208     -5.4871  0.00318008
         316    -5.51222    -5.48718  0.00317101
         317    -5.51218    -5.48726  0.00316199
         318    -5.51179    -5.48734  0.00315299
         319    -5.51136    -5.48741    0.003144
         320    -5.51075    -5.48749  0.00313503
         321    -5.51024    -5.48756  0.00312606
         322    -5.51014    -5.48763  0.00311714
         323    -5.50986     -5.4877  0.00310825
         324    -5.50953    -5.48776  0.00309938
         325    -5.50932    -5.48783  0.00309056
         326    -5.50892    -5.48789  0.00308175
         327    -5.50863    -5.48796  0.00307298
         328     -5.5083    -5.48802  0.00306424
         329    -5.50794    -5.48808  0.00305552
         330    -5.50754    -5.48814  0.00304683
         331     -5.5068     -5.4882  0.00303815
         332    -5.50633    -5.48825  0.00302949
         333    -5.50552     -5.4883  0.00302084
         334    -5.50483    -5.48835   0.0030122
         335    -5.50426     -5.4884  0.00300358
         336     -5.5035    -5.48844  0.00299498
         337    -5.50271    -5.48849  0.00298639
         338    -5.50204    -5.48853  0.00297782
         339    -5.50119    -5.48856  0.00296927
         340    -5.50061     -5.4886  0.00296075
         341    -5.49985    -5.48863  0.00295225
         342    -5.49876    -5.48866  0.00294377
         343    -5.49779    -5.48869  0.00293531
         344     -5.4968    -5.48871  0.00292687
         345    -5.49532    -5.48873  0.00291845
         346    -5.49442    -5.48875  0.00291006
         347    -5.49335    -5.48876   0.0029017
         348    -5.49225    -5.48877  0.00289338
         349    -5.49127    -5.48878   0.0028851
         350    -5.49012    -5.48878  0.00287686
         351     -5.4891    -5.48878  0.00286866
         352    -5.48805    -5.48878  0.00286051
         353    -5.48683    -5.48878  0.00285242
         354    -5.48543    -5.48877  0.00284437
         355    -5.48417    -5.48875  0.00283639
         356    -5.48288    -5.48874  0.00282847
         357    -5.48157    -5.48872  0.00282062
         358    -5.48024    -5.48869  0.00281284
         359    -5.47904    -5.48867  0.00280513
         360    -5.47767    -5.48864  0.00279751
         361    -5.47659     -5.4886  0.00278996
         362    -5.47518    -5.48856   0.0027825
         363    -5.47391    -5.48852  0.00277512
         364    -5.47247    -5.48848  0.00276785
         365    -5.47086    -5.48843  0.00276069
         366    -5.46938    -5.48838  0.00275364
         367    -5.46804    -5.48832  0.00274669
         368    -5.46669    -5.48827  0.00273986
         369    -5.46472     -5.4882  0.00273317
         370     -5.4635    -5.48814   0.0027266
         371    -5.46211    -5.48807  0.00272016
         372    -5.46042    -5.48799  0.00271386
         373    -5.45886    -5.48791  0.00270771
         374    -5.45714    -5.48783  0.00270172
         375    -5.45557    -5.48774  0.00269588
         376    -5.45445    -5.48766  0.00269016
         377    -5.45287    -5.48756  0.00268461
         378    -5.45114    -5.48747  0.00267924
         379    -5.44971    -5.48737  0.00267402
         380    -5.44828    -5.48726  0.00266896
         381    -5.44655    -5.48716  0.00266409
         382    -5.44497    -5.48705  0.00265941
         383     -5.4434    -5.48693   0.0026549
         384    -5.44184    -5.48682  0.00265058
         385    -5.43998    -5.48669  0.00264649
         386    -5.43844    -5.48657  0.00264258
         387    -5.43736    -5.48644  0.00263881
         388    -5.43554    -5.48631  0.00263527
         389    -5.43374    -5.48618  0.00263196
         390    -5.43195    -5.48604  0.00262888
         391    -5.43034    -5.48589  0.00262601
         392    -5.42874    -5.48575  0.00262336
         393    -5.42763     -5.4856  0.00262085
         394    -5.42578    -5.48545  0.00261859
         395    -5.42441    -5.48529  0.00261652
         396    -5.42291    -5.48514  0.00261465
         397    -5.42145    -5.48498  0.00261298
         398    -5.42031    -5.48481  0.00261146
         399    -5.41905    -5.48465  0.00261011
         400    -5.41798    -5.48448   0.0026089
         401    -5.41648    -5.48431   0.0026079
         402    -5.41502    -5.48414   0.0026071
         403     -5.4139    -5.48397  0.00260646
         404    -5.41281    -5.48379  0.00260595
         405     -5.4119    -5.48361  0.00260555
         406    -5.41058    -5.48343  0.00260534
         407     -5.4096    -5.48325  0.00260524
         408    -5.40865    -5.48307  0.00260527
         409    -5.40804    -5.48289  0.00260535
         410    -5.40731     -5.4827   0.0026055
         411    -5.40617    -5.48251  0.00260581
         412    -5.40536    -5.48233  0.00260621
         413    -5.40489    -5.48214  0.00260663
         414      -5.404    -5.48195  0.00260716
         415    -5.40344    -5.48176  0.00260773
         416    -5.40277    -5.48157  0.00260837
         417    -5.40198    -5.48138  0.00260909
         418    -5.40167    -5.48119  0.00260981
         419    -5.40094      -5.481   0.0026106
         420    -5.40024    -5.48081  0.00261145
         421    -5.39972    -5.48061  0.00261234
         422    -5.39908    -5.48042  0.00261329
