#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         173    -6.29593    -6.76568   0.0485895
         174    -6.30108    -6.76301   0.0483836
         175    -6.30615     -6.7604   0.0481775
         176    -6.31113    -6.75784   0.0479713
         177    -6.31602    -6.75535   0.0477652
         178    -6.32049    -6.75291   0.0475593
         179     -6.3252    -6.75052   0.0473536
         180     -6.3298    -6.74818   0.0471482
         181     -6.3343    -6.74589   0.0469431
         182     -6.3387    -6.74365   0.0467384
         183    -6.34332    -6.74147   0.0465342
         184    -6.34751    -6.73933   0.0463305
         185    -6.35159    -6.73723   0.0461275
         186    -6.35589    -6.73518    0.045925
         187    -6.36009    -6.73317   0.0457232
         188    -6.36385    -6.73121   0.0455222
         189     -6.3675    -6.72929    0.045322
         190    -6.37105     -6.7274   0.0451227
         191    -6.37449    -6.72555   0.0449242
         192    -6.37782    -6.72374   0.0447267
         193     -6.3804    -6.72196   0.0445304
         194    -6.38352    -6.72022    0.044335
         195    -6.38686    -6.71851   0.0441406
         196    -6.38977    -6.71683   0.0439472
         197    -6.39227    -6.71518    0.043755
         198    -6.39498    -6.71357   0.0435639
         199    -6.39728    -6.71198    0.043374
         200     -6.3998    -6.71042   0.0431852
         201    -6.40223    -6.70888   0.0429975
         202    -6.40425    -6.70737   0.0428111
         203    -6.40618    -6.70589   0.0426259
         204    -6.40802    -6.70443    0.042442
         205    -6.41011    -6.70299   0.0422592
         206    -6.41211    -6.70158   0.0420777
         207    -6.41468     -6.7002   0.0418972
         208    -6.41653    -6.69883    0.041718
         209    -6.41863    -6.69749   0.0415399
         210    -6.42034    -6.69617    0.041363
         211    -6.42262    -6.69488   0.0411873
         212    -6.42388     -6.6936   0.0410129
         213    -6.42572    -6.69234   0.0408396
         214    -6.42718     -6.6911   0.0406676
         215    -6.42923    -6.68988   0.0404966
         216    -6.43058    -6.68868   0.0403269
         217    -6.43157     -6.6875   0.0401585
         218    -6.43315    -6.68633   0.0399912
         219    -6.43437    -6.68518   0.0398252
         220    -6.43619    -6.68405   0.0396602
         221    -6.43636    -6.68293   0.0394966
         222     -6.4378    -6.68182   0.0393341
         223    -6.43855    -6.68073   0.0391729
         224     -6.4396    -6.67966   0.0390128
         225    -6.44095     -6.6786   0.0388538
         226    -6.44196    -6.67755    0.038696
         227    -6.44294    -6.67652   0.0385393
         228    -6.44423     -6.6755   0.0383838
         229    -6.44518    -6.67449   0.0382293
         230     -6.4458     -6.6735    0.038076
         231    -6.44705    -6.67252   0.0379238
         232     -6.4483    -6.67155   0.0377727
         233    -6.44889    -6.67059   0.0376226
         234     -6.4498    -6.66965   0.0374737
         235    -6.45071    -6.66872   0.0373258
         236    -6.45195     -6.6678   0.0371789
         237    -6.45286    -6.66689   0.0370331
         238    -6.45378      -6.666   0.0368884
         239    -6.45536    -6.66512   0.0367445
         240    -6.45694    -6.66425   0.0366017
         241    -6.45821    -6.66339   0.0364598
         242    -6.45884    -6.66255   0.0363189
         243    -6.46014    -6.66172    0.036179
         244    -6.46145     -6.6609     0.03604
         245    -6.46246    -6.66009    0.035902
         246    -6.46348    -6.65929    0.035765
         247    -6.46452     -6.6585   0.0356289
         248     -6.4659    -6.65772   0.0354937
         249    -6.46731    -6.65696   0.0353594
         250    -6.46842     -6.6562    0.035226
         251    -6.46923    -6.65546   0.0350935
         252    -6.47007    -6.65472    0.034962
         253    -6.47158      -6.654   0.0348313
         254    -6.47312    -6.65329   0.0347014
         255    -6.47501    -6.65259   0.0345724
         256    -6.47628     -6.6519   0.0344442
         257    -6.47823    -6.65122   0.0343168
         258    -6.47957    -6.65056   0.0341902
         259    -6.48029     -6.6499   0.0340645
         260    -6.48169    -6.64925   0.0339397
         261     -6.4828    -6.64861   0.0338156
         262    -6.48427    -6.64799   0.0336924
         263    -6.48642    -6.64737   0.0335699
         264    -6.48829    -6.64677   0.0334481
         265     -6.4902    -6.64618   0.0333271
         266    -6.49182     -6.6456   0.0332069
         267    -6.49347    -6.64503   0.0330874
         268    -6.49516    -6.64447   0.0329686
         269    -6.49657    -6.64392   0.0328507
         270    -6.49801    -6.64338   0.0327334
         271    -6.50047    -6.64285   0.0326169
         272    -6.50231    -6.64234   0.0325011
         273    -6.50387    -6.64183    0.032386
         274    -6.50547    -6.64133   0.0322716
         275    -6.50775    -6.64085   0.0321579
         276    -6.51007    -6.64037   0.0320449
         277     -6.5121    -6.63991   0.0319326
         278    -6.51482    -6.63946   0.0318209
         279    -6.51725    -6.63902   0.0317098
         280    -6.51939    -6.63859   0.0315995
         281    -6.52157    -6.63818   0.0314897
         282    -6.52314    -6.63777   0.0313807
         283    -6.52539    -6.63737   0.0312723
         284    -6.52734    -6.63698   0.0311646
         285    -6.52966    -6.63661   0.0310576
         286    -6.53232    -6.63624   0.0309511
         287    -6.53502    -6.63589   0.0308453
         288    -6.53742    -6.63555   0.0307401
         289     -6.5405    -6.63522   0.0306355
         290     -6.5436     -6.6349   0.0305314
         291    -6.54641     -6.6346    0.030428
         292    -6.54924    -6.63431   0.0303252
         293     -6.5508    -6.63402   0.0302231
         294    -6.55336    -6.63375   0.0301215
         295     -6.5556    -6.63348   0.0300206
         296    -6.55787    -6.63323   0.0299202
         297    -6.56081    -6.63298   0.0298205
         298    -6.56278    -6.63275   0.0297214
         299    -6.56542    -6.63252   0.0296228
         300    -6.56775    -6.63231   0.0295249
         301    -6.57041     -6.6321   0.0294275
         302    -6.57276     -6.6319   0.0293307
         303    -6.57544    -6.63172   0.0292345
         304     -6.5778    -6.63154   0.0291389
         305    -6.58049    -6.63137   0.0290438
         306    -6.58285    -6.63122   0.0289493
         307    -6.58587    -6.63107   0.0288554
         308    -6.58759    -6.63093   0.0287621
         309    -6.59028    -6.63079   0.0286693
         310    -6.59329    -6.63067   0.0285771
         311    -6.59597    -6.63056   0.0284854
         312    -6.59832    -6.63046   0.0283943
         313    -6.60098    -6.63036   0.0283037
         314    -6.60396    -6.63028   0.0282137
         315    -6.60627     -6.6302   0.0281242
         316     -6.6089    -6.63014   0.0280353
         317    -6.61086    -6.63008   0.0279469
         318    -6.61346    -6.63002   0.0278591
         319    -6.61571    -6.62998   0.0277718
         320    -6.61827    -6.62994    0.027685
         321    -6.62048    -6.62991   0.0275988
         322    -6.62332    -6.62989   0.0275131
         323    -6.62646    -6.62988   0.0274279
         324    -6.62859    -6.62988   0.0273433
         325    -6.63103    -6.62988   0.0272591
         326    -6.63376    -6.62989   0.0271755
         327    -6.63646    -6.62991   0.0270924
         328    -6.63849    -6.62994   0.0270099
         329    -6.64145    -6.62997   0.0269278
         330     -6.6434    -6.63001   0.0268462
         331    -6.64532    -6.63006   0.0267651
         332    -6.64752    -6.63011   0.0266846
         333    -6.64969    -6.63017   0.0266045
         334    -6.65149    -6.63024   0.0265249
         335    -6.65325    -6.63031   0.0264458
         336    -6.65432    -6.63038   0.0263672
         337    -6.65697    -6.63046   0.0262891
         338    -6.65861    -6.63054   0.0262115
         339    -6.65987    -6.63063   0.0261343
         340    -6.66174    -6.63072   0.0260576
         341    -6.66355    -6.63081   0.0259813
         342    -6.66435    -6.63091   0.0259056
         343    -6.66607    -6.63101   0.0258302
         344    -6.66774    -6.63112   0.0257554
         345    -6.66937    -6.63123   0.0256809
         346    -6.67061    -6.63135    0.025607
         347    -6.67245    -6.63146   0.0255335
         348    -6.67327    -6.63158   0.0254604
         349    -6.67468    -6.63171   0.0253877
         350    -6.67572    -6.63183   0.0253155
         351     -6.6767    -6.63196   0.0252437
         352    -6.67795    -6.63209   0.0251723
         353    -6.67948    -6.63223   0.0251014
         354    -6.68062    -6.63236   0.0250308
         355    -6.68171     -6.6325   0.0249607
         356    -6.68339    -6.63264    0.024891
         357    -6.68436    -6.63279   0.0248217
         358    -6.68626    -6.63294   0.0247528
         359    -6.68745    -6.63309   0.0246843
         360    -6.68858    -6.63324   0.0246162
         361    -6.68869     -6.6334   0.0245485
         362    -6.68939    -6.63355   0.0244812
         363    -6.69068    -6.63371   0.0244143
         364    -6.69094    -6.63387   0.0243477
         365    -6.69148    -6.63403   0.0242815
         366    -6.69196    -6.63418   0.0242157
         367    -6.69238    -6.63434   0.0241502
         368    -6.69308     -6.6345   0.0240851
         369     -6.6934    -6.63466   0.0240204
         370    -6.69335    -6.63482    0.023956
         371    -6.69324    -6.63498   0.0238919
         372    -6.69308    -6.63513   0.0238282
         373    -6.69352    -6.63529   0.0237648
         374    -6.69359    -6.63545   0.0237018
         375    -6.69295     -6.6356   0.0236391
         376    -6.69357    -6.63575   0.0235767
         377    -6.69349    -6.63591   0.0235147
         378    -6.69304    -6.63606    0.023453
         379    -6.69287    -6.63621   0.0233916
         380    -6.69201    -6.63635   0.0233305
         381    -6.69239     -6.6365   0.0232697
         382    -6.69176    -6.63665   0.0232092
         383    -6.69044    -6.63679   0.0231491
         384    -6.69004    -6.63693   0.0230892
         385    -6.68993    -6.63706   0.0230296
         386    -6.68913     -6.6372   0.0229704
         387    -6.68861    -6.63733   0.0229114
         388    -6.68805    -6.63746   0.0228527
         389    -6.68713    -6.63759   0.0227943
         390    -6.68649    -6.63771   0.0227362
         391    -6.68613    -6.63784   0.0226784
         392    -6.68477    -6.63796   0.0226209
         393    -6.68401    -6.63808   0.0225636
         394    -6.68322    -6.63819   0.0225066
         395    -6.68174     -6.6383   0.0224499
         396    -6.68056    -6.63841   0.0223935
         397    -6.67998    -6.63851   0.0223373
         398    -6.67937    -6.63861   0.0222814
         399    -6.67808    -6.63871   0.0222258
         400    -6.67708    -6.63881   0.0221705
         401    -6.67638     -6.6389   0.0221154
         402    -6.67531    -6.63899   0.0220605
         403    -6.67454    -6.63908    0.022006
         404    -6.67342    -6.63917   0.0219517
         405    -6.67226    -6.63925   0.0218976
         406     -6.6714    -6.63933   0.0218438
         407    -6.67018     -6.6394   0.0217903
         408    -6.66861    -6.63947    0.021737
         409    -6.66799    -6.63954    0.021684
         410    -6.66733    -6.63961   0.0216312
         411    -6.66601    -6.63968   0.0215787
         412    -6.66563    -6.63974   0.0215264
         413    -6.66426     -6.6398   0.0214743
         414    -6.66253    -6.63985   0.0214225
         415    -6.66175    -6.63991    0.021371
         416    -6.65966    -6.63995   0.0213197
         417    -6.65689    -6.63999   0.0212686
         418    -6.65507    -6.64003   0.0212177
         419    -6.65388    -6.64006   0.0211671
         420    -6.65331     -6.6401   0.0211167
         421    -6.65142    -6.64012   0.0210666
         422    -6.65049    -6.64015   0.0210167
         423    -6.64921    -6.64017    0.020967
         424    -6.64791    -6.64019   0.0209176
         425    -6.64627     -6.6402   0.0208684
         426    -6.64461    -6.64021   0.0208194
         427    -6.64228    -6.64022   0.0207706
         428    -6.64091    -6.64022   0.0207221
         429     -6.6392    -6.64022   0.0206738
         430    -6.63683    -6.64021   0.0206257
         431    -6.63542     -6.6402   0.0205779
         432    -6.63367    -6.64018   0.0205302
         433    -6.63255    -6.64016   0.0204828
         434    -6.63077    -6.64014   0.0204356
         435    -6.62898    -6.64012   0.0203887
         436    -6.62751    -6.64009   0.0203419
         437     -6.6257    -6.64005   0.0202954
         438    -6.62421    -6.64002   0.0202491
         439    -6.62271    -6.63998    0.020203
         440    -6.62056    -6.63993   0.0201571
         441    -6.61905    -6.63989   0.0201115
         442    -6.61722    -6.63984   0.0200661
         443     -6.6157    -6.63978   0.0200208
         444    -6.61386    -6.63972   0.0199758
         445    -6.61169    -6.63966    0.019931
         446    -6.60921    -6.63959   0.0198865
         447    -6.60737    -6.63952   0.0198421
         448    -6.60586    -6.63944    0.019798
         449    -6.60371    -6.63937    0.019754
         450    -6.60188    -6.63928   0.0197103
         451    -6.60039     -6.6392   0.0196668
         452    -6.59891    -6.63911   0.0196235
         453    -6.59744    -6.63901   0.0195804
         454    -6.59566    -6.63892   0.0195375
         455    -6.59421    -6.63882   0.0194948
         456    -6.59213    -6.63872   0.0194523
         457    -6.59071    -6.63861     0.01941
         458    -6.58899     -6.6385   0.0193679
         459    -6.58664    -6.63839   0.0193261
         460    -6.58528    -6.63828   0.0192844
         461    -6.58329    -6.63816    0.019243
         462    -6.58166    -6.63803   0.0192017
         463    -6.58004    -6.63791   0.0191606
         464    -6.57845    -6.63778   0.0191198
         465    -6.57624    -6.63765   0.0190791
         466    -6.57503    -6.63751   0.0190386
         467    -6.57417    -6.63738   0.0189983
         468    -6.57303    -6.63724   0.0189582
         469    -6.57159     -6.6371   0.0189183
         470     -6.5705    -6.63696   0.0188786
         471     -6.5701    -6.63682   0.0188391
         472    -6.56877    -6.63667   0.0187997
         473    -6.56746    -6.63653   0.0187605
         474    -6.56588    -6.63638   0.0187215
         475    -6.56465    -6.63623   0.0186827
         476    -6.56346    -6.63607   0.0186441
         477    -6.56167    -6.63592   0.0186057
         478    -6.56024    -6.63576   0.0185674
         479    -6.55886     -6.6356   0.0185294
         480    -6.55784    -6.63544   0.0184915
         481    -6.55719    -6.63528   0.0184537
         482    -6.55691    -6.63511   0.0184162
         483    -6.55571    -6.63495   0.0183788
         484    -6.55423    -6.63478   0.0183416
         485    -6.55311    -6.63461   0.0183045
         486    -6.55172    -6.63444   0.0182676
         487    -6.55167    -6.63427   0.0182309
         488    -6.55135     -6.6341   0.0181944
         489    -6.55075    -6.63393    0.018158
         490    -6.55053    -6.63376   0.0181217
         491    -6.54938    -6.63359   0.0180856
         492     -6.5486    -6.63342   0.0180497
         493     -6.5495    -6.63325   0.0180139
         494    -6.54914    -6.63308   0.0179782
         495    -6.54852    -6.63291   0.0179427
         496    -6.54828    -6.63274   0.0179073
         497    -6.54808    -6.63257   0.0178721
         498    -6.54794     -6.6324    0.017837
         499    -6.54785    -6.63223   0.0178021
         500    -6.54781    -6.63206   0.0177673
         501     -6.5475    -6.63189   0.0177326
         502    -6.54757    -6.63172   0.0176981
         503    -6.54801    -6.63155   0.0176637
         504    -6.54851    -6.63139   0.0176294
         505    -6.54906    -6.63123   0.0175953
         506    -6.54967    -6.63106   0.0175612
         507    -6.55033    -6.63091   0.0175273
         508    -6.55039    -6.63075   0.0174935
         509    -6.55051    -6.63059   0.0174599
         510    -6.55101    -6.63043   0.0174263
         511     -6.5506    -6.63028   0.0173929
         512    -6.55186    -6.63012   0.0173596
         513    -6.55252    -6.62997   0.0173264
         514    -6.55389    -6.62982   0.0172934
         515    -6.55435    -6.62968   0.0172604
         516    -6.55519    -6.62953   0.0172276
         517    -6.55543    -6.62939   0.0171948
         518    -6.55638    -6.62925   0.0171622
         519    -6.55706    -6.62911   0.0171297
         520    -6.55844    -6.62897   0.0170973
         521    -6.55955    -6.62884    0.017065
         522    -6.56071    -6.62871   0.0170328
         523    -6.56161    -6.62858   0.0170007
         524    -6.56256    -6.62846   0.0169688
         525    -6.56388    -6.62833   0.0169369
         526    -6.56493    -6.62821   0.0169051
         527    -6.56636     -6.6281   0.0168734
         528    -6.56816    -6.62798   0.0168419
         529    -6.56968    -6.62787   0.0168104
         530    -6.57094    -6.62776    0.016779
         531    -6.57191    -6.62766   0.0167477
         532    -6.57326    -6.62756   0.0167166
         533    -6.57497    -6.62746   0.0166855
         534    -6.57738    -6.62736   0.0166545
         535    -6.57919    -6.62727   0.0166236
         536    -6.58071    -6.62719   0.0165928
         537    -6.58291    -6.62711   0.0165622
         538    -6.58451    -6.62703   0.0165316
         539    -6.58679    -6.62695   0.0165011
         540    -6.58877    -6.62688   0.0164707
         541    -6.59047    -6.62681   0.0164403
         542    -6.59219    -6.62675   0.0164101
         543    -6.59426    -6.62669     0.01638
         544    -6.59766    -6.62664     0.01635
         545     -6.5988    -6.62659   0.0163201
         546    -6.60062    -6.62654   0.0162903
         547     -6.6031    -6.62649   0.0162605
         548     -6.6056    -6.62646   0.0162309
         549    -6.60745    -6.62642   0.0162014
         550    -6.60965    -6.62639   0.0161719
         551    -6.61184    -6.62636   0.0161426
         552    -6.61436    -6.62634   0.0161134
         553    -6.61721    -6.62633   0.0160843
         554    -6.61908    -6.62631   0.0160552
         555    -6.62192    -6.62631   0.0160263
         556    -6.62378     -6.6263   0.0159975
         557    -6.62596     -6.6263   0.0159688
         558    -6.62909    -6.62631   0.0159401
         559    -6.63091    -6.62631   0.0159116
         560    -6.63304    -6.62633   0.0158832
         561     -6.6345    -6.62634   0.0158549
         562    -6.63723    -6.62636   0.0158267
         563    -6.63929    -6.62638   0.0157986
         564    -6.64131    -6.62641   0.0157706
         565    -6.64331    -6.62644   0.0157427
         566    -6.64528    -6.62647    0.015715
         567    -6.64818    -6.62651   0.0156873
         568    -6.64976    -6.62655   0.0156597
         569    -6.65194     -6.6266   0.0156323
         570    -6.65311    -6.62664   0.0156049
         571    -6.65457    -6.62669   0.0155777
         572    -6.65566    -6.62674   0.0155505
         573    -6.65735     -6.6268   0.0155235
         574    -6.65868    -6.62685   0.0154965
         575    -6.66028    -6.62691   0.0154697
         576    -6.66152    -6.62697   0.0154429
         577    -6.66336    -6.62703   0.0154163
         578    -6.66482     -6.6271   0.0153898
         579    -6.66624    -6.62717   0.0153633
         580    -6.66729    -6.62723    0.015337
         581    -6.66894    -6.62731   0.0153108
         582    -6.67021    -6.62738   0.0152847
         583    -6.67241    -6.62746   0.0152586
         584    -6.67392    -6.62754   0.0152327
         585    -6.67506    -6.62762   0.0152069
         586    -6.67615     -6.6277   0.0151812
         587    -6.67687    -6.62778   0.0151555
         588    -6.67788    -6.62787     0.01513
         589    -6.67819    -6.62796   0.0151046
         590     -6.6791    -6.62804   0.0150792
         591    -6.67965    -6.62813   0.0150539
         592    -6.67951    -6.62822   0.0150288
         593    -6.68063     -6.6283   0.0150037
         594    -6.68106    -6.62839   0.0149787
         595    -6.68178    -6.62848   0.0149538
         596    -6.68214    -6.62857    0.014929
         597    -6.68279    -6.62866   0.0149042
         598    -6.68374    -6.62876   0.0148796
         599    -6.68498    -6.62885    0.014855
         600    -6.68554    -6.62894   0.0148306
         601    -6.68673    -6.62904   0.0148062
         602    -6.68724    -6.62914   0.0147819
         603    -6.68643    -6.62923   0.0147577
         604    -6.68658    -6.62933   0.0147336
         605    -6.68638    -6.62942   0.0147095
         606    -6.68714    -6.62952   0.0146856
         607     -6.6882    -6.62961   0.0146617
         608    -6.68925    -6.62971   0.0146379
         609    -6.68931    -6.62981   0.0146142
         610    -6.69001    -6.62991   0.0145906
         611    -6.69005    -6.63001    0.014567
         612    -6.69009     -6.6301   0.0145436
         613    -6.69043     -6.6302   0.0145202
         614     -6.6911     -6.6303   0.0144969
         615    -6.69144     -6.6304   0.0144736
         616     -6.6921     -6.6305   0.0144505
         617    -6.69244     -6.6306   0.0144274
         618    -6.69213     -6.6307   0.0144044
         619    -6.69246     -6.6308   0.0143815
         620    -6.69248     -6.6309   0.0143586
         621    -6.69315      -6.631   0.0143359
         622    -6.69349     -6.6311   0.0143132
         623    -6.69384     -6.6312   0.0142905
         624    -6.69485     -6.6313    0.014268
         625    -6.69554    -6.63141   0.0142456
         626    -6.69592    -6.63151   0.0142232
         627    -6.69663    -6.63161   0.0142009
         628    -6.69638    -6.63172   0.0141786
         629    -6.69679    -6.63182   0.0141565
         630    -6.69721    -6.63192   0.0141344
         631    -6.69764    -6.63203   0.0141124
         632    -6.69874    -6.63213   0.0140904
         633    -6.69952    -6.63224   0.0140686
         634    -6.70033    -6.63235   0.0140468
         635    -6.70082    -6.63246   0.0140251
         636    -6.70133    -6.63256   0.0140034
         637    -6.70186    -6.63267   0.0139819
         638    -6.70208    -6.63278   0.0139604
         639    -6.70265    -6.63289    0.013939
         640    -6.70355      -6.633   0.0139176
         641    -6.70383    -6.63311   0.0138964
         642    -6.70444    -6.63322   0.0138752
         643    -6.70475    -6.63333    0.013854
         644    -6.70573    -6.63345    0.013833
         645    -6.70673    -6.63356    0.013812
         646    -6.70742    -6.63367   0.0137911
         647    -6.70878    -6.63379   0.0137702
         648    -6.70918    -6.63391   0.0137495
         649    -6.70961    -6.63402   0.0137288
         650    -6.71037    -6.63414   0.0137082
         651    -6.71083    -6.63426   0.0136876
         652     -6.7113    -6.63438   0.0136671
         653    -6.71276     -6.6345   0.0136467
         654    -6.71391    -6.63462   0.0136264
         655    -6.71508    -6.63474   0.0136062
         656    -6.71594    -6.63487    0.013586
         657    -6.71648    -6.63499   0.0135659
         658    -6.71704    -6.63511   0.0135458
         659    -6.71923    -6.63524   0.0135259
         660    -6.71981    -6.63537    0.013506
         661     -6.7204     -6.6355   0.0134862
         662    -6.72099    -6.63563   0.0134664
         663    -6.72192    -6.63576   0.0134467
         664    -6.72253    -6.63589   0.0134271
         665    -6.72411    -6.63602   0.0134076
         666    -6.72504    -6.63615   0.0133881
