#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         657    -5.46521    -5.46562 0.000540125
         658     -5.4649    -5.46562 0.000539305
         659    -5.46621    -5.46562 0.000538487
         660     -5.4659    -5.46562 0.000537671
         661    -5.46558    -5.46562 0.000536858
         662    -5.46526    -5.46562 0.000536047
         663    -5.46527    -5.46562 0.000535239
         664    -5.46495    -5.46562 0.000534434
         665     -5.4656    -5.46562  0.00053363
         666     -5.4656    -5.46562 0.000532829
         667    -5.46593    -5.46562  0.00053203
         668    -5.46561    -5.46562 0.000531234
         669    -5.46593    -5.46562  0.00053044
         670    -5.46592    -5.46562 0.000529649
         671    -5.46592    -5.46562 0.000528859
         672    -5.46559    -5.46562 0.000528072
         673     -5.4659    -5.46562 0.000527288
         674    -5.46589    -5.46562 0.000526506
         675     -5.4662    -5.46562 0.000525726
         676    -5.46651    -5.46562  0.00052495
         677    -5.46779    -5.46563 0.000524185
         678    -5.46713    -5.46563 0.000523416
         679    -5.46744    -5.46563 0.000522652
         680    -5.46741    -5.46563  0.00052189
         681    -5.46804    -5.46564 0.000521136
         682    -5.46769    -5.46564  0.00052038
         683    -5.46702    -5.46564 0.000519622
         684      -5.467    -5.46564 0.000518867
         685    -5.46697    -5.46565 0.000518113
         686    -5.46759    -5.46565 0.000517365
         687    -5.46756    -5.46565 0.000516619
         688    -5.46785    -5.46566 0.000515878
         689    -5.46749    -5.46566 0.000515137
         690    -5.46714    -5.46566 0.000514395
         691    -5.46613    -5.46566 0.000513651
         692    -5.46642    -5.46566 0.000512909
         693    -5.46574    -5.46566 0.000512169
         694    -5.46538    -5.46566 0.000511432
         695    -5.46502    -5.46566 0.000510696
         696    -5.46498    -5.46566 0.000509964
         697    -5.46462    -5.46566 0.000509234
         698     -5.4649    -5.46566 0.000508506
         699    -5.46486    -5.46566  0.00050778
         700    -5.46482    -5.46565 0.000507056
         701    -5.46478    -5.46565 0.000506334
         702    -5.46474    -5.46565 0.000505614
         703    -5.46502    -5.46565 0.000504896
         704    -5.46433    -5.46565 0.000504182
         705    -5.46429    -5.46565 0.000503471
         706    -5.46392    -5.46564 0.000502763
         707     -5.4642    -5.46564 0.000502056
         708    -5.46416    -5.46564 0.000501352
         709     -5.4638    -5.46564 0.000500651
         710    -5.46343    -5.46563 0.000499956
         711    -5.46371    -5.46563  0.00049926
         712    -5.46399    -5.46563 0.000498564
         713    -5.46395    -5.46563  0.00049787
         714    -5.46391    -5.46563 0.000497179
         715    -5.46387    -5.46562  0.00049649
         716    -5.46351    -5.46562 0.000495805
         717    -5.46347    -5.46562 0.000495123
         718    -5.46343    -5.46561 0.000494442
         719    -5.46339    -5.46561 0.000493764
         720    -5.46335    -5.46561 0.000493089
         721    -5.46396    -5.46561  0.00049241
         722     -5.4636     -5.4656 0.000491736
         723    -5.46389     -5.4656 0.000491061
         724    -5.46353     -5.4656 0.000490391
         725    -5.46317    -5.46559 0.000489727
         726    -5.46216    -5.46559 0.000489075
         727    -5.46245    -5.46558 0.000488421
         728     -5.4621    -5.46558 0.000487774
         729    -5.46206    -5.46558 0.000487128
         730    -5.46203    -5.46557 0.000486485
         731      -5.462    -5.46557 0.000485844
         732    -5.46197    -5.46556 0.000485205
         733    -5.46129    -5.46555 0.000484578
         734    -5.46094    -5.46555 0.000483959
         735    -5.46059    -5.46554 0.000483347
         736    -5.46121    -5.46554 0.000482726
         737    -5.46119    -5.46553 0.000482108
         738    -5.46084    -5.46552 0.000481496
         739    -5.46017    -5.46552 0.000480899
         740    -5.45982    -5.46551 0.000480311
         741    -5.46012     -5.4655 0.000479718
         742     -5.4601    -5.46549 0.000479126
         743    -5.46008    -5.46549 0.000478537
         744    -5.46039    -5.46548 0.000477943
         745    -5.46069    -5.46547 0.000477344
         746    -5.46068    -5.46547 0.000476748
         747    -5.46066    -5.46546 0.000476153
         748    -5.46098    -5.46545 0.000475554
         749    -5.46129    -5.46545 0.000474952
         750    -5.46095    -5.46544 0.000474356
         751    -5.46257    -5.46544  0.00047374
         752    -5.46224    -5.46544 0.000473129
         753    -5.46288    -5.46543 0.000472513
         754    -5.46288    -5.46543 0.000471898
         755     -5.4632    -5.46543 0.000471283
         756     -5.4632    -5.46542 0.000470668
         757     -5.4632    -5.46542 0.000470056
         758    -5.46256    -5.46542 0.000469451
         759    -5.46289    -5.46541 0.000468844
         760     -5.4629    -5.46541 0.000468239
         761    -5.46259    -5.46541 0.000467638
         762    -5.46292     -5.4654 0.000467036
         763    -5.46294     -5.4654 0.000466435
         764    -5.46263     -5.4654 0.000465838
         765    -5.46265    -5.46539 0.000465243
         766    -5.46266    -5.46539  0.00046465
         767    -5.46269    -5.46538 0.000464057
         768    -5.46239    -5.46538 0.000463469
         769    -5.46273    -5.46538 0.000462879
         770    -5.46309    -5.46537 0.000462288
         771    -5.46311    -5.46537 0.000461698
         772    -5.46347    -5.46537 0.000461106
         773    -5.46318    -5.46537 0.000460518
         774    -5.46289    -5.46536 0.000459934
         775    -5.46325    -5.46536 0.000459349
         776    -5.46328    -5.46536 0.000458765
         777    -5.46332    -5.46535 0.000458182
         778    -5.46304    -5.46535 0.000457603
         779     -5.4634    -5.46535 0.000457022
         780    -5.46344    -5.46535 0.000456443
         781    -5.46284    -5.46534  0.00045587
         782    -5.46288    -5.46534 0.000455298
         783    -5.46292    -5.46534 0.000454727
         784    -5.46264    -5.46533  0.00045416
         785    -5.46237    -5.46533 0.000453597
         786    -5.46241    -5.46533 0.000453035
         787    -5.46246    -5.46532 0.000452474
         788    -5.46283    -5.46532 0.000451911
         789    -5.46514    -5.46532 0.000451338
         790    -5.46519    -5.46532 0.000450767
         791    -5.46523    -5.46532 0.000450197
         792     -5.4656    -5.46532 0.000449629
         793    -5.46629    -5.46532 0.000449063
         794    -5.46731    -5.46532 0.000448505
         795    -5.46735    -5.46533 0.000447948
         796    -5.46707    -5.46533  0.00044739
         797    -5.46679    -5.46533 0.000446833
         798    -5.46683    -5.46533 0.000446277
         799    -5.46687    -5.46533 0.000445723
         800    -5.46691    -5.46534  0.00044517
         801    -5.46663    -5.46534 0.000444617
         802    -5.46699    -5.46534 0.000444067
         803    -5.46606    -5.46534 0.000443515
         804    -5.46577    -5.46534 0.000442964
         805     -5.4658    -5.46534 0.000442414
         806    -5.46583    -5.46534 0.000441865
         807    -5.46554    -5.46534 0.000441318
         808    -5.46655    -5.46534 0.000440774
         809    -5.46593    -5.46534  0.00044023
         810    -5.46564    -5.46534 0.000439687
         811    -5.46599    -5.46535 0.000439145
         812    -5.46602    -5.46535 0.000438605
         813    -5.46572    -5.46535 0.000438066
         814    -5.46575    -5.46535 0.000437528
         815    -5.46577    -5.46535 0.000436992
         816     -5.4658    -5.46535 0.000436456
         817    -5.46517    -5.46535 0.000435922
         818     -5.4652    -5.46535 0.000435389
         819    -5.46587    -5.46535 0.000434858
         820    -5.46621    -5.46535 0.000434329
         821    -5.46656    -5.46535 0.000433803
         822    -5.46625    -5.46535 0.000433276
         823    -5.46627    -5.46535 0.000432751
         824    -5.46629    -5.46535 0.000432228
         825    -5.46631    -5.46536 0.000431705
         826    -5.46665    -5.46536 0.000431186
         827    -5.46667    -5.46536 0.000430667
         828    -5.46669    -5.46536  0.00043015
         829    -5.46671    -5.46536 0.000429634
         830    -5.46672    -5.46536  0.00042912
         831    -5.46641    -5.46536 0.000428605
         832    -5.46643    -5.46537 0.000428092
         833    -5.46677    -5.46537 0.000427581
         834    -5.46613    -5.46537  0.00042707
         835    -5.46647    -5.46537  0.00042656
         836    -5.46681    -5.46537 0.000426053
         837    -5.46682    -5.46537 0.000425548
         838     -5.4665    -5.46537 0.000425042
         839    -5.46684    -5.46538 0.000424539
         840     -5.4662    -5.46538 0.000424035
         841    -5.46588    -5.46538 0.000423531
         842    -5.46589    -5.46538 0.000423028
         843    -5.46589    -5.46538 0.000422527
         844    -5.46622    -5.46538 0.000422028
         845    -5.46655    -5.46538  0.00042153
         846    -5.46719    -5.46538 0.000421038
         847     -5.4672    -5.46539 0.000420546
         848    -5.46687    -5.46539 0.000420054
         849    -5.46655    -5.46539 0.000419561
         850    -5.46687    -5.46539 0.000419071
         851    -5.46686    -5.46539 0.000418582
         852    -5.46686    -5.46539 0.000418094
         853    -5.46652     -5.4654 0.000417606
         854    -5.46522     -5.4654 0.000417117
         855    -5.46489    -5.46539  0.00041663
         856    -5.46585     -5.4654 0.000416144
         857    -5.46616     -5.4654 0.000415659
         858    -5.46582     -5.4654 0.000415175
         859    -5.46612     -5.4654 0.000414692
         860    -5.46546     -5.4654  0.00041421
         861    -5.46544     -5.4654 0.000413729
         862    -5.46509     -5.4654 0.000413249
         863    -5.46442     -5.4654 0.000412772
         864    -5.46439     -5.4654 0.000412296
         865    -5.46404    -5.46539 0.000411822
         866    -5.46433    -5.46539 0.000411349
         867     -5.4643    -5.46539 0.000410876
         868    -5.46426    -5.46539 0.000410405
         869     -5.4639    -5.46539 0.000409936
         870    -5.46354    -5.46539  0.00040947
         871     -5.4635    -5.46538 0.000409006
         872    -5.46313    -5.46538 0.000408545
         873    -5.46374    -5.46538 0.000408081
         874    -5.46434    -5.46538 0.000407616
         875    -5.46462    -5.46538 0.000407151
         876    -5.46489    -5.46538 0.000406687
         877    -5.46517    -5.46538 0.000406223
         878    -5.46447    -5.46538 0.000405762
         879    -5.46474    -5.46537 0.000405301
         880    -5.46469    -5.46537 0.000404841
         881    -5.46398    -5.46537 0.000404385
         882    -5.46425    -5.46537 0.000403928
         883    -5.46452    -5.46537 0.000403472
         884    -5.46446    -5.46537 0.000403017
         885     -5.4644    -5.46537 0.000402563
         886    -5.46434    -5.46537  0.00040211
         887    -5.46331    -5.46536 0.000401664
         888    -5.46326    -5.46536 0.000401218
         889    -5.46255    -5.46536 0.000400779
         890    -5.46249    -5.46536 0.000400342
         891    -5.46178    -5.46535 0.000399913
         892    -5.46172    -5.46535 0.000399485
         893    -5.46166    -5.46534 0.000399059
         894    -5.46128    -5.46534 0.000398639
         895    -5.46122    -5.46533  0.00039822
         896    -5.46149    -5.46533 0.000397798
         897    -5.46208    -5.46533 0.000397371
         898    -5.46203    -5.46532 0.000396946
         899    -5.46262    -5.46532 0.000396516
         900    -5.46289    -5.46532 0.000396084
         901    -5.46187    -5.46531 0.000395663
         902     -5.4615    -5.46531 0.000395247
         903    -5.46178    -5.46531 0.000394829
         904    -5.46109     -5.4653 0.000394419
         905    -5.46137     -5.4653 0.000394008
         906    -5.46068    -5.46529 0.000393606
         907    -5.46032    -5.46529  0.00039321
         908    -5.45997    -5.46528  0.00039282
         909    -5.46026    -5.46527 0.000392427
         910    -5.46088    -5.46527 0.000392025
         911    -5.46183    -5.46527 0.000391613
         912    -5.46181    -5.46526 0.000391202
         913    -5.46211    -5.46526 0.000390789
         914    -5.46177    -5.46525  0.00039038
         915    -5.46079    -5.46525 0.000389984
         916    -5.45981    -5.46524 0.000389603
         917    -5.45916    -5.46524 0.000389235
         918    -5.45915    -5.46523 0.000388868
         919    -5.45883    -5.46522 0.000388507
         920    -5.45949    -5.46522 0.000388135
         921    -5.45949    -5.46521 0.000387763
         922    -5.45951     -5.4652 0.000387392
         923    -5.45952     -5.4652 0.000387021
         924    -5.45922    -5.46519 0.000386656
         925    -5.45925    -5.46519 0.000386291
         926    -5.45863    -5.46518 0.000385939
         927    -5.45833    -5.46517 0.000385593
         928    -5.45869    -5.46516 0.000385241
         929    -5.45905    -5.46516 0.000384883
         930    -5.45812    -5.46515 0.000384543
         931    -5.45784    -5.46514  0.00038421
         932    -5.45756    -5.46513 0.000383884
         933    -5.45826    -5.46513 0.000383544
         934    -5.45734    -5.46512 0.000383224
         935    -5.45675    -5.46511 0.000382918
         936     -5.4568     -5.4651 0.000382612
         937    -5.45654    -5.46509 0.000382313
         938    -5.45692    -5.46508 0.000382004
         939    -5.45699    -5.46507 0.000381695
         940     -5.4577    -5.46507 0.000381369
         941    -5.45809    -5.46506 0.000381036
         942    -5.45816    -5.46505 0.000380702
         943    -5.45855    -5.46504 0.000380361
         944    -5.45862    -5.46504 0.000380019
         945    -5.45869    -5.46503 0.000379676
         946    -5.45973    -5.46503 0.000379316
         947    -5.45948    -5.46502 0.000378961
         948     -5.4602    -5.46501 0.000378595
         949    -5.46027    -5.46501 0.000378229
         950    -5.46002      -5.465 0.000377868
         951    -5.46009      -5.465 0.000377506
         952    -5.46048    -5.46499 0.000377139
         953    -5.46055    -5.46499 0.000376772
         954    -5.46094    -5.46499 0.000376401
         955    -5.46101    -5.46498  0.00037603
         956    -5.46107    -5.46498 0.000375659
         957    -5.46114    -5.46497 0.000375288
         958     -5.4612    -5.46497 0.000374917
         959    -5.46125    -5.46497 0.000374546
         960    -5.46164    -5.46496 0.000374172
         961    -5.46169    -5.46496 0.000373798
         962    -5.46174    -5.46496 0.000373424
         963    -5.46179    -5.46495 0.000373051
         964    -5.46184    -5.46495 0.000372678
         965    -5.46156    -5.46495 0.000372308
         966    -5.46225    -5.46494 0.000371933
         967    -5.46196    -5.46494 0.000371561
         968    -5.46167    -5.46494 0.000371193
         969    -5.46203    -5.46493 0.000370822
         970    -5.46206    -5.46493 0.000370452
         971     -5.4624    -5.46493 0.000370079
         972     -5.4621    -5.46492  0.00036971
         973    -5.46212    -5.46492 0.000369341
         974    -5.46278    -5.46492 0.000368969
         975    -5.46279    -5.46492 0.000368597
         976    -5.46279    -5.46492 0.000368225
         977    -5.46279    -5.46491 0.000367855
         978    -5.46247    -5.46491 0.000367487
         979    -5.46278    -5.46491 0.000367118
         980    -5.46245    -5.46491 0.000366752
         981    -5.46243     -5.4649 0.000366387
         982    -5.46209     -5.4649 0.000366025
         983    -5.46175     -5.4649 0.000365667
         984    -5.46075    -5.46489  0.00036532
         985    -5.46072    -5.46489 0.000364973
         986    -5.46036    -5.46488 0.000364632
         987    -5.46065    -5.46488 0.000364288
         988    -5.46093    -5.46488 0.000363941
         989    -5.46088    -5.46487 0.000363596
         990    -5.46051    -5.46487 0.000363255
         991    -5.46143    -5.46486 0.000362905
         992    -5.46138    -5.46486 0.000362556
         993    -5.46132    -5.46486 0.000362209
         994    -5.46158    -5.46485 0.000361859
         995     -5.4612    -5.46485 0.000361514
         996    -5.46178    -5.46485 0.000361164
         997    -5.46203    -5.46484 0.000360813
         998    -5.46229    -5.46484 0.000360461
         999    -5.46254    -5.46484 0.000360107
        1000    -5.46311    -5.46484 0.000359751
        1001    -5.46303    -5.46484 0.000359396
        1002    -5.46295    -5.46483 0.000359043
        1003    -5.46223    -5.46483 0.000358694
        1004    -5.46215    -5.46483 0.000358347
        1005    -5.46239    -5.46483 0.000357998
        1006    -5.46198    -5.46482 0.000357654
        1007    -5.46126    -5.46482 0.000357316
        1008    -5.46117    -5.46482  0.00035698
        1009    -5.46109    -5.46481 0.000356645
        1010    -5.46165    -5.46481 0.000356306
        1011     -5.4606     -5.4648 0.000355978
        1012    -5.46117     -5.4648 0.000355644
        1013    -5.46174     -5.4648 0.000355306
        1014    -5.46263     -5.4648 0.000354962
        1015    -5.46223    -5.46479 0.000354621
        1016    -5.46215    -5.46479 0.000354282
        1017    -5.46208    -5.46479 0.000353943
        1018    -5.46136    -5.46479 0.000353612
        1019    -5.46129    -5.46478 0.000353281
        1020    -5.46123    -5.46478 0.000352952
        1021    -5.46181    -5.46478 0.000352618
        1022    -5.46175    -5.46477 0.000352286
        1023    -5.46137    -5.46477 0.000351957
        1024    -5.46164    -5.46477 0.000351627
        1025    -5.46127    -5.46476   0.0003513
        1026    -5.46025    -5.46476 0.000350985
        1027    -5.46021    -5.46475 0.000350671
        1028    -5.46017    -5.46475 0.000350359
        1029    -5.46014    -5.46474 0.000350047
        1030    -5.46044    -5.46474 0.000349732
        1031    -5.45977    -5.46474 0.000349426
        1032    -5.45943    -5.46473 0.000349125
        1033    -5.45909    -5.46473  0.00034883
        1034    -5.45908    -5.46472 0.000348535
        1035    -5.45908    -5.46471 0.000348241
        1036    -5.45941    -5.46471 0.000347942
        1037     -5.4591     -5.4647 0.000347649
        1038    -5.45944     -5.4647 0.000347351
        1039    -5.45978    -5.46469 0.000347049
        1040    -5.46013    -5.46469 0.000346743
        1041    -5.46016    -5.46469 0.000346437
        1042    -5.46053    -5.46468 0.000346128
        1043     -5.4596    -5.46468  0.00034583
        1044    -5.46029    -5.46467 0.000345524
        1045    -5.46067    -5.46467 0.000345215
        1046    -5.46073    -5.46466 0.000344905
        1047     -5.4608    -5.46466 0.000344596
        1048    -5.46151    -5.46466  0.00034428
        1049    -5.46191    -5.46466 0.000343962
        1050    -5.46232    -5.46465 0.000343641
        1051    -5.46208    -5.46465 0.000343323
        1052    -5.46281    -5.46465 0.000343001
        1053    -5.46258    -5.46465 0.000342681
        1054    -5.46203    -5.46464 0.000342365
        1055    -5.46213    -5.46464 0.000342049
        1056    -5.46159    -5.46464 0.000341737
        1057     -5.4617    -5.46464 0.000341425
        1058    -5.46213    -5.46463 0.000341111
        1059    -5.46224    -5.46463 0.000340796
        1060    -5.46235    -5.46463 0.000340481
        1061    -5.46279    -5.46463 0.000340165
        1062    -5.46259    -5.46463  0.00033985
        1063    -5.46271    -5.46462 0.000339535
        1064    -5.46347    -5.46462 0.000339218
        1065    -5.46392    -5.46462   0.0003389
        1066    -5.46436    -5.46462 0.000338582
        1067    -5.46448    -5.46462 0.000338265
        1068    -5.46525    -5.46462 0.000337948
        1069    -5.46602    -5.46462 0.000337635
        1070    -5.46581    -5.46462 0.000337321
        1071    -5.46625    -5.46463  0.00033701
        1072    -5.46637    -5.46463 0.000336699
        1073    -5.46648    -5.46463  0.00033639
        1074    -5.46627    -5.46463  0.00033608
        1075    -5.46638    -5.46463 0.000335771
        1076    -5.46746    -5.46464 0.000335469
        1077    -5.46724    -5.46464 0.000335167
        1078    -5.46798    -5.46464  0.00033487
        1079    -5.46841    -5.46464 0.000334578
        1080    -5.46818    -5.46465 0.000334284
        1081    -5.46827    -5.46465 0.000333992
        1082    -5.46803    -5.46465 0.000333698
        1083    -5.46811    -5.46466 0.000333405
        1084    -5.46819    -5.46466 0.000333113
        1085    -5.46827    -5.46466 0.000332823
        1086    -5.46834    -5.46467 0.000332534
        1087    -5.46808    -5.46467 0.000332242
        1088    -5.46718    -5.46467 0.000331945
        1089    -5.46691    -5.46467 0.000331647
        1090    -5.46664    -5.46468 0.000331347
        1091    -5.46669    -5.46468 0.000331049
        1092    -5.46674    -5.46468 0.000330751
        1093    -5.46613    -5.46468 0.000330451
        1094     -5.4665    -5.46468 0.000330153
        1095    -5.46653    -5.46469 0.000329856
        1096    -5.46656    -5.46469 0.000329559
        1097     -5.4669    -5.46469 0.000329265
        1098    -5.46692    -5.46469 0.000328972
        1099    -5.46726    -5.46469 0.000328681
        1100    -5.46727     -5.4647  0.00032839
        1101    -5.46728     -5.4647   0.0003281
        1102    -5.46728     -5.4647 0.000327811
        1103    -5.46761     -5.4647 0.000327524
        1104     -5.4663     -5.4647 0.000327231
        1105    -5.46629    -5.46471 0.000326938
        1106    -5.46758    -5.46471 0.000326653
        1107    -5.46756    -5.46471 0.000326368
        1108    -5.46786    -5.46471 0.000326085
        1109    -5.46816    -5.46472 0.000325806
        1110     -5.4678    -5.46472 0.000325524
        1111    -5.46777    -5.46472 0.000325243
        1112    -5.46708    -5.46472 0.000324957
        1113    -5.46704    -5.46473 0.000324672
        1114    -5.46699    -5.46473 0.000324387
        1115    -5.46694    -5.46473 0.000324102
        1116    -5.46721    -5.46473 0.000323819
        1117    -5.46683    -5.46473 0.000323535
        1118    -5.46709    -5.46474 0.000323252
        1119    -5.46768    -5.46474 0.000322974
        1120    -5.46794    -5.46474 0.000322698
        1121    -5.46754    -5.46474  0.00032242
        1122    -5.46779    -5.46475 0.000322144
        1123    -5.46739    -5.46475 0.000321866
        1124    -5.46699    -5.46475 0.000321586
        1125    -5.46691    -5.46475 0.000321306
        1126     -5.4665    -5.46476 0.000321024
        1127    -5.46674    -5.46476 0.000320744
        1128    -5.46633    -5.46476 0.000320463
        1129    -5.46623    -5.46476 0.000320182
        1130    -5.46485    -5.46476 0.000319898
        1131    -5.46411    -5.46476 0.000319616
        1132    -5.46369    -5.46476 0.000319335
        1133    -5.46423    -5.46476 0.000319053
        1134    -5.46381    -5.46476 0.000318773
        1135    -5.46339    -5.46476 0.000318495
        1136    -5.46328    -5.46475 0.000318217
        1137    -5.46318    -5.46475  0.00031794
        1138    -5.46275    -5.46475 0.000317665
        1139      -5.462    -5.46475 0.000317396
        1140    -5.46157    -5.46475  0.00031713
        1141     -5.4605    -5.46474 0.000316873
        1142    -5.46072    -5.46474 0.000316616
        1143    -5.46094    -5.46474 0.000316356
        1144    -5.46083    -5.46473 0.000316098
        1145     -5.4604    -5.46473 0.000315844
        1146      -5.459    -5.46472 0.000315608
        1147    -5.45922    -5.46472  0.00031537
        1148    -5.45912    -5.46471 0.000315133
        1149    -5.45934    -5.46471 0.000314893
        1150    -5.45859     -5.4647 0.000314664
        1151    -5.45881     -5.4647 0.000314433
        1152    -5.45903    -5.46469 0.000314198
        1153    -5.45861    -5.46469  0.00031397
        1154    -5.45851    -5.46468 0.000313744
        1155    -5.45776    -5.46468 0.000313529
        1156    -5.45767    -5.46467 0.000313317
        1157    -5.45822    -5.46467 0.000313096
        1158     -5.4591    -5.46466 0.000312862
        1159    -5.45868    -5.46466 0.000312635
        1160    -5.45859    -5.46465 0.000312409
        1161     -5.4598    -5.46465 0.000312168
        1162    -5.46004    -5.46464 0.000311924
        1163    -5.45931    -5.46464  0.00031169
        1164    -5.45956    -5.46463 0.000311452
        1165    -5.45916    -5.46463  0.00031122
        1166    -5.46006    -5.46462 0.000310978
        1167    -5.46031    -5.46462 0.000310734
        1168    -5.46088    -5.46462 0.000310484
        1169    -5.46081    -5.46461 0.000310236
        1170    -5.46075    -5.46461 0.000309988
        1171    -5.46068    -5.46461 0.000309741
        1172     -5.4603     -5.4646 0.000309499
        1173    -5.45992     -5.4646 0.000309261
        1174    -5.45922     -5.4646 0.000309031
        1175    -5.46014    -5.46459 0.000308792
        1176    -5.46042    -5.46459  0.00030855
        1177    -5.46102    -5.46459 0.000308302
        1178    -5.46098    -5.46458 0.000308056
        1179    -5.46095    -5.46458  0.00030781
        1180    -5.46123    -5.46458 0.000307562
        1181     -5.4612    -5.46457 0.000307315
        1182     -5.4615    -5.46457 0.000307066
        1183    -5.46212    -5.46457 0.000306813
        1184    -5.46242    -5.46457  0.00030656
        1185    -5.46176    -5.46456  0.00030631
        1186    -5.46207    -5.46456 0.000306059
        1187    -5.46173    -5.46456  0.00030581
        1188    -5.46173    -5.46456 0.000305562
        1189    -5.46108    -5.46455 0.000305319
        1190    -5.46172    -5.46455 0.000305072
        1191    -5.46108    -5.46455  0.00030483
        1192    -5.46142    -5.46455 0.000304585
        1193    -5.46175    -5.46454 0.000304339
        1194    -5.46209    -5.46454 0.000304091
        1195    -5.46211    -5.46454 0.000303844
        1196    -5.46213    -5.46454 0.000303596
        1197    -5.46118    -5.46454 0.000303355
        1198    -5.46121    -5.46453 0.000303115
        1199    -5.46157    -5.46453 0.000302872
        1200    -5.46193    -5.46453 0.000302628
        1201    -5.46197    -5.46453 0.000302383
        1202    -5.46234    -5.46452 0.000302137
        1203    -5.46239    -5.46452 0.000301891
        1204    -5.46211    -5.46452 0.000301647
        1205    -5.46185    -5.46452 0.000301405
        1206    -5.46223    -5.46452 0.000301161
        1207    -5.46261    -5.46451 0.000300915
        1208    -5.46268    -5.46451  0.00030067
        1209    -5.46178    -5.46451  0.00030043
        1210    -5.46185    -5.46451  0.00030019
        1211    -5.46193    -5.46451 0.000299949
        1212    -5.46233     -5.4645 0.000299707
        1213    -5.46241     -5.4645 0.000299465
        1214    -5.46217     -5.4645 0.000299225
        1215    -5.46194     -5.4645 0.000298986
        1216    -5.46203     -5.4645 0.000298747
        1217    -5.46245     -5.4645 0.000298506
        1218    -5.46255    -5.46449 0.000298265
        1219    -5.46265    -5.46449 0.000298024
        1220    -5.46276    -5.46449 0.000297783
        1221    -5.46254    -5.46449 0.000297544
        1222    -5.46265    -5.46449 0.000297304
        1223    -5.46276    -5.46449 0.000297064
        1224    -5.46256    -5.46448 0.000296826
        1225    -5.46235    -5.46448 0.000296589
        1226    -5.46279    -5.46448  0.00029635
        1227    -5.46259    -5.46448 0.000296112
        1228    -5.46239    -5.46448 0.000295876
        1229    -5.46252    -5.46448  0.00029564
        1230    -5.46297    -5.46448 0.000295402
        1231    -5.46309    -5.46447 0.000295164
        1232    -5.46322    -5.46447 0.000294926
        1233    -5.46335    -5.46447 0.000294689
        1234    -5.46348    -5.46447 0.000294451
        1235    -5.46393    -5.46447 0.000294213
        1236    -5.46439    -5.46447 0.000293975
        1237    -5.46484    -5.46447 0.000293737
        1238    -5.46497    -5.46447   0.0002935
        1239    -5.46542    -5.46447 0.000293264
        1240    -5.46555    -5.46447 0.000293029
        1241    -5.46567    -5.46447 0.000292795
        1242    -5.46645    -5.46448 0.000292563
        1243    -5.46625    -5.46448 0.000292331
        1244    -5.46605    -5.46448 0.000292099
        1245    -5.46649    -5.46448 0.000291869
        1246    -5.46693    -5.46448 0.000291641
        1247    -5.46737    -5.46448 0.000291417
        1248     -5.4678    -5.46449 0.000291195
        1249    -5.46856    -5.46449  0.00029098
        1250    -5.46769    -5.46449 0.000290759
        1251    -5.46747     -5.4645 0.000290536
        1252    -5.46757     -5.4645 0.000290314
        1253    -5.46766     -5.4645 0.000290094
        1254    -5.46807     -5.4645 0.000289876
        1255    -5.46848    -5.46451 0.000289663
        1256    -5.46889    -5.46451 0.000289453
        1257    -5.46929    -5.46451 0.000289248
        1258    -5.46968    -5.46452 0.000289047
        1259    -5.46975    -5.46452 0.000288847
        1260    -5.47014    -5.46453 0.000288652
        1261    -5.46987    -5.46453 0.000288455
        1262    -5.46928    -5.46453 0.000288251
        1263    -5.46932    -5.46454 0.000288047
        1264    -5.46937    -5.46454 0.000287845
        1265     -5.4694    -5.46455 0.000287643
        1266    -5.46976    -5.46455 0.000287445
        1267    -5.47044    -5.46455 0.000287256
        1268    -5.47111    -5.46456 0.000287076
        1269    -5.47146    -5.46457 0.000286901
        1270    -5.47148    -5.46457 0.000286727
        1271    -5.47116    -5.46458 0.000286548
        1272    -5.47052    -5.46458 0.000286361
        1273     -5.4702    -5.46459  0.00028617
        1274    -5.46988    -5.46459 0.000285976
        1275    -5.46987    -5.46459 0.000285781
        1276    -5.47018     -5.4646 0.000285591
        1277    -5.47017     -5.4646   0.0002854
        1278    -5.47047    -5.46461 0.000285214
        1279    -5.47045    -5.46461 0.000285028
        1280    -5.47043    -5.46462 0.000284841
        1281    -5.47007    -5.46462 0.000284651
        1282    -5.46972    -5.46462 0.000284457
        1283    -5.47001    -5.46463 0.000284266
        1284    -5.46932    -5.46463 0.000284068
        1285    -5.46928    -5.46464  0.00028387
        1286    -5.46924    -5.46464 0.000283672
        1287    -5.46984    -5.46464  0.00028348
        1288     -5.4698    -5.46465 0.000283288
        1289     -5.4691    -5.46465  0.00028309
        1290    -5.46905    -5.46465 0.000282891
        1291    -5.46932    -5.46466 0.000282695
        1292    -5.46959    -5.46466 0.000282501
        1293    -5.46921    -5.46466 0.000282305
        1294    -5.46947    -5.46467 0.000282111
        1295    -5.46909    -5.46467 0.000281914
        1296    -5.46968    -5.46468 0.000281723
        1297    -5.46994    -5.46468 0.000281535
        1298    -5.46988    -5.46468 0.000281347
        1299    -5.46982    -5.46469 0.000281158
        1300    -5.46911    -5.46469 0.000280962
        1301    -5.46937    -5.46469 0.000280769
        1302    -5.46898     -5.4647 0.000280573
        1303    -5.46892     -5.4647 0.000280376
        1304    -5.46917     -5.4647 0.000280182
        1305    -5.46878    -5.46471 0.000279985
        1306    -5.46872    -5.46471 0.000279787
