#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        1278    0.815634    0.791338  0.00457675
        1279    0.817986    0.791359  0.00457322
        1280    0.820323    0.791381   0.0045697
        1281    0.822644    0.791406   0.0045662
        1282    0.824946    0.791432  0.00456271
        1283    0.827227     0.79146  0.00455924
        1284    0.829485     0.79149  0.00455579
        1285    0.831718    0.791521  0.00455235
        1286    0.833924    0.791554  0.00454893
        1287    0.836102    0.791588  0.00454552
        1288    0.838249    0.791625  0.00454214
        1289    0.840363    0.791662  0.00453877
        1290    0.842445    0.791702  0.00453543
        1291    0.844492    0.791743   0.0045321
        1292    0.846503    0.791785  0.00452879
        1293    0.848479    0.791829   0.0045255
        1294    0.850418    0.791874  0.00452223
        1295    0.852319    0.791921  0.00451898
        1296     0.85418    0.791969  0.00451574
        1297    0.856001    0.792018  0.00451253
        1298    0.857781    0.792069  0.00450934
        1299    0.859521    0.792121  0.00450617
        1300     0.86122    0.792174  0.00450301
        1301    0.862877    0.792228  0.00449988
        1302    0.864491    0.792284  0.00449677
        1303    0.866061    0.792341  0.00449367
        1304    0.867589    0.792398   0.0044906
        1305    0.869073    0.792457  0.00448754
        1306    0.870513    0.792517   0.0044845
        1307    0.871909    0.792578  0.00448148
        1308    0.873262    0.792639  0.00447848
        1309     0.87457    0.792702   0.0044755
        1310    0.875835    0.792765  0.00447253
        1311    0.877056     0.79283  0.00446958
        1312    0.878234    0.792895  0.00446665
        1313     0.87937    0.792961  0.00446373
        1314    0.880461    0.793027  0.00446083
        1315    0.881509    0.793094  0.00445795
        1316    0.882511    0.793162  0.00445508
        1317     0.88347    0.793231  0.00445222
        1318    0.884385      0.7933  0.00444938
        1319    0.885258     0.79337  0.00444655
        1320    0.886088     0.79344  0.00444374
        1321    0.886873    0.793511  0.00444094
        1322    0.887613    0.793582  0.00443815
        1323    0.888309    0.793654  0.00443537
        1324     0.88896    0.793726  0.00443261
        1325    0.889567    0.793798  0.00442985
        1326    0.890129     0.79387  0.00442711
        1327    0.890648    0.793943  0.00442437
        1328    0.891122    0.794017  0.00442164
        1329    0.891552     0.79409  0.00441893
        1330    0.891938    0.794164  0.00441622
        1331     0.89228    0.794237  0.00441351
        1332    0.892578    0.794311  0.00441082
        1333    0.892832    0.794385  0.00440813
        1334     0.89304    0.794459  0.00440544
        1335    0.893204    0.794533  0.00440277
        1336    0.893324    0.794607  0.00440009
        1337    0.893398    0.794681  0.00439742
        1338    0.893426    0.794755  0.00439475
        1339    0.893409    0.794828  0.00439209
        1340    0.893347    0.794902  0.00438943
        1341     0.89324    0.794975  0.00438676
        1342    0.893088    0.795048  0.00438411
        1343    0.892891    0.795121  0.00438145
        1344     0.89265    0.795194  0.00437879
        1345    0.892363    0.795266  0.00437613
        1346     0.89203    0.795338  0.00437347
        1347    0.891652    0.795409   0.0043708
        1348    0.891229     0.79548  0.00436814
        1349     0.89076    0.795551  0.00436547
        1350    0.890245    0.795621   0.0043628
        1351    0.889685    0.795691  0.00436013
        1352    0.889078     0.79576  0.00435745
        1353    0.888425    0.795828  0.00435477
        1354    0.887726    0.795896  0.00435208
        1355     0.88698    0.795963  0.00434939
        1356    0.886189     0.79603  0.00434669
        1357    0.885353    0.796096  0.00434399
        1358     0.88447    0.796161  0.00434127
        1359     0.88354    0.796225  0.00433856
        1360    0.882563    0.796289  0.00433583
        1361     0.88154    0.796351   0.0043331
        1362    0.880468    0.796413  0.00433036
        1363    0.879347    0.796474  0.00432761
        1364    0.878178    0.796534  0.00432485
        1365     0.87696    0.796593  0.00432208
        1366    0.875692    0.796651   0.0043193
        1367    0.874375    0.796707  0.00431652
        1368    0.873007    0.796763  0.00431372
        1369    0.871588    0.796818  0.00431092
        1370    0.870117    0.796871   0.0043081
        1371    0.868595    0.796924  0.00430528
        1372    0.867022    0.796975  0.00430244
        1373    0.865396    0.797025   0.0042996
        1374    0.863717    0.797073  0.00429674
        1375    0.861985     0.79712  0.00429388
        1376      0.8602    0.797166    0.004291
        1377    0.858363    0.797211  0.00428812
        1378    0.856472    0.797254  0.00428522
        1379    0.854527    0.797295  0.00428231
        1380     0.85253    0.797335   0.0042794
        1381    0.850479    0.797374  0.00427647
        1382    0.848374    0.797411  0.00427354
        1383    0.846216    0.797446  0.00427059
        1384    0.844003     0.79748  0.00426764
        1385    0.841737    0.797511  0.00426468
        1386    0.839418    0.797542  0.00426171
        1387    0.837047     0.79757  0.00425873
        1388    0.834625    0.797597  0.00425575
        1389    0.832151    0.797622  0.00425276
        1390    0.829626    0.797645  0.00424976
        1391    0.827051    0.797666  0.00424676
        1392    0.824426    0.797685  0.00424375
        1393    0.821753    0.797702  0.00424074
        1394    0.819034    0.797718  0.00423772
        1395    0.816268    0.797731  0.00423471
        1396    0.813457    0.797742  0.00423169
        1397    0.810603    0.797752  0.00422867
        1398    0.807707    0.797759  0.00422565
        1399    0.804773    0.797764  0.00422263
        1400      0.8018    0.797767  0.00421962
        1401    0.798791    0.797767   0.0042166
        1402    0.795747    0.797766   0.0042136
        1403    0.792671    0.797762   0.0042106
        1404    0.789564    0.797756   0.0042076
        1405    0.786428    0.797748  0.00420461
        1406    0.783268    0.797738  0.00420164
        1407    0.780084    0.797725  0.00419867
        1408    0.776882    0.797711  0.00419571
        1409    0.773662    0.797694  0.00419277
        1410    0.770429    0.797674  0.00418984
        1411    0.767185    0.797653  0.00418693
        1412    0.763934    0.797629  0.00418403
        1413     0.76068    0.797603  0.00418115
        1414    0.757424    0.797574  0.00417829
        1415    0.754171    0.797544  0.00417545
        1416    0.750924    0.797511  0.00417263
        1417    0.747689    0.797475  0.00416983
        1418    0.744468    0.797438  0.00416706
        1419    0.741264    0.797398  0.00416431
        1420    0.738082    0.797357  0.00416159
        1421    0.734927    0.797313  0.00415889
        1422    0.731801    0.797267  0.00415622
        1423    0.728709    0.797219  0.00415358
        1424    0.725655    0.797168  0.00415097
        1425    0.722642    0.797116  0.00414838
        1426    0.719676    0.797062  0.00414583
        1427     0.71676    0.797005  0.00414331
        1428    0.713899    0.796947  0.00414081
        1429    0.711095    0.796887  0.00413835
        1430    0.708354    0.796825  0.00413592
        1431    0.705679    0.796761  0.00413352
        1432    0.703075    0.796696  0.00413115
        1433    0.700545    0.796629  0.00412882
        1434    0.698094     0.79656  0.00412651
        1435    0.695726     0.79649  0.00412423
        1436    0.693443    0.796418  0.00412198
        1437    0.691251    0.796345  0.00411976
        1438    0.689153    0.796271  0.00411757
        1439    0.687153    0.796195  0.00411541
        1440    0.685252    0.796118  0.00411327
        1441    0.683454    0.796039  0.00411116
        1442    0.681762     0.79596  0.00410907
        1443    0.680178     0.79588  0.00410701
        1444    0.678707    0.795799  0.00410497
        1445    0.677349    0.795717  0.00410295
        1446    0.676108    0.795634  0.00410094
        1447    0.674986    0.795551  0.00409895
        1448    0.673986    0.795467  0.00409698
        1449    0.673109    0.795382  0.00409503
        1450    0.672355    0.795298  0.00409308
        1451    0.671728    0.795212  0.00409115
        1452    0.671227    0.795127  0.00408922
        1453    0.670854    0.795041   0.0040873
        1454     0.67061    0.794956  0.00408538
        1455    0.670496     0.79487  0.00408347
        1456     0.67051    0.794785  0.00408156
        1457    0.670654      0.7947  0.00407965
        1458    0.670928    0.794615  0.00407773
        1459     0.67133     0.79453  0.00407581
        1460     0.67186    0.794446  0.00407389
        1461    0.672518    0.794363  0.00407195
        1462    0.673303     0.79428  0.00407001
        1463    0.674215    0.794198  0.00406806
        1464    0.675251    0.794117  0.00406609
        1465    0.676411    0.794036  0.00406411
        1466    0.677692    0.793957  0.00406211
        1467    0.679093    0.793879   0.0040601
        1468    0.680612    0.793802  0.00405806
        1469    0.682247    0.793726  0.00405601
        1470    0.683994    0.793651  0.00405394
        1471    0.685851    0.793578  0.00405184
        1472    0.687815    0.793506  0.00404973
        1473    0.689884    0.793435  0.00404759
        1474    0.692054    0.793367  0.00404543
        1475    0.694324      0.7933  0.00404324
        1476     0.69669    0.793234  0.00404103
        1477    0.699149     0.79317   0.0040388
        1478    0.701696    0.793109  0.00403654
        1479     0.70433    0.793048  0.00403426
        1480    0.707045     0.79299  0.00403195
        1481     0.70984    0.792934  0.00402962
        1482     0.71271     0.79288  0.00402726
        1483    0.715651    0.792828  0.00402489
        1484     0.71866    0.792778  0.00402248
        1485    0.721734     0.79273  0.00402006
        1486    0.724868    0.792685  0.00401761
        1487    0.728059    0.792641  0.00401515
        1488    0.731303      0.7926  0.00401266
        1489    0.734594    0.792561  0.00401015
        1490    0.737931    0.792524  0.00400763
        1491    0.741309     0.79249  0.00400509
        1492    0.744723    0.792458  0.00400253
        1493    0.748171    0.792428  0.00399996
        1494    0.751648    0.792401  0.00399738
        1495    0.755151    0.792376  0.00399478
        1496    0.758676    0.792353  0.00399218
        1497     0.76222    0.792333  0.00398956
        1498    0.765779    0.792316  0.00398694
        1499    0.769349      0.7923   0.0039843
        1500    0.772925    0.792287  0.00398167
        1501    0.776507    0.792277  0.00397903
        1502    0.780089    0.792269  0.00397639
        1503    0.783669    0.792263  0.00397375
        1504    0.787241     0.79226  0.00397111
        1505    0.790802    0.792259  0.00396847
        1506    0.794349     0.79226  0.00396583
        1507     0.79788    0.792264   0.0039632
        1508    0.801389     0.79227  0.00396058
        1509    0.804875    0.792278  0.00395797
        1510    0.808333    0.792289  0.00395536
        1511    0.811761    0.792302  0.00395276
        1512    0.815157    0.792317  0.00395018
        1513    0.818515    0.792334   0.0039476
        1514    0.821834    0.792354  0.00394504
        1515    0.825109    0.792375   0.0039425
        1516    0.828339    0.792399  0.00393997
        1517    0.831521    0.792425  0.00393746
        1518    0.834652    0.792453  0.00393496
        1519    0.837728    0.792482  0.00393248
        1520    0.840748    0.792514  0.00393003
        1521    0.843708    0.792548  0.00392759
        1522    0.846607    0.792583  0.00392517
        1523    0.849441    0.792621  0.00392277
        1524    0.852208     0.79266  0.00392039
        1525    0.854905    0.792701  0.00391803
        1526     0.85753    0.792743  0.00391569
        1527    0.860083    0.792787  0.00391338
        1528    0.862561    0.792833  0.00391108
        1529     0.86496     0.79288  0.00390881
        1530    0.867279    0.792929  0.00390655
        1531    0.869517    0.792979  0.00390432
        1532    0.871674     0.79303  0.00390211
        1533    0.873745    0.793083  0.00389992
        1534     0.87573    0.793137  0.00389775
        1535    0.877625    0.793192   0.0038956
        1536     0.87943    0.793248  0.00389347
        1537    0.881143    0.793305  0.00389136
        1538    0.882764    0.793363  0.00388926
        1539    0.884292    0.793422  0.00388718
        1540    0.885724    0.793482  0.00388512
        1541    0.887061    0.793543  0.00388307
        1542    0.888302    0.793604  0.00388104
        1543    0.889446    0.793666  0.00387902
        1544    0.890493    0.793729  0.00387702
        1545    0.891442    0.793792  0.00387502
        1546    0.892291    0.793856  0.00387304
        1547    0.893042     0.79392  0.00387107
        1548    0.893693    0.793985  0.00386911
        1549    0.894245    0.794049  0.00386715
        1550    0.894697    0.794114   0.0038652
        1551     0.89505    0.794179  0.00386325
        1552    0.895304    0.794245  0.00386131
        1553    0.895458     0.79431  0.00385938
        1554    0.895515    0.794375  0.00385744
        1555    0.895472     0.79444  0.00385551
        1556    0.895333    0.794505  0.00385358
        1557    0.895097    0.794569  0.00385165
        1558    0.894765    0.794634  0.00384971
        1559    0.894338    0.794698  0.00384777
        1560    0.893817    0.794761  0.00384583
        1561    0.893204    0.794824  0.00384388
        1562    0.892499    0.794887  0.00384193
        1563    0.891703    0.794949  0.00383997
        1564    0.890819     0.79501  0.00383801
        1565    0.889848    0.795071  0.00383603
        1566     0.88879     0.79513  0.00383405
        1567    0.887649    0.795189  0.00383206
        1568    0.886425    0.795248  0.00383006
        1569    0.885122    0.795305  0.00382804
        1570    0.883741    0.795361  0.00382602
        1571    0.882285    0.795417  0.00382398
        1572    0.880753    0.795471  0.00382194
        1573     0.87915    0.795524  0.00381988
        1574    0.877477    0.795576   0.0038178
        1575    0.875736    0.795627  0.00381572
        1576    0.873932    0.795677  0.00381362
        1577    0.872065    0.795725  0.00381151
        1578     0.87014    0.795772  0.00380939
        1579    0.868157    0.795818  0.00380725
        1580    0.866122    0.795863   0.0038051
        1581    0.864035    0.795906  0.00380294
        1582    0.861901    0.795947  0.00380076
        1583     0.85972    0.795988  0.00379858
        1584    0.857498    0.796027  0.00379638
        1585    0.855236    0.796064  0.00379417
        1586    0.852937      0.7961  0.00379194
        1587    0.850605    0.796134  0.00378971
        1588    0.848243    0.796167  0.00378746
        1589    0.845853    0.796198  0.00378521
        1590    0.843438    0.796228  0.00378295
        1591    0.841002    0.796256  0.00378067
        1592    0.838548    0.796283  0.00377839
        1593    0.836079    0.796308   0.0037761
        1594    0.833599    0.796331  0.00377381
        1595     0.83111    0.796353   0.0037715
        1596    0.828616    0.796373  0.00376919
        1597    0.826121    0.796392  0.00376688
        1598    0.823626    0.796409  0.00376456
        1599    0.821134    0.796424  0.00376224
        1600    0.818649    0.796438  0.00375991
        1601    0.816174     0.79645  0.00375758
        1602    0.813714    0.796461  0.00375525
        1603    0.811271     0.79647  0.00375292
        1604    0.808848    0.796478  0.00375059
        1605    0.806448    0.796484  0.00374826
        1606    0.804074    0.796489  0.00374593
        1607    0.801727    0.796492   0.0037436
        1608    0.799412    0.796494  0.00374127
        1609     0.79713    0.796495  0.00373895
        1610    0.794885    0.796494  0.00373662
        1611    0.792679    0.796491   0.0037343
        1612    0.790517    0.796487  0.00373199
        1613    0.788401    0.796482  0.00372968
        1614    0.786332    0.796476  0.00372737
        1615    0.784313    0.796469  0.00372507
        1616    0.782346     0.79646  0.00372278
        1617    0.780434     0.79645  0.00372049
        1618    0.778578    0.796439  0.00371821
        1619     0.77678    0.796427  0.00371593
        1620    0.775043    0.796414  0.00371366
        1621    0.773368    0.796399   0.0037114
        1622    0.771757    0.796384  0.00370914
        1623    0.770212    0.796368  0.00370689
        1624    0.768734    0.796351  0.00370465
        1625    0.767325    0.796333  0.00370241
        1626    0.765986    0.796315  0.00370018
        1627    0.764718    0.796295  0.00369796
        1628    0.763522    0.796275  0.00369574
        1629      0.7624    0.796254  0.00369353
        1630    0.761352    0.796233  0.00369132
        1631    0.760378    0.796211  0.00368913
        1632    0.759478    0.796188  0.00368693
        1633    0.758655    0.796165  0.00368475
        1634    0.757907    0.796142  0.00368257
        1635    0.757235    0.796118  0.00368039
        1636    0.756639    0.796094  0.00367822
        1637    0.756119     0.79607  0.00367606
        1638    0.755673    0.796045  0.00367389
        1639    0.755304     0.79602  0.00367174
        1640     0.75501    0.795995  0.00366958
        1641    0.754789     0.79597  0.00366743
        1642     0.75464    0.795945  0.00366529
        1643    0.754563     0.79592  0.00366314
        1644    0.754556    0.795894    0.003661
        1645    0.754619    0.795869  0.00365886
        1646     0.75475    0.795844  0.00365672
        1647    0.754949    0.795819  0.00365459
        1648    0.755215    0.795795  0.00365245
        1649    0.755544     0.79577  0.00365032
        1650    0.755937    0.795746  0.00364819
        1651    0.756392    0.795722  0.00364605
        1652    0.756906    0.795699  0.00364392
        1653    0.757477    0.795676  0.00364179
        1654    0.758104    0.795653  0.00363966
        1655    0.758784    0.795631  0.00363753
        1656    0.759514    0.795609   0.0036354
        1657    0.760293    0.795588  0.00363327
        1658     0.76112    0.795567  0.00363114
        1659    0.761992    0.795547    0.003629
        1660    0.762905    0.795527  0.00362687
        1661    0.763858    0.795508  0.00362474
        1662    0.764847    0.795489   0.0036226
        1663    0.765872    0.795472  0.00362047
        1664    0.766929    0.795455  0.00361833
        1665    0.768016    0.795438   0.0036162
        1666    0.769132    0.795422  0.00361406
        1667    0.770274    0.795407  0.00361193
        1668    0.771439    0.795393  0.00360979
        1669    0.772625    0.795379  0.00360765
        1670     0.77383    0.795366  0.00360551
        1671    0.775052    0.795354  0.00360338
        1672    0.776288    0.795343  0.00360124
        1673    0.777538    0.795332   0.0035991
        1674    0.778798    0.795322  0.00359697
        1675    0.780068    0.795313  0.00359483
        1676    0.781344    0.795305   0.0035927
        1677    0.782624    0.795297  0.00359056
        1678    0.783908     0.79529  0.00358843
        1679    0.785193    0.795284   0.0035863
        1680    0.786477    0.795279  0.00358416
        1681    0.787759    0.795275  0.00358204
        1682    0.789038    0.795271  0.00357991
        1683    0.790311    0.795268  0.00357778
        1684    0.791579    0.795266  0.00357566
        1685     0.79284    0.795264  0.00357354
        1686    0.794091    0.795264  0.00357142
        1687    0.795332    0.795264   0.0035693
        1688    0.796563    0.795264  0.00356718
        1689    0.797782    0.795266  0.00356507
        1690    0.798989    0.795268  0.00356296
        1691    0.800183    0.795271  0.00356086
        1692    0.801364    0.795275  0.00355876
        1693    0.802532    0.795279  0.00355666
        1694    0.803683    0.795284  0.00355456
        1695    0.804819     0.79529  0.00355247
        1696    0.805938    0.795296  0.00355038
        1697    0.807041    0.795303  0.00354829
        1698    0.808126     0.79531  0.00354621
        1699    0.809194    0.795318  0.00354413
        1700    0.810244    0.795327  0.00354206
        1701    0.811276    0.795337  0.00353999
        1702     0.81229    0.795347  0.00353792
        1703    0.813286    0.795357  0.00353586
        1704    0.814264    0.795368   0.0035338
        1705    0.815226     0.79538  0.00353175
        1706     0.81617    0.795392   0.0035297
        1707    0.817096    0.795405  0.00352766
        1708    0.818007    0.795418  0.00352562
        1709    0.818901    0.795432  0.00352358
        1710    0.819778    0.795446  0.00352155
        1711    0.820638    0.795461  0.00351952
        1712    0.821484    0.795476   0.0035175
        1713    0.822314    0.795492  0.00351548
        1714    0.823129    0.795508  0.00351347
        1715     0.82393    0.795524  0.00351146
        1716    0.824718    0.795541  0.00350945
        1717    0.825495    0.795559  0.00350745
        1718    0.826259    0.795577  0.00350545
        1719     0.82701    0.795595  0.00350346
        1720    0.827749    0.795614  0.00350148
        1721    0.828476    0.795633  0.00349949
        1722    0.829192    0.795652  0.00349752
        1723    0.829895    0.795672  0.00349554
        1724    0.830588    0.795692  0.00349357
        1725    0.831269    0.795713  0.00349161
        1726     0.83194    0.795734  0.00348965
        1727    0.832599    0.795755  0.00348769
        1728    0.833247    0.795777  0.00348574
        1729    0.833884    0.795799   0.0034838
        1730     0.83451    0.795821  0.00348185
        1731    0.835125    0.795844  0.00347992
        1732     0.83573    0.795867  0.00347798
        1733    0.836324     0.79589  0.00347606
        1734    0.836907    0.795914  0.00347413
        1735    0.837477    0.795938  0.00347221
        1736    0.838034    0.795962   0.0034703
        1737    0.838578    0.795987  0.00346838
        1738    0.839109    0.796012  0.00346648
        1739    0.839626    0.796037  0.00346458
        1740    0.840127    0.796062  0.00346268
        1741    0.840612    0.796088  0.00346078
        1742    0.841081    0.796113  0.00345889
        1743    0.841531     0.79614  0.00345701
        1744    0.841963    0.796166  0.00345512
        1745    0.842376    0.796192  0.00345324
        1746    0.842768    0.796219  0.00345137
        1747    0.843138    0.796246   0.0034495
        1748    0.843485    0.796273  0.00344763
        1749    0.843808      0.7963  0.00344577
        1750    0.844105    0.796327  0.00344391
        1751    0.844375    0.796355  0.00344205
        1752    0.844617    0.796382  0.00344019
        1753    0.844831     0.79641  0.00343834
        1754    0.845014    0.796438  0.00343649
        1755    0.845165    0.796465  0.00343465
        1756    0.845284    0.796493  0.00343281
        1757    0.845369    0.796521  0.00343096
        1758    0.845418    0.796549  0.00342913
        1759    0.845431    0.796577  0.00342729
        1760    0.845407    0.796604  0.00342545
        1761    0.845345    0.796632  0.00342362
        1762    0.845244     0.79666  0.00342179
        1763    0.845102    0.796687  0.00341996
        1764    0.844919    0.796715  0.00341813
        1765    0.844694    0.796742   0.0034163
        1766    0.844425    0.796769  0.00341447
        1767    0.844112    0.796795  0.00341264
        1768    0.843754    0.796822  0.00341082
        1769     0.84335    0.796848  0.00340899
        1770      0.8429    0.796874  0.00340716
        1771    0.842403      0.7969  0.00340534
        1772     0.84186    0.796925  0.00340351
        1773    0.841271     0.79695  0.00340168
        1774    0.840634    0.796975  0.00339985
        1775     0.83995    0.796999  0.00339802
        1776     0.83922    0.797023  0.00339619
        1777    0.838444    0.797046  0.00339436
        1778    0.837621    0.797069  0.00339253
        1779    0.836751    0.797092   0.0033907
        1780    0.835835    0.797113  0.00338886
        1781    0.834875    0.797134  0.00338703
        1782     0.83387    0.797155  0.00338519
        1783    0.832821    0.797175  0.00338335
        1784    0.831728    0.797194  0.00338151
        1785    0.830593    0.797213  0.00337966
        1786    0.829416    0.797231  0.00337782
        1787    0.828199    0.797249  0.00337597
        1788    0.826942    0.797265  0.00337413
        1789    0.825648    0.797281  0.00337228
        1790    0.824317    0.797296  0.00337043
        1791    0.822951     0.79731  0.00336858
        1792     0.82155    0.797324  0.00336672
        1793    0.820116    0.797337  0.00336487
        1794    0.818649    0.797349  0.00336302
        1795    0.817153     0.79736  0.00336116
        1796    0.815629     0.79737   0.0033593
        1797    0.814079    0.797379  0.00335745
        1798    0.812503    0.797387  0.00335559
        1799    0.810904    0.797395  0.00335373
        1800    0.809284    0.797402  0.00335188
        1801    0.807644    0.797407  0.00335002
        1802    0.805986    0.797412  0.00334817
        1803    0.804313    0.797416  0.00334631
        1804    0.802626    0.797419  0.00334446
        1805    0.800928    0.797421  0.00334261
        1806     0.79922    0.797422  0.00334075
        1807    0.797505    0.797422  0.00333891
        1808    0.795783    0.797421  0.00333706
        1809    0.794058    0.797419  0.00333521
        1810    0.792332    0.797416  0.00333337
        1811    0.790605    0.797412  0.00333153
        1812    0.788882    0.797408   0.0033297
        1813    0.787164    0.797402  0.00332787
        1814    0.785452    0.797395  0.00332604
        1815    0.783751    0.797388  0.00332422
        1816    0.782061    0.797379   0.0033224
        1817    0.780385     0.79737  0.00332058
        1818    0.778727     0.79736  0.00331877
        1819    0.777088    0.797349  0.00331696
        1820     0.77547    0.797337  0.00331516
        1821    0.773875    0.797324  0.00331337
        1822    0.772304     0.79731  0.00331158
        1823    0.770759    0.797296  0.00330979
        1824    0.769244     0.79728  0.00330801
        1825    0.767759    0.797264  0.00330624
        1826    0.766307    0.797247  0.00330447
        1827     0.76489    0.797229  0.00330271
        1828     0.76351    0.797211  0.00330096
        1829    0.762168    0.797192  0.00329921
        1830    0.760867    0.797172  0.00329747
        1831    0.759608    0.797151  0.00329573
        1832    0.758393     0.79713    0.003294
        1833    0.757223    0.797108  0.00329227
        1834      0.7561    0.797086  0.00329055
        1835    0.755027    0.797063  0.00328884
        1836    0.754003     0.79704  0.00328713
        1837     0.75303    0.797016  0.00328543
        1838     0.75211    0.796991  0.00328373
        1839    0.751244    0.796966  0.00328204
        1840    0.750434    0.796941  0.00328036
        1841    0.749681    0.796915  0.00327867
        1842    0.748984    0.796889    0.003277
        1843    0.748346    0.796863  0.00327533
        1844    0.747767    0.796836  0.00327366
        1845    0.747248     0.79681  0.00327199
        1846     0.74679    0.796783  0.00327033
        1847    0.746393    0.796755  0.00326868
        1848    0.746058    0.796728  0.00326702
        1849    0.745783      0.7967  0.00326537
        1850     0.74557    0.796673  0.00326372
        1851    0.745418    0.796645  0.00326208
        1852    0.745327    0.796617  0.00326043
        1853    0.745298     0.79659  0.00325879
        1854     0.74533    0.796562  0.00325715
        1855    0.745423    0.796534  0.00325551
        1856    0.745577    0.796507  0.00325387
        1857    0.745791     0.79648  0.00325224
        1858    0.746063    0.796452   0.0032506
        1859    0.746392    0.796425  0.00324896
        1860    0.746779    0.796399  0.00324733
        1861    0.747221    0.796372  0.00324569
        1862     0.74772    0.796346  0.00324405
        1863    0.748273     0.79632  0.00324241
        1864     0.74888    0.796295  0.00324077
        1865    0.749539     0.79627  0.00323913
        1866    0.750246    0.796245  0.00323749
        1867    0.751002    0.796221  0.00323585
        1868    0.751804    0.796197   0.0032342
        1869    0.752651    0.796174  0.00323255
        1870     0.75354    0.796151  0.00323091
        1871     0.75447    0.796129  0.00322926
        1872     0.75544    0.796107   0.0032276
        1873    0.756447    0.796086  0.00322595
        1874    0.757489    0.796065  0.00322429
        1875    0.758564    0.796045  0.00322264
        1876     0.75967    0.796026  0.00322098
        1877    0.760804    0.796007  0.00321932
        1878    0.761964    0.795989  0.00321765
        1879    0.763149    0.795972  0.00321599
        1880    0.764355    0.795955  0.00321432
        1881    0.765581    0.795939  0.00321265
        1882    0.766823    0.795923  0.00321098
        1883    0.768081    0.795908  0.00320931
        1884    0.769352    0.795894  0.00320764
        1885    0.770632    0.795881  0.00320597
        1886     0.77192    0.795868  0.00320429
        1887    0.773213    0.795856  0.00320262
        1888    0.774509    0.795845  0.00320094
        1889    0.775805    0.795834  0.00319926
        1890    0.777099    0.795824  0.00319759
        1891    0.778389    0.795815  0.00319591
        1892    0.779672    0.795807  0.00319423
        1893    0.780946    0.795799  0.00319255
        1894    0.782208    0.795792  0.00319087
        1895    0.783457    0.795785   0.0031892
        1896    0.784691    0.795779  0.00318752
        1897    0.785908    0.795774  0.00318584
        1898    0.787105    0.795769  0.00318417
        1899    0.788282    0.795765  0.00318249
        1900    0.789437    0.795762  0.00318082
        1901    0.790567    0.795759  0.00317915
        1902    0.791672    0.795757  0.00317748
        1903     0.79275    0.795756  0.00317581
        1904    0.793802    0.795755  0.00317414
        1905    0.794824    0.795754  0.00317248
        1906    0.795815    0.795754  0.00317081
        1907    0.796773    0.795755  0.00316915
        1908    0.797699    0.795756  0.00316749
        1909     0.79859    0.795757  0.00316583
        1910    0.799445    0.795759  0.00316417
        1911    0.800263    0.795762  0.00316252
        1912    0.801045    0.795764  0.00316086
        1913    0.801788    0.795767  0.00315921
        1914    0.802494    0.795771  0.00315756
        1915    0.803162    0.795775  0.00315592
        1916     0.80379    0.795779  0.00315427
        1917    0.804379    0.795783  0.00315263
        1918    0.804928    0.795788  0.00315099
        1919    0.805438    0.795793  0.00314935
        1920    0.805908    0.795799  0.00314772
        1921     0.80634    0.795804  0.00314608
        1922    0.806732     0.79581  0.00314445
        1923    0.807085    0.795816  0.00314282
        1924    0.807399    0.795822  0.00314119
        1925    0.807674    0.795828  0.00313957
        1926     0.80791    0.795834  0.00313794
        1927    0.808109     0.79584  0.00313632
        1928    0.808271    0.795847   0.0031347
        1929    0.808395    0.795853  0.00313308
        1930    0.808483     0.79586  0.00313147
        1931    0.808537    0.795866  0.00312985
        1932    0.808556    0.795873  0.00312824
        1933    0.808541     0.79588  0.00312663
        1934    0.808494    0.795886  0.00312502
        1935    0.808415    0.795893  0.00312341
        1936    0.808304    0.795899   0.0031218
        1937    0.808162    0.795905   0.0031202
        1938    0.807991    0.795912  0.00311859
        1939     0.80779    0.795918  0.00311699
        1940    0.807562    0.795924  0.00311539
        1941    0.807308     0.79593  0.00311379
        1942    0.807029    0.795935  0.00311219
        1943    0.806725    0.795941   0.0031106
        1944    0.806399    0.795946    0.003109
        1945    0.806051    0.795951  0.00310741
        1946    0.805683    0.795956  0.00310581
        1947    0.805295    0.795961  0.00310422
        1948    0.804889    0.795966  0.00310263
        1949    0.804466     0.79597  0.00310104
        1950    0.804026    0.795974  0.00309946
        1951    0.803571    0.795978  0.00309787
        1952    0.803102    0.795982  0.00309629
        1953    0.802621    0.795985   0.0030947
        1954    0.802127    0.795988  0.00309312
        1955    0.801623    0.795991  0.00309154
        1956     0.80111    0.795994  0.00308996
        1957    0.800589    0.795996  0.00308838
        1958    0.800059    0.795998   0.0030868
        1959    0.799524       0.796  0.00308523
        1960    0.798983    0.796002  0.00308366
        1961    0.798439    0.796003  0.00308208
        1962    0.797891    0.796004  0.00308051
        1963    0.797341    0.796004  0.00307894
        1964    0.796791    0.796005  0.00307738
        1965    0.796239    0.796005  0.00307581
        1966     0.79569    0.796005  0.00307425
        1967    0.795142    0.796004  0.00307268
        1968    0.794596    0.796004  0.00307112
        1969    0.794054    0.796003  0.00306956
        1970    0.793515    0.796001    0.003068
        1971     0.79298       0.796  0.00306645
        1972     0.79245    0.795998  0.00306489
        1973    0.791926    0.795996  0.00306334
        1974    0.791406    0.795994  0.00306179
        1975    0.790894    0.795991  0.00306024
