#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
         175     11.3936     9.18386    0.231872
         176     11.3693     9.19627    0.230886
         177     11.3454     9.20841    0.229901
         178     11.3226     9.22029    0.228916
         179     11.2995     9.23191    0.227932
         180     11.2768     9.24327    0.226948
         181     11.2546     9.25438    0.225966
         182     11.2329     9.26525    0.224986
         183     11.2109     9.27588    0.224008
         184       11.19     9.28629    0.223032
         185     11.1697     9.29647    0.222058
         186     11.1491     9.30643    0.221088
         187      11.129     9.31617     0.22012
         188     11.1101     9.32572    0.219156
         189     11.0917     9.33506    0.218196
         190     11.0738     9.34421    0.217239
         191     11.0564     9.35317    0.216287
         192     11.0394     9.36196    0.215338
         193     11.0244     9.37057    0.214395
         194     11.0085     9.37901    0.213456
         195     10.9923     9.38729    0.212521
         196     10.9773      9.3954    0.211592
         197     10.9634     9.40336    0.210667
         198     10.9494     9.41117    0.209748
         199     10.9365     9.41883    0.208834
         200     10.9233     9.42635    0.207925
         201     10.9106     9.43374    0.207022
         202      10.899     9.44099    0.206124
         203     10.8878     9.44812    0.205232
         204     10.8771     9.45512    0.204345
         205      10.866     9.46201    0.203465
         206     10.8554     9.46877    0.202589
         207     10.8437     9.47541    0.201719
         208     10.8338     9.48194    0.200855
         209     10.8235     9.48836    0.199997
         210     10.8143     9.49468    0.199144
         211      10.804     9.50088    0.198297
         212     10.7961     9.50699    0.197456
         213     10.7871       9.513     0.19662
         214     10.7791     9.51892     0.19579
         215       10.77     9.52474    0.194966
         216     10.7625     9.53047    0.194148
         217      10.756     9.53611    0.193335
         218     10.7483     9.54167    0.192528
         219     10.7416     9.54715    0.191727
         220     10.7336     9.55255    0.190931
         221     10.7294     9.55787    0.190142
         222     10.7225     9.56312    0.189357
         223     10.7172     9.56829    0.188579
         224     10.7114      9.5734    0.187806
         225     10.7049     9.57843    0.187039
         226     10.6994     9.58339    0.186277
         227     10.6939     9.58828    0.185521
         228     10.6878      9.5931     0.18477
         229     10.6826     9.59786    0.184024
         230     10.6781     9.60255    0.183284
         231     10.6723     9.60718    0.182549
         232     10.6665     9.61175    0.181819
         233     10.6622     9.61626    0.181095
         234     10.6572     9.62071    0.180375
         235     10.6523      9.6251    0.179661
         236     10.6466     9.62943    0.178952
         237     10.6417      9.6337    0.178248
         238     10.6368     9.63791    0.177549
         239     10.6304     9.64206    0.176855
         240      10.624     9.64616    0.176165
         241     10.6183     9.65019     0.17548
         242      10.614     9.65417      0.1748
         243     10.6082      9.6581    0.174125
         244     10.6023     9.66197    0.173454
         245     10.5971     9.66579    0.172788
         246     10.5919     9.66955    0.172127
         247     10.5865     9.67326     0.17147
         248     10.5803     9.67692    0.170818
         249     10.5741     9.68052     0.17017
         250     10.5685     9.68407    0.169526
         251     10.5634     9.68758    0.168887
         252     10.5583     9.69103    0.168252
         253     10.5516     9.69443    0.167621
         254     10.5448     9.69778    0.166995
         255     10.5372     9.70107    0.166372
         256     10.5308     9.70432    0.165754
         257     10.5229      9.7075     0.16514
         258     10.5162     9.71063    0.164529
         259     10.5108     9.71372    0.163923
         260     10.5039     9.71676    0.163321
         261     10.4975     9.71975    0.162723
         262     10.4902      9.7227    0.162128
         263     10.4814     9.72558    0.161537
         264      10.473     9.72841     0.16095
         265     10.4645     9.73119    0.160367
         266     10.4566     9.73392    0.159787
         267     10.4484     9.73659    0.159211
         268     10.4401     9.73922    0.158639
         269     10.4323     9.74179     0.15807
         270     10.4244     9.74432    0.157505
         271     10.4141     9.74679    0.156943
         272      10.405     9.74921    0.156384
         273     10.3965     9.75158     0.15583
         274     10.3878     9.75391    0.155278
         275     10.3775     9.75617     0.15473
         276      10.367     9.75839    0.154185
         277      10.357     9.76055    0.153644
         278     10.3454     9.76265    0.153105
         279     10.3344      9.7647     0.15257
         280     10.3239      9.7667    0.152039
         281     10.3132     9.76864     0.15151
         282     10.3037     9.77054    0.150985
         283     10.2927     9.77239    0.150462
         284     10.2822     9.77418    0.149943
         285     10.2709     9.77592    0.149427
         286     10.2587     9.77761    0.148914
         287     10.2463     9.77924    0.148404
         288     10.2345     9.78083    0.147898
         289     10.2211     9.78235    0.147394
         290     10.2076     9.78381    0.146893
         291     10.1947     9.78523    0.146395
         292     10.1816     9.78658      0.1459
         293     10.1712      9.7879    0.145408
         294     10.1586     9.78916    0.144918
         295     10.1467     9.79037    0.144432
         296     10.1346     9.79153    0.143949
         297     10.1209     9.79264    0.143469
         298     10.1094      9.7937    0.142991
         299     10.0963     9.79472    0.142516
         300     10.0839     9.79568    0.142045
         301     10.0707     9.79659    0.141576
         302     10.0581     9.79746     0.14111
         303     10.0448     9.79828    0.140646
         304     10.0322     9.79905    0.140186
         305     10.0188     9.79977    0.139728
         306      10.006     9.80044    0.139273
         307     9.99189     9.80106    0.138821
         308     9.98056     9.80165    0.138371
         309      9.9671     9.80218    0.137924
         310     9.95293     9.80267     0.13748
         311     9.93949     9.80311    0.137039
         312     9.92677      9.8035      0.1366
         313     9.91336     9.80386    0.136164
         314     9.89929     9.80416    0.135731
         315     9.88668     9.80442      0.1353
         316     9.87341     9.80464    0.134872
         317      9.8616     9.80482    0.134447
         318     9.84846     9.80496    0.134024
         319     9.83609     9.80505    0.133604
         320     9.82309     9.80511    0.133187
         321     9.81089     9.80513    0.132772
         322     9.79737      9.8051    0.132359
         323     9.78326     9.80504     0.13195
         324     9.77137     9.80493    0.131542
         325     9.75889     9.80479    0.131138
