#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         238     1.42302     1.42313 2.40589e-06
         239     1.42301     1.42313 2.44722e-06
         240     1.42301     1.42313 2.48678e-06
         241     1.42301     1.42313 2.52661e-06
         242     1.42301     1.42313 2.56864e-06
         243     1.42301     1.42313 2.60891e-06
         244     1.42301     1.42313 2.64752e-06
         245       1.423     1.42313  2.6864e-06
         246       1.423     1.42313 2.72552e-06
         247       1.423     1.42313 2.76489e-06
         248     1.42299     1.42313  2.8063e-06
         249     1.42299     1.42313 2.84785e-06
         250     1.42299     1.42313 2.88774e-06
         251     1.42299     1.42313 2.92607e-06
         252     1.42299     1.42313 2.96291e-06
         253     1.42299     1.42313 3.00001e-06
         254     1.42298     1.42313 3.04076e-06
         255     1.42298     1.42312 3.07993e-06
         256     1.42298     1.42312 3.11762e-06
         257     1.42298     1.42312 3.15551e-06
         258     1.42298     1.42312 3.19199e-06
         259     1.42298     1.42312 3.22713e-06
         260     1.42298     1.42312 3.26409e-06
         261     1.42298     1.42312 3.29971e-06
         262     1.42297     1.42312  3.3371e-06
         263     1.42297     1.42312 3.37624e-06
         264     1.42296     1.42312 3.41551e-06
         265     1.42296     1.42312 3.45335e-06
         266     1.42296     1.42312 3.49286e-06
         267     1.42296     1.42312 3.53096e-06
         268     1.42296     1.42312 3.56919e-06
         269     1.42296     1.42312 3.60606e-06
         270     1.42296     1.42312 3.64165e-06
         271     1.42295     1.42312 3.67743e-06
         272     1.42295     1.42311 3.71337e-06
         273     1.42295     1.42311 3.74808e-06
         274     1.42295     1.42311 3.78162e-06
         275     1.42294     1.42311 3.81951e-06
         276     1.42294     1.42311 3.85611e-06
         277     1.42294     1.42311 3.89148e-06
         278     1.42293     1.42311 3.92973e-06
         279     1.42293     1.42311 3.96943e-06
         280     1.42293     1.42311 4.00917e-06
         281     1.42293     1.42311 4.04757e-06
         282     1.42292     1.42311 4.08738e-06
         283     1.42292     1.42311 4.12586e-06
         284     1.42292     1.42311 4.16307e-06
         285     1.42292     1.42311 4.20035e-06
         286     1.42292     1.42311 4.23641e-06
         287     1.42292     1.42311  4.2713e-06
         288     1.42292      1.4231 4.30508e-06
         289     1.42292      1.4231 4.33778e-06
         290     1.42292      1.4231 4.37064e-06
         291     1.42291      1.4231 4.40366e-06
         292     1.42291      1.4231 4.43682e-06
         293     1.42291      1.4231 4.46894e-06
         294     1.42291      1.4231 4.50007e-06
         295     1.42291      1.4231 4.53253e-06
         296     1.42291      1.4231 4.56398e-06
         297     1.42291      1.4231 4.59446e-06
         298     1.42291      1.4231 4.62402e-06
         299      1.4229      1.4231 4.65376e-06
         300      1.4229      1.4231  4.6837e-06
         301      1.4229      1.4231 4.71382e-06
         302      1.4229      1.4231  4.7441e-06
         303      1.4229     1.42309 4.77348e-06
         304     1.42289     1.42309 4.80304e-06
         305     1.42289     1.42309 4.83278e-06
         306     1.42289     1.42309 4.86268e-06
         307     1.42288     1.42309 4.89488e-06
         308     1.42288     1.42309 4.92936e-06
         309     1.42288     1.42309 4.96281e-06
         310     1.42287     1.42309 4.99634e-06
         311     1.42287     1.42309 5.03211e-06
         312     1.42286     1.42309 5.06789e-06
         313     1.42286     1.42309  5.1037e-06
         314     1.42286     1.42309 5.13845e-06
         315     1.42286     1.42309 5.17324e-06
         316     1.42285     1.42309 5.20912e-06
         317     1.42285     1.42308 5.24395e-06
         318     1.42285     1.42308 5.27881e-06
         319     1.42285     1.42308 5.31266e-06
         320     1.42285     1.42308 5.34555e-06
         321     1.42285     1.42308  5.3785e-06
         322     1.42285     1.42308  5.4105e-06
         323     1.42285     1.42308 5.44258e-06
         324     1.42284     1.42308 5.47473e-06
         325     1.42284     1.42308 5.50694e-06
         326     1.42284     1.42308 5.53825e-06
         327     1.42284     1.42308 5.57058e-06
         328     1.42283     1.42308 5.60297e-06
         329     1.42283     1.42308 5.63446e-06
         330     1.42283     1.42308 5.66508e-06
         331     1.42283     1.42307 5.69578e-06
         332     1.42283     1.42307 5.72655e-06
         333     1.42283     1.42307 5.75648e-06
         334     1.42283     1.42307 5.78559e-06
         335     1.42282     1.42307  5.8157e-06
         336     1.42282     1.42307 5.84588e-06
         337     1.42282     1.42307 5.87525e-06
         338     1.42282     1.42307 5.90382e-06
         339     1.42282     1.42307 5.93249e-06
         340     1.42282     1.42307 5.96039e-06
         341     1.42282     1.42307  5.9884e-06
         342     1.42281     1.42307 6.01736e-06
         343     1.42281     1.42307 6.04641e-06
         344     1.42281     1.42306 6.07553e-06
         345     1.42281     1.42306 6.10389e-06
         346      1.4228     1.42306 6.13233e-06
         347      1.4228     1.42306 6.16169e-06
         348      1.4228     1.42306 6.19112e-06
         349     1.42279     1.42306 6.22061e-06
         350     1.42279     1.42306 6.24933e-06
         351     1.42279     1.42306  6.2773e-06
         352     1.42279     1.42306 6.30455e-06
         353     1.42279     1.42306  6.3327e-06
         354     1.42279     1.42306 6.36092e-06
         355     1.42279     1.42306 6.38841e-06
         356     1.42279     1.42306  6.4152e-06
         357     1.42279     1.42306 6.44054e-06
         358     1.42279     1.42305 6.46599e-06
         359     1.42278     1.42305 6.49155e-06
         360     1.42278     1.42305 6.51721e-06
         361     1.42278     1.42305 6.54223e-06
         362     1.42277     1.42305 6.56886e-06
         363     1.42277     1.42305 6.59483e-06
         364     1.42277     1.42305 6.62014e-06
         365     1.42277     1.42305 6.64556e-06
         366     1.42277     1.42305 6.67033e-06
         367     1.42277     1.42305 6.69449e-06
         368     1.42277     1.42305 6.71733e-06
         369     1.42277     1.42305 6.73959e-06
         370     1.42277     1.42305   6.762e-06
         371     1.42277     1.42304 6.78384e-06
         372     1.42277     1.42304 6.80514e-06
         373     1.42277     1.42304 6.82591e-06
         374     1.42277     1.42304  6.8475e-06
         375     1.42276     1.42304 6.86992e-06
         376     1.42276     1.42304 6.89179e-06
         377     1.42276     1.42304 6.91379e-06
         378     1.42276     1.42304 6.93525e-06
         379     1.42275     1.42304 6.95819e-06
         380     1.42275     1.42304 6.98058e-06
         381     1.42275     1.42304 7.00376e-06
         382     1.42275     1.42304 7.02705e-06
         383     1.42274     1.42304 7.04977e-06
         384     1.42274     1.42303 7.07261e-06
         385     1.42274     1.42303 7.09556e-06
         386     1.42274     1.42303 7.11862e-06
         387     1.42274     1.42303 7.14113e-06
         388     1.42274     1.42303 7.16309e-06
         389     1.42274     1.42303 7.18453e-06
         390     1.42274     1.42303 7.20546e-06
         391     1.42273     1.42303 7.22715e-06
         392     1.42273     1.42303 7.24832e-06
         393     1.42273     1.42303 7.26899e-06
         394     1.42273     1.42303 7.29041e-06
         395     1.42273     1.42303 7.31195e-06
         396     1.42273     1.42303 7.33298e-06
         397     1.42273     1.42302 7.35351e-06
         398     1.42272     1.42302 7.37356e-06
         399     1.42272     1.42302 7.39374e-06
         400     1.42272     1.42302 7.41404e-06
         401     1.42272     1.42302 7.43447e-06
         402     1.42272     1.42302 7.45442e-06
         403     1.42272     1.42302  7.4739e-06
         404     1.42272     1.42302 7.49352e-06
         405     1.42271     1.42302 7.51326e-06
         406     1.42271     1.42302 7.53254e-06
         407     1.42271     1.42302 7.55195e-06
         408     1.42271     1.42302 7.57149e-06
         409     1.42271     1.42302 7.59115e-06
         410      1.4227     1.42302 7.61094e-06
         411      1.4227     1.42301 7.63027e-06
         412      1.4227     1.42301 7.64916e-06
         413      1.4227     1.42301 7.66761e-06
         414      1.4227     1.42301 7.68619e-06
         415      1.4227     1.42301 7.70434e-06
         416      1.4227     1.42301 7.72263e-06
         417     1.42269     1.42301 7.74216e-06
         418     1.42269     1.42301 7.76126e-06
         419     1.42269     1.42301 7.77992e-06
         420     1.42269     1.42301 7.79925e-06
         421     1.42268     1.42301 7.81926e-06
         422     1.42268     1.42301 7.83882e-06
         423     1.42268     1.42301 7.85795e-06
         424     1.42267       1.423 7.87828e-06
         425     1.42267       1.423 7.89872e-06
         426     1.42267       1.423 7.91871e-06
         427     1.42267       1.423 7.93826e-06
         428     1.42267       1.423 7.95737e-06
         429     1.42267       1.423 7.97713e-06
         430     1.42267       1.423 7.99646e-06
         431     1.42266       1.423 8.01643e-06
         432     1.42266       1.423 8.03596e-06
         433     1.42266       1.423  8.0556e-06
         434     1.42265       1.423 8.07587e-06
         435     1.42265       1.423 8.09623e-06
         436     1.42265       1.423 8.11669e-06
         437     1.42265     1.42299 8.13723e-06
         438     1.42264     1.42299 8.15785e-06
         439     1.42264     1.42299 8.17804e-06
         440     1.42264     1.42299 8.19884e-06
         441     1.42264     1.42299 8.21972e-06
         442     1.42264     1.42299 8.24016e-06
         443     1.42264     1.42299 8.26016e-06
         444     1.42264     1.42299 8.27923e-06
         445     1.42264     1.42299  8.2984e-06
         446     1.42264     1.42299 8.31666e-06
         447     1.42264     1.42299 8.33453e-06
         448     1.42264     1.42299  8.3525e-06
         449     1.42264     1.42298 8.37009e-06
         450     1.42263     1.42298 8.38828e-06
         451     1.42263     1.42298 8.40608e-06
         452     1.42263     1.42298 8.42351e-06
         453     1.42263     1.42298 8.44104e-06
         454     1.42263     1.42298 8.45868e-06
         455     1.42263     1.42298 8.47595e-06
         456     1.42262     1.42298 8.49332e-06
         457     1.42262     1.42298 8.51033e-06
         458     1.42262     1.42298 8.52698e-06
         459     1.42262     1.42298 8.54373e-06
         460     1.42262     1.42298 8.56014e-06
         461     1.42262     1.42298 8.57666e-06
         462     1.42262     1.42297 8.59329e-06
         463     1.42262     1.42297 8.60956e-06
         464     1.42262     1.42297  8.6255e-06
         465     1.42262     1.42297  8.6411e-06
         466     1.42261     1.42297 8.65726e-06
         467     1.42261     1.42297 8.67355e-06
         468     1.42261     1.42297 8.68994e-06
         469     1.42261     1.42297 8.70554e-06
         470     1.42261     1.42297 8.72082e-06
         471     1.42261     1.42297 8.73577e-06
         472     1.42261     1.42297 8.75041e-06
         473     1.42261     1.42297 8.76516e-06
         474      1.4226     1.42297 8.78004e-06
         475      1.4226     1.42296 8.79505e-06
         476      1.4226     1.42296 8.80973e-06
         477      1.4226     1.42296 8.82411e-06
         478      1.4226     1.42296 8.83818e-06
         479      1.4226     1.42296 8.85238e-06
         480      1.4226     1.42296 8.86628e-06
         481      1.4226     1.42296 8.87988e-06
         482      1.4226     1.42296 8.89279e-06
         483      1.4226     1.42296 8.90583e-06
         484      1.4226     1.42296 8.91899e-06
         485      1.4226     1.42296 8.93188e-06
         486      1.4226     1.42296 8.94449e-06
         487      1.4226     1.42296 8.95683e-06
         488     1.42259     1.42295 8.96891e-06
         489     1.42259     1.42295 8.98112e-06
         490     1.42259     1.42295 8.99307e-06
         491     1.42259     1.42295 9.00515e-06
         492     1.42259     1.42295 9.01697e-06
