#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         211   -0.032911  -0.0321835 2.18833e-05
         212  -0.0329208  -0.0321869 2.20547e-05
         213  -0.0329305  -0.0321904 2.22258e-05
         214  -0.0329451  -0.0321939 2.23999e-05
         215  -0.0329573  -0.0321975 2.25754e-05
         216  -0.0329696  -0.0322011 2.27522e-05
         217  -0.0329796  -0.0322047 2.29284e-05
         218  -0.0329896  -0.0322083 2.31043e-05
         219  -0.0329997  -0.0322119 2.32797e-05
         220  -0.0330098  -0.0322155 2.34548e-05
         221    -0.03302  -0.0322191 2.36294e-05
         222  -0.0330302  -0.0322228 2.38038e-05
         223  -0.0330453  -0.0322265 2.39811e-05
         224  -0.0330603  -0.0322302 2.41612e-05
         225  -0.0330707  -0.0322339 2.43409e-05
         226  -0.0330835  -0.0322377 2.45218e-05
         227  -0.0330964  -0.0322415 2.47038e-05
         228  -0.0331069  -0.0322453 2.48853e-05
         229  -0.0331223  -0.0322491 2.50696e-05
         230  -0.0331353   -0.032253  2.5255e-05
         231  -0.0331484  -0.0322568 2.54413e-05
         232   -0.033171  -0.0322608  2.5635e-05
         233  -0.0331818  -0.0322647 2.58279e-05
         234   -0.033195  -0.0322687 2.60217e-05
         235  -0.0332083  -0.0322727 2.62164e-05
         236  -0.0332217  -0.0322767 2.64119e-05
         237  -0.0332327  -0.0322808 2.66067e-05
         238  -0.0332485  -0.0322848 2.68038e-05
         239  -0.0332644  -0.0322889 2.70032e-05
         240  -0.0332756   -0.032293 2.72018e-05
         241  -0.0332892  -0.0322972 2.74012e-05
         242  -0.0333053  -0.0323013 2.76028e-05
         243  -0.0333166  -0.0323055 2.78037e-05
         244   -0.033328  -0.0323097 2.80038e-05
         245  -0.0333419  -0.0323139 2.82046e-05
         246  -0.0333558  -0.0323182 2.84061e-05
         247  -0.0333697  -0.0323224 2.86083e-05
         248  -0.0333861  -0.0323267 2.88127e-05
         249  -0.0334001   -0.032331 2.90177e-05
         250  -0.0334118  -0.0323353 2.92219e-05
         251  -0.0334236  -0.0323397 2.94254e-05
         252  -0.0334355   -0.032344 2.96282e-05
         253  -0.0334497  -0.0323484 2.98316e-05
         254  -0.0334688  -0.0323528 3.00385e-05
         255  -0.0334808  -0.0323572 3.02447e-05
         256  -0.0334928  -0.0323617 3.04501e-05
         257  -0.0335073  -0.0323661 3.06562e-05
         258  -0.0335195  -0.0323706 3.08616e-05
         259  -0.0335317  -0.0323751 3.10663e-05
         260  -0.0335487  -0.0323796  3.1273e-05
         261   -0.033561  -0.0323841 3.14791e-05
         262  -0.0335781  -0.0323887 3.16871e-05
         263  -0.0335953  -0.0323933  3.1897e-05
         264  -0.0336102  -0.0323979 3.21076e-05
         265  -0.0336227  -0.0324025 3.23174e-05
         266    -0.03364  -0.0324071  3.2529e-05
         267  -0.0336527  -0.0324118   3.274e-05
         268  -0.0336678  -0.0324165 3.29515e-05
         269  -0.0336805  -0.0324212 3.31624e-05
         270  -0.0336934  -0.0324259 3.33726e-05
         271  -0.0337086  -0.0324306 3.35835e-05
         272  -0.0337239  -0.0324354 3.37949e-05
         273  -0.0337369  -0.0324402 3.40057e-05
         274  -0.0337499  -0.0324449 3.42159e-05
         275  -0.0337725  -0.0324498 3.44304e-05
         276  -0.0337856  -0.0324546 3.46442e-05
         277  -0.0337989  -0.0324595 3.48573e-05
         278  -0.0338192  -0.0324644 3.50734e-05
         279  -0.0338373  -0.0324693 3.52912e-05
         280   -0.033853  -0.0324742 3.55096e-05
         281  -0.0338665  -0.0324792 3.57272e-05
         282  -0.0338847  -0.0324842 3.59465e-05
         283  -0.0338983  -0.0324891 3.61651e-05
         284  -0.0339119  -0.0324942  3.6383e-05
         285  -0.0339279  -0.0324992 3.66015e-05
         286  -0.0339416  -0.0325042 3.68194e-05
         287  -0.0339554  -0.0325093 3.70366e-05
         288  -0.0339692  -0.0325144 3.72533e-05
         289  -0.0339831  -0.0325194 3.74694e-05
         290  -0.0339994  -0.0325245 3.76862e-05
         291  -0.0340157  -0.0325297 3.79034e-05
         292  -0.0340321  -0.0325348 3.81213e-05
         293  -0.0340462    -0.03254 3.83386e-05
         294  -0.0340604  -0.0325451 3.85554e-05
         295  -0.0340794  -0.0325503 3.87739e-05
         296  -0.0340936  -0.0325556 3.89919e-05
         297   -0.034108  -0.0325608 3.92094e-05
         298  -0.0341223   -0.032566 3.94264e-05
         299  -0.0341391  -0.0325713  3.9644e-05
         300   -0.034156  -0.0325766 3.98623e-05
         301  -0.0341729  -0.0325819 4.00811e-05
         302  -0.0341899  -0.0325872 4.03005e-05
         303  -0.0342046  -0.0325925 4.05195e-05
         304  -0.0342217  -0.0325979  4.0739e-05
         305  -0.0342388  -0.0326033 4.09592e-05
         306  -0.0342561  -0.0326087 4.11799e-05
         307  -0.0342781  -0.0326141 4.14032e-05
         308  -0.0343001  -0.0326196 4.16291e-05
         309  -0.0343152  -0.0326251 4.18545e-05
         310  -0.0343326  -0.0326306 4.20804e-05
         311  -0.0343549  -0.0326361 4.23087e-05
         312  -0.0343725  -0.0326417 4.25376e-05
         313  -0.0343901  -0.0326473 4.27669e-05
         314  -0.0344054  -0.0326529 4.29956e-05
         315  -0.0344232  -0.0326585 4.32249e-05
         316  -0.0344434  -0.0326641 4.34556e-05
         317  -0.0344589  -0.0326698 4.36857e-05
         318  -0.0344768  -0.0326755 4.39164e-05
         319  -0.0344924  -0.0326812 4.41465e-05
         320  -0.0345081  -0.0326869 4.43762e-05
         321  -0.0345262  -0.0326926 4.46063e-05
         322   -0.034542  -0.0326984  4.4836e-05
         323  -0.0345602  -0.0327041 4.50662e-05
         324  -0.0345785  -0.0327099 4.52969e-05
         325  -0.0345968  -0.0327157 4.55281e-05
         326  -0.0346129  -0.0327215 4.57588e-05
         327  -0.0346337  -0.0327274  4.5991e-05
         328  -0.0346522  -0.0327333 4.62237e-05
         329  -0.0346684  -0.0327391 4.64559e-05
         330  -0.0346847   -0.032745 4.66877e-05
         331  -0.0347034   -0.032751 4.69201e-05
         332  -0.0347222  -0.0327569 4.71529e-05
         333  -0.0347386  -0.0327628 4.73854e-05
         334  -0.0347551  -0.0327688 4.76175e-05
         335  -0.0347764  -0.0327748  4.7851e-05
         336  -0.0347954  -0.0327808  4.8085e-05
         337  -0.0348121  -0.0327868 4.83186e-05
         338  -0.0348289  -0.0327929 4.85519e-05
         339  -0.0348481  -0.0327989 4.87857e-05
         340  -0.0348649   -0.032805 4.90192e-05
         341  -0.0348843  -0.0328111 4.92532e-05
         342   -0.034906  -0.0328172 4.94886e-05
         343  -0.0349254  -0.0328234 4.97245e-05
         344  -0.0349449  -0.0328296  4.9961e-05
         345  -0.0349621  -0.0328357 5.01971e-05
         346  -0.0349817  -0.0328419 5.04337e-05
         347  -0.0350038  -0.0328482 5.06717e-05
         348  -0.0350235  -0.0328544 5.09102e-05
         349  -0.0350433  -0.0328607 5.11492e-05
         350  -0.0350608   -0.032867 5.13879e-05
         351  -0.0350784  -0.0328733 5.16262e-05
         352   -0.035096  -0.0328796 5.18643e-05
         353  -0.0351184  -0.0328859 5.21037e-05
         354  -0.0351385  -0.0328923 5.23437e-05
         355  -0.0351563  -0.0328987 5.25833e-05
         356  -0.0351742  -0.0329051 5.28227e-05
         357  -0.0351898  -0.0329115  5.3061e-05
         358  -0.0352102  -0.0329179 5.32998e-05
         359  -0.0352306  -0.0329243 5.35393e-05
         360  -0.0352511  -0.0329308 5.37792e-05
         361  -0.0352693  -0.0329373  5.4019e-05
         362  -0.0352947  -0.0329438 5.42609e-05
         363   -0.035313  -0.0329503 5.45025e-05
         364  -0.0353314  -0.0329569 5.47439e-05
         365  -0.0353522  -0.0329634 5.49859e-05
         366  -0.0353707    -0.03297 5.52276e-05
         367  -0.0353893  -0.0329766 5.54692e-05
         368  -0.0354056  -0.0329832 5.57098e-05
         369  -0.0354243  -0.0329898 5.59502e-05
         370  -0.0354454  -0.0329964 5.61912e-05
         371  -0.0354643  -0.0330031 5.64321e-05
         372  -0.0354832  -0.0330098 5.66729e-05
         373  -0.0355021  -0.0330164 5.69135e-05
         374  -0.0355259  -0.0330231 5.71555e-05
         375  -0.0355497  -0.0330299 5.73988e-05
         376  -0.0355689  -0.0330366  5.7642e-05
         377  -0.0355905  -0.0330434 5.78857e-05
         378  -0.0356098  -0.0330502 5.81294e-05
         379  -0.0356362   -0.033057 5.83751e-05
         380  -0.0356557  -0.0330639 5.86207e-05
         381  -0.0356799  -0.0330707 5.88676e-05
         382  -0.0357018  -0.0330776  5.9115e-05
         383  -0.0357215  -0.0330845 5.93624e-05
         384  -0.0357435  -0.0330914 5.96103e-05
         385  -0.0357657  -0.0330984 5.98588e-05
         386  -0.0357879  -0.0331054 6.01078e-05
         387  -0.0358078  -0.0331123 6.03568e-05
         388  -0.0358277  -0.0331193 6.06056e-05
         389  -0.0358478  -0.0331264 6.08543e-05
         390  -0.0358678  -0.0331334 6.11029e-05
         391  -0.0358927  -0.0331404 6.13528e-05
         392   -0.035913  -0.0331475 6.16026e-05
         393  -0.0359333  -0.0331546 6.18524e-05
         394  -0.0359584  -0.0331617 6.21034e-05
         395  -0.0359812  -0.0331689  6.2355e-05
         396  -0.0360017   -0.033176 6.26066e-05
         397  -0.0360223  -0.0331832  6.2858e-05
         398  -0.0360429  -0.0331904 6.31094e-05
         399   -0.036066  -0.0331976 6.33614e-05
         400  -0.0360891  -0.0332048  6.3614e-05
         401  -0.0361123  -0.0332121 6.38673e-05
         402  -0.0361332  -0.0332193 6.41205e-05
         403  -0.0361542  -0.0332266 6.43736e-05
         404  -0.0361776  -0.0332339 6.46273e-05
         405  -0.0362011  -0.0332412 6.48817e-05
         406  -0.0362223  -0.0332486  6.5136e-05
         407  -0.0362459  -0.0332559  6.5391e-05
         408  -0.0362696  -0.0332633 6.56466e-05
         409  -0.0362933  -0.0332707 6.59028e-05
         410  -0.0363172  -0.0332782 6.61596e-05
         411  -0.0363387  -0.0332856 6.64163e-05
         412  -0.0363603  -0.0332931 6.66731e-05
         413   -0.036382  -0.0333006 6.69298e-05
         414  -0.0364061  -0.0333081 6.71872e-05
         415  -0.0364279  -0.0333156 6.74446e-05
         416  -0.0364521  -0.0333231 6.77026e-05
         417  -0.0364812  -0.0333307 6.79625e-05
         418  -0.0365032  -0.0333383 6.82224e-05
         419  -0.0365253  -0.0333459 6.84823e-05
         420  -0.0365522  -0.0333535 6.87435e-05
         421  -0.0365792  -0.0333612 6.90058e-05
         422  -0.0366015  -0.0333689 6.92682e-05
         423  -0.0366239  -0.0333765 6.95306e-05
         424  -0.0366535  -0.0333843 6.97948e-05
         425  -0.0366784   -0.033392 7.00596e-05
         426   -0.036701  -0.0333998 7.03244e-05
         427  -0.0367237  -0.0334076 7.05893e-05
         428  -0.0367464  -0.0334154 7.08541e-05
         429   -0.036774  -0.0334232 7.11201e-05
         430  -0.0367969  -0.0334311 7.13862e-05
         431  -0.0368246  -0.0334389 7.16534e-05
         432  -0.0368476  -0.0334468 7.19207e-05
         433  -0.0368731  -0.0334547 7.21886e-05
         434   -0.036901  -0.0334627 7.24577e-05
         435  -0.0369267  -0.0334706 7.27274e-05
         436  -0.0369524  -0.0334786 7.29977e-05
         437  -0.0369782  -0.0334866 7.32686e-05
         438   -0.037004  -0.0334947 7.35401e-05
         439  -0.0370276  -0.0335027 7.38116e-05
         440   -0.037056  -0.0335108 7.40843e-05
         441  -0.0370821  -0.0335189 7.43576e-05
         442  -0.0371059   -0.033527 7.46309e-05
         443  -0.0371297  -0.0335351 7.49042e-05
         444  -0.0371513  -0.0335433  7.5177e-05
         445  -0.0371777  -0.0335514 7.54504e-05
         446  -0.0371994  -0.0335596 7.57233e-05
         447  -0.0372236  -0.0335678 7.59962e-05
         448  -0.0372502   -0.033576 7.62698e-05
         449  -0.0372745  -0.0335843 7.65434e-05
         450  -0.0373036  -0.0335925 7.68183e-05
         451  -0.0373281  -0.0336008 7.70932e-05
         452  -0.0373527  -0.0336091 7.73682e-05
         453  -0.0373797  -0.0336174 7.76439e-05
         454  -0.0374067  -0.0336258 7.79202e-05
         455  -0.0374315  -0.0336342 7.81965e-05
         456  -0.0374587  -0.0336425 7.84736e-05
         457  -0.0374837   -0.033651 7.87507e-05
         458  -0.0375087  -0.0336594 7.90279e-05
         459  -0.0375361  -0.0336678 7.93058e-05
         460  -0.0375613  -0.0336763 7.95838e-05
